@relation Starcraft_PvT_Protoss_openings

@attribute ProtossPylon numeric
@attribute ProtossSecondPylon numeric
@attribute ProtossFirstGas numeric
@attribute ProtossSecondGas numeric
@attribute ProtossFirstExpansion numeric
@attribute ProtossSecondExpansion numeric
@attribute ProtossThirdExpansion numeric
@attribute ProtossFourthExpansion numeric
@attribute ProtossGateway numeric
@attribute ProtossSecondGatway numeric
@attribute ProtossThirdGatway numeric
@attribute ProtossFourthGatway numeric
@attribute ProtossCore numeric
@attribute ProtossZealot numeric
@attribute ProtossGoon numeric
@attribute ProtossRange numeric
@attribute ProtossForge numeric
@attribute ProtossCannon numeric
@attribute ProtossGroundWeapons1 numeric
@attribute ProtossGroundArmor1 numeric
@attribute ProtossShields1 numeric
@attribute ProtossGroundWeapons2 numeric
@attribute ProtossGroundArmor2 numeric
@attribute ProtossShields2 numeric
@attribute ProtossCitadel numeric
@attribute ProtossLegs numeric
@attribute ProtossArchives numeric
@attribute ProtossTemplar numeric
@attribute ProtossArchon numeric
@attribute ProtossStorm numeric
@attribute ProtossDarkTemplar numeric
@attribute ProtossDarkArchon numeric
@attribute ProtossMaelstorm numeric
@attribute ProtossRoboBay numeric
@attribute ProtossShuttle numeric
@attribute ProtossShuttleSpeed numeric
@attribute ProtossRoboSupport numeric
@attribute ProtossReavor numeric
@attribute ProtossReavorDamage numeric
@attribute ProtossReavorCapacity numeric
@attribute ProtossObservory numeric
@attribute ProtossObs numeric
@attribute ProtossStargate numeric
@attribute ProtossCorsair numeric
@attribute ProtossDisruptionWeb numeric
@attribute ProtossFleetBeason numeric
@attribute ProtossCarrier numeric
@attribute ProtossCarrierCapacity numeric
@attribute ProtossTribunal numeric
@attribute ProtossArbitor numeric
@attribute ProtossStatis numeric
@attribute ProtossRecall numeric
@attribute ProtossAirWeapons1 numeric
@attribute ProtossAirArmor1 numeric
@attribute ProtossAirWeapons2 numeric
@attribute ProtossAirArmor2 numeric
@attribute midBuild {fast_dt,templar,reaver_drop}

@data
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1162,2364,5368,8040,5116,13412,16962,22664,1838,3178,11240,11336,5982,2836,7016,8888,15786,18730,18846,-1,-1,-1,-1,-1,14632,15632,18492,-1,-1,-1,22458,-1,-1,7688,9020,-1,9076,9966,-1,-1,9640,11148,9718,-1,-1,11082,12126,13242,-1,-1,-1,-1,15914,-1,20686,-1,reaver_drop
1192,3302,2350,-1,5874,-1,-1,-1,1856,6428,7236,-1,2880,-1,3892,4086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1146,3382,2400,12926,5544,9950,11044,17120,1822,6604,11994,13018,3002,13038,4020,4350,17490,-1,-1,-1,-1,-1,-1,-1,12250,13738,25178,-1,-1,-1,-1,-1,-1,6038,25124,-1,-1,-1,-1,-1,7560,8904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1166,3528,2384,11796,9822,17458,21104,27446,1854,4078,12228,14718,3256,2858,4440,4956,14224,15386,16596,27700,-1,22554,30278,-1,6612,14378,7606,17656,-1,20508,8796,-1,-1,11056,14978,-1,-1,-1,-1,-1,12586,13130,16760,-1,-1,-1,-1,-1,18032,19104,19690,19672,-1,-1,-1,-1,fast_dt
1170,3430,2194,9834,6094,10440,13370,17886,1848,6848,7156,10788,2950,10608,4154,5328,14338,16066,16084,-1,-1,25282,-1,-1,9106,10374,22816,26282,31662,26238,29456,-1,-1,4054,26270,-1,-1,-1,-1,-1,5690,6340,27782,-1,-1,-1,-1,-1,34006,-1,-1,-1,-1,-1,-1,-1,templar
1290,3054,3948,17922,10928,16814,19824,-1,1854,6162,7408,13708,5294,2862,7352,7368,2610,6468,-1,-1,-1,-1,-1,-1,14210,15334,22004,24002,25964,23246,24064,-1,-1,11948,-1,-1,-1,-1,-1,-1,13290,14490,26110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1176,3478,2462,11040,6702,9750,16416,19148,1948,7148,10102,10880,3008,11200,4062,4474,13512,15134,15108,19804,-1,19254,24032,-1,10996,12638,14210,16712,-1,15380,15336,-1,-1,6912,8252,-1,8688,9296,-1,-1,9952,12806,15608,-1,-1,-1,-1,-1,18556,20354,20374,-1,-1,-1,-1,-1,reaver_drop
1164,3416,2232,14326,6110,10292,12852,15618,1854,7494,11058,13562,2880,3168,3960,4096,13950,16258,14684,16982,-1,18774,22732,-1,11670,13854,14824,16452,20750,16436,-1,-1,-1,6910,8268,-1,8606,9638,-1,-1,9256,10106,19828,-1,-1,21768,24410,-1,21808,24436,-1,28970,19310,23450,23434,29134,reaver_drop
1174,3848,2530,15566,6774,7618,17978,22036,1968,5672,8936,9210,3292,11422,4466,4362,16308,17136,19292,34206,34214,27836,40140,40154,13708,17556,18540,31990,39624,29304,23238,-1,-1,5620,10368,-1,-1,-1,-1,-1,7010,7712,18668,-1,-1,-1,-1,-1,19942,21528,21590,21560,-1,-1,-1,-1,
1204,3326,2476,12626,9116,10096,17424,22114,1972,4204,10696,-1,3992,2978,5060,9288,14560,16482,-1,-1,-1,-1,-1,-1,16280,17662,-1,-1,-1,-1,-1,-1,-1,5244,6606,-1,6920,7476,-1,-1,7672,10398,11342,-1,-1,13186,14508,16302,-1,-1,-1,-1,16312,-1,-1,-1,reaver_drop
1224,4592,2292,-1,7382,-1,-1,-1,1892,3630,-1,-1,2930,-1,3926,4004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1330,-1,-1,-1,-1,-1,-1,-1,1982,2496,-1,-1,-1,2976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1138,4224,2250,13078,6904,12868,18808,-1,1866,3468,11118,11360,2866,10540,3958,3978,11868,17444,13094,17330,-1,17422,-1,-1,11776,13864,13926,15916,18120,16144,-1,-1,-1,8276,9562,-1,9960,10570,-1,-1,-1,-1,17382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1142,3532,2370,10528,6642,15938,17704,22834,1804,3348,7756,10648,2858,10674,3986,3840,17226,18196,18160,27874,-1,27408,-1,-1,7194,11834,8208,13010,-1,13674,9252,-1,-1,7280,8638,-1,-1,-1,-1,-1,9648,10366,14370,-1,-1,-1,-1,-1,16326,17432,18478,29320,-1,-1,-1,-1,fast_dt
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1174,3762,-1,-1,2922,-1,-1,-1,3250,-1,-1,-1,-1,-1,-1,-1,3582,4290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1136,3600,2322,-1,-1,-1,-1,-1,1788,3352,-1,-1,2838,-1,3818,4130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1220,3772,2510,12840,7632,11622,17580,21154,1940,3530,12272,12534,2988,12706,4066,4416,15450,16240,16962,18474,-1,20980,24466,-1,9168,12290,10170,12694,31544,13532,11210,-1,-1,8486,10842,-1,-1,-1,-1,-1,9800,10414,18546,-1,-1,-1,-1,-1,20672,22390,22394,-1,-1,-1,-1,-1,
1188,4380,2320,21338,18334,27210,32630,34604,1856,3686,12886,19628,3014,6706,4256,4004,28362,30214,40874,40826,-1,44948,-1,-1,18700,23530,19726,41700,-1,40790,20788,-1,-1,7480,8762,-1,8918,9908,-1,-1,21408,24814,21562,-1,-1,-1,-1,-1,23108,24396,28230,25562,-1,-1,-1,-1,reaver_drop
1268,3802,3482,8152,2908,-1,-1,-1,3170,4906,-1,-1,4310,-1,5350,5770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10008,-1,-1,12910,13892,14332,-1,-1,-1,-1,-1,-1,-1,-1,
1346,2626,3046,10338,8576,16974,30618,35880,1896,5036,13598,13824,3580,2882,4610,4844,14810,15600,22498,-1,-1,-1,-1,-1,14274,15324,-1,-1,-1,-1,-1,-1,-1,22848,-1,-1,-1,-1,-1,-1,25008,26782,9542,-1,-1,10742,11756,12154,-1,-1,-1,-1,12744,-1,27632,-1,
1142,-1,-1,-1,-1,-1,-1,-1,1896,2184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1248,3752,2544,18616,11624,-1,-1,-1,2004,5958,13148,13772,3122,7506,4140,9124,-1,-1,-1,-1,-1,-1,-1,-1,12982,20352,14056,19062,-1,18252,15286,-1,-1,4688,6182,-1,6438,7024,-1,-1,9104,14814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1180,3638,2342,9744,7204,-1,-1,-1,1840,3318,10004,10226,2832,8752,4242,3892,-1,-1,-1,-1,-1,-1,-1,-1,8698,10096,10650,11796,14284,11750,16424,-1,-1,7600,9122,-1,-1,-1,-1,-1,8908,9482,12562,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,templar
1190,2982,3798,8514,6280,9548,-1,-1,1866,2470,10370,10644,4560,2846,5580,6474,11876,12858,-1,-1,-1,-1,-1,-1,8408,10842,-1,-1,-1,-1,-1,-1,-1,7724,12902,-1,-1,-1,-1,-1,9246,9900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1156,3728,3386,-1,2764,8800,-1,-1,3120,5080,10776,-1,4224,4340,5314,7474,-1,-1,-1,-1,-1,-1,-1,-1,11434,-1,-1,-1,-1,-1,-1,-1,-1,9426,-1,-1,-1,-1,-1,-1,10964,11586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1202,2992,1850,6784,5212,11412,16660,23844,2224,9092,12162,12462,6838,3240,7894,10704,5720,6532,14694,21478,29300,19480,27412,-1,12520,13770,15366,16916,-1,16542,19772,-1,-1,8456,9822,-1,10112,10874,-1,-1,11814,12364,18300,-1,-1,-1,-1,-1,19874,21392,23764,-1,-1,-1,-1,-1,reaver_drop
1194,3334,2116,2782,4338,11800,14908,-1,2328,7658,9002,9132,5094,3316,6288,6328,12504,-1,13506,-1,-1,-1,-1,-1,6522,12790,7568,11416,15634,11170,8558,-1,-1,9362,10748,-1,-1,-1,-1,-1,13492,-1,14504,-1,-1,-1,-1,-1,15894,-1,-1,-1,-1,-1,-1,-1,fast_dt
1218,2958,3362,-1,-1,-1,-1,-1,1860,2364,-1,-1,4212,2842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1198,3422,2512,-1,8536,-1,-1,-1,1942,3888,9370,11814,3076,5648,4102,4410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10312,-1,-1,-1,-1,-1,-1,11740,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1202,2816,3092,9202,6588,13420,17082,-1,2396,9420,10380,13756,3458,3682,4574,5162,15524,-1,16424,-1,-1,-1,-1,-1,7768,14210,9126,11736,-1,11410,10208,-1,-1,8040,9386,-1,-1,-1,-1,-1,10716,11588,16114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1178,3004,2250,-1,6706,-1,-1,-1,1884,4076,7826,-1,3610,2948,4732,4790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1200,3312,2396,11914,7500,12586,-1,-1,1902,5352,9076,9218,2894,6072,3876,4024,-1,-1,-1,-1,-1,-1,-1,-1,4914,12274,6062,16564,17480,-1,7064,-1,-1,10364,18382,-1,-1,-1,-1,-1,11662,12222,17664,-1,-1,-1,-1,-1,18844,19882,20110,-1,-1,-1,-1,-1,fast_dt
1174,3380,2362,-1,7678,-1,-1,-1,1870,5590,8518,-1,2906,5360,3906,4372,-1,-1,-1,-1,-1,-1,-1,-1,5342,-1,6352,-1,-1,-1,7360,-1,-1,8450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_dt
1206,3508,2502,17022,5986,13558,13788,20152,1996,6588,8528,9278,3098,9754,4138,4262,15912,17960,16942,16948,-1,21318,21332,-1,10368,11360,16502,23360,24664,-1,-1,-1,-1,7844,11160,-1,11534,12124,-1,-1,9132,9664,16474,-1,-1,-1,-1,-1,18352,19496,19538,-1,-1,-1,-1,-1,reaver_drop
1186,3212,2272,-1,-1,-1,-1,-1,1868,3892,-1,-1,2870,3464,4964,4370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6128,7564,9142,8192,9126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1248,3472,2422,9886,7150,13426,17690,-1,1900,5298,8290,8482,3144,11432,4188,4320,13592,15282,14368,17278,-1,18536,-1,-1,11164,12180,12206,13944,-1,13960,15480,-1,-1,6236,-1,-1,-1,-1,-1,-1,7644,8974,19326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,templar
1216,3962,2640,13664,8784,-1,-1,-1,1984,15452,-1,-1,3108,-1,4140,7196,14448,18378,-1,-1,-1,-1,-1,-1,13576,-1,-1,-1,-1,-1,-1,-1,-1,4744,6040,9032,6354,6908,-1,-1,-1,-1,11304,-1,-1,12964,14046,14714,-1,-1,-1,-1,12106,-1,-1,-1,reaver_drop
1294,3082,3992,-1,-1,-1,-1,-1,1902,-1,-1,-1,-1,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1138,2496,3260,13176,10330,20520,-1,-1,1942,15706,15894,-1,3972,3040,5340,9146,-1,-1,-1,-1,-1,-1,-1,-1,15612,17468,17448,-1,-1,-1,18510,-1,-1,5116,6434,7840,6728,7258,-1,-1,-1,-1,12766,-1,-1,14028,15068,15098,-1,-1,-1,-1,12836,-1,-1,-1,reaver_drop
1336,3576,2308,-1,7918,14966,15200,-1,1942,3398,8280,12120,2934,4462,3944,4150,17020,18736,19022,19028,-1,-1,-1,-1,15024,16238,-1,-1,-1,-1,-1,-1,-1,9804,12482,-1,-1,-1,-1,-1,11128,11962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1144,3316,2202,9212,6606,10962,15984,-1,1832,4372,7502,11564,2826,6256,3994,4034,9962,11892,13446,14738,15906,17544,18878,-1,7020,13662,8108,10076,21056,11440,9108,-1,-1,7232,8712,-1,-1,-1,-1,-1,8902,9590,17640,-1,-1,-1,-1,-1,-1,-1,-1,-1,19488,-1,-1,-1,fast_dt
1196,4162,2234,10594,8302,14198,17356,19386,1906,3382,11112,11198,2918,11494,4696,3912,13050,13986,13794,-1,-1,-1,-1,-1,8750,11524,9746,13182,17758,13142,10756,-1,-1,7880,9512,-1,-1,-1,-1,-1,9240,9798,16988,-1,-1,18702,21476,20218,-1,-1,-1,-1,20232,-1,-1,-1,unknown
1170,4066,2388,9572,6408,12514,14768,19332,1852,3370,7968,8118,2886,10904,4612,3936,13206,15304,15434,17536,-1,20202,-1,-1,7218,10402,8256,11988,16802,11574,9244,-1,-1,7162,8936,-1,-1,-1,-1,-1,8656,9686,16396,-1,-1,27812,29816,29852,17594,18774,18802,20670,21284,-1,31322,-1,fast_dt
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1190,2746,2222,-1,-1,-1,-1,-1,1864,3970,6588,-1,3492,2868,4546,5190,-1,-1,-1,-1,-1,-1,-1,-1,5778,-1,6776,-1,-1,-1,7784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_dt
1154,3918,3326,6746,2592,-1,-1,-1,3048,4850,9542,-1,4130,8372,5120,5548,-1,-1,-1,-1,-1,-1,-1,-1,8146,-1,9198,-1,-1,-1,-1,-1,-1,8616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1168,3478,3804,6474,2798,9212,13524,15442,3172,6034,12204,12684,4524,4628,5546,6970,9432,11050,13104,14594,14918,19152,19168,19184,6192,10948,7686,-1,-1,-1,8694,-1,-1,7578,9310,-1,-1,-1,-1,-1,10594,12988,8886,-1,-1,-1,-1,-1,10168,11838,16348,12256,-1,-1,-1,-1,fast_dt
1202,3540,3950,5710,3284,8418,12862,16572,1872,4978,11570,15218,4338,15170,5418,6382,10884,13046,16996,-1,-1,-1,-1,-1,14864,17288,17354,-1,-1,20992,-1,-1,-1,17406,-1,-1,-1,-1,-1,-1,21022,-1,7512,-1,-1,8730,9738,10182,-1,-1,-1,-1,8932,-1,14580,-1,
1218,3496,3930,-1,2800,-1,-1,-1,3198,-1,-1,-1,-1,4206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1302,2976,3768,12818,8676,9882,14378,-1,1880,2364,-1,-1,4220,2910,5308,5774,19050,20184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8818,13200,-1,-1,-1,-1,-1,10496,12426,11352,-1,-1,13008,15370,17394,-1,-1,-1,-1,20344,-1,24394,-1,
1146,3486,2304,-1,7494,-1,-1,-1,1784,3278,10032,10136,2802,6008,3894,3802,-1,-1,-1,-1,-1,-1,-1,-1,11184,12208,-1,-1,-1,-1,-1,-1,-1,9066,11594,-1,-1,-1,-1,-1,11248,12118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1268,2648,3256,9208,5818,11952,17646,21544,1930,4302,10804,13692,3820,2942,5146,5198,15100,16568,18346,19142,28822,22402,23206,32878,8618,14680,9678,19526,-1,19508,10676,-1,-1,7396,10236,-1,-1,-1,-1,-1,12300,12910,12608,-1,-1,-1,-1,-1,14108,15248,17576,15240,-1,-1,-1,-1,unknown
1328,3866,2256,-1,-1,-1,-1,-1,1870,3524,-1,-1,2956,6718,4418,4322,-1,-1,-1,-1,-1,-1,-1,-1,7692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1158,2850,2210,-1,8758,11772,-1,-1,1848,6228,11186,12384,4176,2936,5388,5588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5550,6962,-1,7026,7616,-1,-1,8850,9438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1132,2676,2334,-1,7294,-1,-1,-1,1798,5634,-1,-1,3494,2828,4948,5012,-1,-1,-1,-1,-1,-1,-1,-1,5112,-1,6098,-1,-1,-1,7078,-1,-1,8916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_dt
1180,3102,2212,11982,6850,11216,-1,-1,1844,4348,8428,13078,2944,6274,3966,4040,-1,-1,-1,-1,-1,-1,-1,-1,12044,13110,-1,-1,-1,-1,-1,-1,-1,7478,9084,10120,9284,9936,-1,-1,11832,12416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1136,3638,2184,13076,7612,14474,20356,25548,1788,3814,11186,11432,3168,2810,4248,5494,14880,15654,17304,21342,-1,27638,25412,-1,11850,12912,12894,15288,-1,15312,16202,-1,-1,8040,10888,-1,-1,-1,-1,-1,9480,10310,19370,-1,-1,20684,21712,22332,-1,-1,-1,-1,20008,28680,25132,34764,templar
1146,3282,2174,8654,5524,12118,20534,-1,1794,6752,7146,11852,2858,7076,3898,4030,14422,15172,17024,-1,-1,21114,-1,-1,11566,12954,14836,17038,-1,17016,17550,-1,-1,6250,8928,9216,8492,9686,-1,-1,7616,8242,18788,-1,-1,20398,23390,-1,-1,-1,-1,-1,20922,-1,-1,-1,reaver_drop
1572,2798,3938,-1,7008,-1,-1,-1,2108,-1,-1,-1,5062,3090,6300,6508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7446,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1160,3406,2242,15926,6016,9028,21386,-1,1898,6564,10570,10910,2992,11080,4022,4046,17450,18636,18304,18312,-1,24800,19664,-1,11018,12716,14570,19932,26506,19876,-1,-1,-1,8460,10116,-1,10130,-1,-1,-1,10162,11058,15774,-1,-1,-1,-1,-1,18926,20426,21026,-1,-1,-1,-1,-1,templar
1158,5318,3352,11378,2776,10146,14746,23688,3144,4184,22920,-1,4152,29290,5172,5464,8534,9668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7548,8848,-1,-1,-1,-1,-1,12516,13512,6270,32018,-1,7458,8464,9554,-1,-1,-1,-1,9534,-1,15000,-1,
1162,3120,2220,12592,8798,9570,-1,-1,1936,5164,10764,-1,3512,2940,4696,4726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5676,7062,-1,7256,7948,-1,-1,8968,9656,13318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1182,3164,3700,12678,7016,15226,19642,31514,1752,2286,13362,29188,4156,2892,5398,7380,16182,17082,17598,21816,-1,26974,26982,-1,17264,18596,21838,31054,-1,29138,60066,-1,-1,8926,10862,13244,12528,13226,-1,-1,10454,12554,33774,-1,-1,37064,51536,52506,-1,-1,-1,-1,34320,53440,39230,64540,
1228,3082,2336,12658,7908,-1,-1,-1,1918,5094,9462,13052,4376,3006,5576,6658,-1,-1,-1,-1,-1,-1,-1,-1,10710,11786,11736,-1,-1,-1,12766,-1,-1,8234,11978,-1,-1,-1,-1,-1,9530,10158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1124,3328,2204,2318,8940,23908,-1,-1,1834,5862,10132,21734,2864,6288,3876,4194,25396,26086,-1,-1,-1,-1,-1,-1,5126,19882,6266,19218,20168,23492,7304,-1,-1,9412,26286,-1,-1,-1,-1,-1,10826,11566,21914,-1,-1,-1,-1,-1,24634,25638,-1,-1,-1,-1,-1,-1,fast_dt
1210,3442,2422,14408,5734,13138,16658,22072,1922,6182,6984,9548,2946,7298,3928,4340,14062,14796,16016,-1,-1,-1,-1,-1,10874,11854,15308,23172,-1,24210,26726,-1,-1,6716,10178,-1,10020,11056,-1,-1,8008,9046,16688,-1,-1,-1,-1,-1,17936,18920,18950,24810,-1,-1,-1,-1,reaver_drop
1216,3808,2416,2778,6056,10852,15128,22396,1970,5326,5594,6336,3634,3084,4622,4672,14104,14942,16802,20886,-1,20874,-1,-1,11904,12948,17434,26024,27610,18950,-1,-1,-1,11134,-1,-1,-1,-1,-1,-1,12472,13006,17506,-1,-1,-1,-1,-1,18992,20446,24830,-1,-1,-1,-1,-1,
1228,4322,2314,-1,-1,-1,-1,-1,1950,3518,-1,-1,2978,6324,3982,3964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1242,4194,2242,-1,14540,-1,-1,-1,1878,3452,15730,17064,2930,6162,3942,3914,20882,-1,-1,-1,-1,-1,-1,-1,16800,17974,18138,-1,-1,-1,19384,-1,-1,7244,8570,11088,9062,9662,-1,-1,14130,15360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1184,2746,3230,-1,9182,-1,-1,-1,1968,-1,-1,-1,3826,2990,5246,6242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5182,6514,9980,6874,7522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
