@relation Starcraft_PvZ_Protoss

@attribute ProtossPylon numeric
@attribute ProtossSecondPylon numeric
@attribute ProtossFirstGas numeric
@attribute ProtossSecondGas numeric
@attribute ProtossFirstExpansion numeric
@attribute ProtossSecondExpansion numeric
@attribute ProtossThirdExpansion numeric
@attribute ProtossFourthExpansion numeric
@attribute ProtossGateway numeric
@attribute ProtossSecondGatway numeric
@attribute ProtossThirdGatway numeric
@attribute ProtossFourthGatway numeric
@attribute ProtossCore numeric
@attribute ProtossZealot numeric
@attribute ProtossGoon numeric
@attribute ProtossRange numeric
@attribute ProtossForge numeric
@attribute ProtossCannon numeric
@attribute ProtossGroundWeapons1 numeric
@attribute ProtossGroundArmor1 numeric
@attribute ProtossShields1 numeric
@attribute ProtossGroundWeapons2 numeric
@attribute ProtossGroundArmor2 numeric
@attribute ProtossShields2 numeric
@attribute ProtossCitadel numeric
@attribute ProtossLegs numeric
@attribute ProtossArchives numeric
@attribute ProtossTemplar numeric
@attribute ProtossArchon numeric
@attribute ProtossStorm numeric
@attribute ProtossDarkTemplar numeric
@attribute ProtossDarkArchon numeric
@attribute ProtossMaelstorm numeric
@attribute ProtossRoboBay numeric
@attribute ProtossShuttle numeric
@attribute ProtossShuttleSpeed numeric
@attribute ProtossRoboSupport numeric
@attribute ProtossReavor numeric
@attribute ProtossReavorDamage numeric
@attribute ProtossReavorCapacity numeric
@attribute ProtossObservory numeric
@attribute ProtossObs numeric
@attribute ProtossStargate numeric
@attribute ProtossCorsair numeric
@attribute ProtossDisruptionWeb numeric
@attribute ProtossFleetBeason numeric
@attribute ProtossCarrier numeric
@attribute ProtossCarrierCapacity numeric
@attribute ProtossTribunal numeric
@attribute ProtossArbitor numeric
@attribute ProtossStatis numeric
@attribute ProtossRecall numeric
@attribute ProtossAirWeapons1 numeric
@attribute ProtossAirArmor1 numeric
@attribute ProtossAirWeapons2 numeric
@attribute ProtossAirArmor2 numeric
@attribute midBuild {FastLegs,FastDT,FastObs,ReaverDrop,Carrier,FastExpand,Unknown}

@data
1200,2398,4950,9102,3092,12374,-1,-1,4802,7784,8214,13140,5920,5786,7124,14504,3448,4308,6318,-1,-1,12508,-1,-1,6972,8104,9044,10460,-1,10134,10220,-1,-1,13100,14424,-1,-1,-1,-1,-1,14470,15616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1190,4084,4662,6460,2868,-1,-1,-1,3726,9286,-1,-1,5738,4780,6758,-1,3336,4280,-1,-1,-1,-1,-1,-1,8012,-1,9124,-1,-1,-1,10526,-1,-1,7368,8654,-1,8876,10648,-1,-1,-1,-1,6800,8112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1224,3978,4214,6102,2896,18002,24446,32196,3666,15088,15350,15842,5852,4772,8712,19484,3436,4664,8140,12262,-1,18384,-1,-1,14216,15388,15630,16912,19920,17372,16960,31304,26844,7756,9390,10040,9468,10056,-1,-1,16024,16878,7302,8566,-1,-1,-1,-1,-1,-1,-1,-1,8120,-1,-1,-1,FastExpand
1140,4044,4970,6078,2880,12938,-1,-1,3728,7852,9300,9492,5846,4816,7710,-1,3362,4426,6750,11674,-1,10850,-1,-1,7896,11682,9260,11716,-1,-1,10470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7060,8926,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1176,2806,-1,-1,-1,-1,-1,-1,1734,2294,-1,-1,-1,2762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1284,3910,5786,6506,3022,10652,13592,21068,5362,7474,7742,9370,6430,6580,12072,12630,3472,4380,6936,13938,23520,11714,18010,-1,7446,9448,8538,9574,10448,10976,28716,30160,27432,8622,29018,-1,29082,31882,29862,-1,9954,10680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1232,3770,4640,6344,3524,12390,14364,19722,4324,5210,7814,10640,5732,5522,7200,9152,1924,3980,6780,17566,-1,12594,25736,-1,7170,8192,8274,9770,11942,9512,19558,28050,-1,10924,-1,-1,-1,-1,-1,-1,12540,14112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1550,2676,-1,-1,-1,-1,-1,-1,2112,-1,-1,-1,-1,3124,-1,-1,8314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1280,4240,4054,6070,2956,11208,16148,18722,3782,7308,7786,12526,5232,5500,13406,13486,3392,4504,6752,12666,-1,11322,17064,-1,6662,7668,8944,9986,12378,10446,-1,-1,-1,10808,-1,-1,-1,-1,-1,-1,12422,13124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1184,3520,4178,5762,2878,10214,14276,18094,3220,7054,9322,9982,4908,5400,14066,14806,3866,4672,6906,18494,-1,11540,-1,-1,6622,8960,7612,9796,17112,12428,8622,-1,-1,11352,19304,20310,18980,20130,-1,-1,12920,13654,6026,7194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1230,3320,4846,6588,2880,14016,17686,22154,4718,7778,8248,8338,5820,7916,6866,15586,3678,4484,9942,23518,-1,15596,-1,-1,7042,9958,9610,10818,13612,10768,-1,-1,-1,9532,11030,22232,20932,22246,-1,-1,11660,12396,6924,8078,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1188,3074,7370,10154,5200,6776,-1,-1,1962,2516,8382,13296,7598,2972,8598,-1,8548,9554,12122,-1,-1,-1,-1,-1,9252,10262,10326,11632,13536,11662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1290,3076,-1,-1,-1,-1,-1,-1,1958,2474,-1,-1,-1,2938,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1182,-1,4234,-1,2894,-1,-1,-1,3590,-1,-1,-1,4908,-1,-1,-1,3276,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1218,4776,4432,6634,3986,12716,16718,17848,4204,7616,9938,15574,5246,5476,15498,15376,2442,3204,8862,-1,-1,13910,-1,-1,7098,11338,8264,12324,16164,11358,9284,-1,-1,12810,19914,23236,15718,16580,20718,-1,14610,15172,6366,7496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1200,5434,3866,9520,2914,11582,18576,-1,3690,7056,12996,13472,5942,4882,12954,14254,3376,4174,5074,22436,9474,11066,26638,13712,7008,8112,8822,11780,18746,10840,12000,24780,28358,10234,14456,-1,22560,23622,24188,-1,11838,12848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1154,4172,6146,6542,2828,12174,17440,18414,5900,8576,8650,9484,6970,6922,15832,-1,3660,4362,7584,-1,-1,11662,-1,-1,8182,14488,9384,11388,17082,12834,10596,-1,-1,11216,12862,-1,-1,-1,-1,-1,13736,14890,8008,9368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1144,2910,2352,-1,-1,-1,-1,-1,1738,5830,7156,-1,3930,2732,4934,-1,-1,-1,-1,-1,-1,-1,-1,-1,5064,6280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastLegs
1218,2444,4848,6616,3144,12632,16028,23390,4624,7684,11330,12334,5846,6236,13594,13512,3386,4194,7510,13852,23966,13122,18308,-1,7248,15572,8506,10350,24238,11244,9676,-1,-1,14698,-1,-1,-1,-1,-1,-1,16450,17446,6964,8158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1176,3184,4482,6050,2882,12694,13486,-1,4136,7734,12926,13258,6412,5432,15284,14802,3688,4808,5876,14830,-1,10446,-1,-1,7516,8718,8790,10462,16036,9860,-1,-1,-1,11322,-1,-1,-1,-1,-1,-1,12762,13408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1224,3016,5312,6752,4234,-1,-1,-1,5050,-1,-1,-1,6102,6218,-1,-1,2284,3266,7274,-1,-1,-1,-1,-1,7098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1258,3790,4746,7306,3356,14244,-1,-1,4510,7528,10486,10846,5986,5498,14738,14852,1934,3990,6334,-1,-1,11012,-1,-1,7258,8524,8620,9736,-1,13076,9702,-1,-1,9442,10742,-1,-1,-1,-1,-1,10798,11644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1214,3008,6842,7662,6740,16636,17640,20732,1878,2312,12374,14082,7044,2906,15250,15128,4548,5320,8618,25992,28392,13454,30480,29560,8572,12588,9768,10818,11614,11324,22686,-1,-1,12212,-1,-1,20670,23186,-1,-1,13668,14230,28904,30402,-1,-1,-1,-1,-1,-1,-1,-1,28938,-1,-1,-1,FastExpand
1220,3120,2440,-1,-1,-1,-1,-1,1908,6314,-1,-1,3846,2916,-1,-1,4398,5180,5100,-1,-1,-1,-1,-1,5492,6478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastLegs
1244,3084,6344,7830,5586,14884,16964,19908,1960,2492,11208,11688,6892,2976,12448,12986,6216,7024,7898,25528,-1,14340,-1,-1,8216,9202,9276,10290,11080,16248,19100,-1,-1,16044,-1,-1,23702,-1,-1,-1,17432,18402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1210,4862,4592,13328,3238,18142,21780,26210,4354,6998,7318,7784,5526,6690,17490,16352,1982,3520,6000,10112,25726,14244,16384,-1,6876,8260,10280,11338,12112,14792,19976,-1,-1,21852,-1,-1,-1,-1,-1,-1,23240,24324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1154,2794,7772,-1,6856,-1,-1,-1,1898,-1,-1,-1,-1,2914,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1230,5454,4008,6276,2934,12942,15998,23328,3694,13398,-1,-1,4814,7356,6108,-1,3224,4324,-1,-1,16980,-1,-1,22620,-1,-1,-1,-1,-1,-1,-1,-1,-1,6890,8244,8808,8228,9040,20956,-1,22538,23714,5860,7146,12454,11318,13772,15906,-1,-1,-1,-1,9908,30830,16142,-1,FastExpand
1310,3020,2418,11052,8520,9282,18428,18540,1860,11666,14570,14838,3726,2856,5328,15272,5950,7228,12332,-1,-1,16722,-1,-1,5890,13626,6940,8852,11390,8816,8054,-1,-1,13708,-1,-1,-1,-1,-1,-1,15078,15680,4812,6106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1208,3754,2234,-1,-1,-1,-1,-1,1918,6066,-1,-1,2960,3570,4886,-1,8048,10764,-1,-1,-1,-1,-1,-1,5676,-1,7092,10930,-1,10556,8098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4168,5468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1146,2946,6584,9464,6394,-1,-1,-1,1836,2438,9148,10288,7380,2824,9714,-1,6978,7968,9544,-1,-1,14042,-1,-1,9378,11010,10546,12356,14662,11738,-1,-1,-1,15032,-1,-1,-1,-1,-1,-1,-1,-1,8604,10030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1186,3226,-1,-1,-1,-1,-1,-1,4306,-1,-1,-1,-1,-1,-1,-1,1856,2646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1146,3494,6300,8662,5164,11156,18084,20300,5968,7750,7880,13932,7064,7140,12224,12234,1896,2924,8418,-1,13490,13978,-1,17988,8374,9404,10238,11282,14708,11630,16480,-1,-1,10818,20608,-1,-1,-1,-1,-1,12170,13026,15396,16716,-1,28236,29382,31668,-1,-1,-1,-1,17086,28186,36910,-1,FastExpand
1296,3068,7356,10532,6292,8420,-1,-1,2004,11226,14880,15836,8712,2984,10012,16988,4030,5118,9304,18532,-1,13798,-1,-1,9982,15388,11016,12388,-1,12410,-1,-1,-1,15292,-1,-1,-1,-1,-1,-1,16614,18230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1194,4010,4432,6508,3386,19030,-1,-1,3744,7768,10000,10358,5858,4738,7494,11184,2184,4292,10188,-1,-1,16070,-1,-1,7212,17504,8520,9654,15764,9704,-1,-1,-1,9864,12114,-1,-1,-1,-1,-1,11938,13088,6902,8422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1210,4662,4460,5992,3964,21968,37378,38020,4308,10084,12214,16250,5298,7366,6444,14762,2534,3252,7914,28942,31188,14270,33106,36448,8010,9954,11908,14726,19322,13898,19514,39936,44194,12840,20674,-1,-1,-1,-1,-1,14206,16968,6288,7556,-1,-1,-1,-1,-1,-1,-1,-1,20582,-1,-1,-1,FastExpand
1230,3948,5358,8442,3014,15708,-1,-1,3354,7680,7932,13404,6298,4506,7890,15138,3752,4718,6660,-1,-1,15126,-1,-1,7552,8604,9236,11898,16856,10348,10396,-1,-1,14340,-1,-1,-1,-1,-1,-1,16134,17154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1204,3016,5118,-1,6984,-1,-1,-1,1896,2516,-1,-1,-1,2898,-1,-1,7120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1228,3978,4748,6638,3120,12244,12468,12784,3744,7772,8018,10434,5948,4890,16112,16096,3460,4522,6376,26204,-1,14050,-1,-1,7592,8642,9420,12110,21334,13156,10602,-1,-1,12092,-1,-1,-1,-1,-1,-1,13938,14532,7204,8356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1058,2960,4734,7200,3992,-1,-1,-1,1844,-1,-1,-1,6750,2834,-1,-1,5198,6086,7294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1248,4282,5462,6848,3302,14438,14736,19524,3944,9578,9882,12834,5972,4934,11744,12334,2260,3622,12478,16582,-1,20642,21306,-1,16356,18002,17924,19632,23986,19706,21482,-1,-1,8378,11986,10778,9690,10364,-1,-1,13638,14624,7044,8198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1224,2568,6028,8360,4680,-1,-1,-1,1914,6488,-1,-1,7650,2914,-1,-1,5112,5846,9018,-1,-1,-1,-1,-1,9662,-1,11218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1148,3786,4262,9818,3654,11392,17268,27438,4134,7330,7692,13526,6218,5152,15156,14924,2102,4624,5602,14426,22012,12046,18582,29534,7260,8242,9012,10486,11538,12598,23604,-1,-1,11182,12816,-1,28546,29142,-1,-1,12790,13920,20094,21674,-1,-1,-1,-1,-1,-1,-1,-1,20048,-1,-1,-1,FastExpand
1158,3528,4946,6006,3904,15156,16850,22622,4806,8494,10828,13648,5822,6226,11356,11102,2138,4104,7906,29970,-1,13836,35002,-1,7364,11128,8444,9528,14264,9550,9506,-1,-1,10074,-1,-1,-1,-1,-1,-1,11600,12138,6906,8060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1232,4560,4788,6922,3492,13516,19864,-1,4284,12146,12602,13992,5830,5380,7928,16030,2092,3862,11440,16548,-1,20880,-1,-1,10862,15342,11932,13412,16956,13078,14412,-1,-1,7502,10566,9762,8962,9600,-1,-1,11566,12308,6864,8094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1170,3012,5490,12476,11158,18460,22808,29542,1744,2262,15578,15860,5632,2742,6714,19896,9254,11654,10528,14936,28710,19072,23622,33930,7348,8422,9862,11358,30906,11964,17720,-1,-1,13246,16778,-1,32586,34180,43590,-1,14904,15612,27508,28672,-1,49634,-1,-1,-1,-1,-1,-1,44448,49258,-1,-1,FastLegs
1234,2566,3188,-1,-1,-1,-1,-1,1992,-1,-1,-1,3958,3002,5230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5052,6800,-1,7250,7808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ReaverDrop
1176,2440,3164,-1,-1,-1,-1,-1,1900,6058,8210,-1,3844,2892,5562,13292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5024,6564,-1,6844,7416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ReaverDrop
1186,2990,2368,-1,-1,-1,-1,-1,1908,7382,-1,-1,3662,2914,4720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5108,6422,-1,6640,7284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ReaverDrop
1208,3070,10290,15882,9580,20054,-1,-1,1768,2308,8632,13400,10624,2776,17492,17262,7130,9186,12716,-1,-1,-1,-1,-1,12070,16744,14986,16196,-1,16402,16018,-1,-1,18596,-1,-1,-1,-1,-1,-1,19918,20688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1226,3744,4622,6188,2904,14542,18744,20090,4070,6900,7394,9956,5866,5066,11144,10806,3204,4340,8784,12808,-1,12792,14150,-1,7644,8768,8638,9624,11896,9636,9816,-1,-1,10566,12880,-1,-1,-1,-1,-1,12078,12656,7762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1150,4082,4612,9536,3498,19308,-1,-1,3780,7474,9596,10140,5944,4786,7158,15978,2090,2794,9186,-1,-1,13918,-1,-1,8808,10190,10916,12892,21780,12112,12306,-1,-1,9504,11206,-1,-1,-1,-1,-1,11084,12342,7042,8208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1240,3632,5086,8702,4294,15312,25196,-1,4840,21036,-1,-1,6172,5852,-1,-1,2230,3106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8144,9656,10856,9642,10504,15148,-1,-1,-1,7358,8590,14474,13172,-1,-1,-1,-1,-1,-1,10736,-1,12986,-1,FastExpand
1188,3904,4536,8100,3466,15940,21538,23184,3722,6568,7310,8268,5046,5862,12138,11028,2112,4208,7760,16914,-1,11862,20994,-1,6412,7542,8572,10178,15800,10326,22234,-1,-1,11416,16412,-1,-1,-1,-1,-1,12742,13368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1206,2970,-1,-1,-1,-1,-1,-1,1770,-1,-1,-1,-1,2816,-1,-1,6300,7976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1244,3138,4578,6484,3664,20066,-1,-1,3840,7128,7764,11546,5250,5656,12362,11596,2592,4660,7906,12670,-1,17734,19838,-1,7194,8272,12932,15736,-1,15722,14362,-1,-1,11082,15258,-1,18204,20458,-1,-1,12420,14076,6382,7530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1226,2958,10794,10870,10448,-1,-1,-1,1790,-1,-1,-1,11134,2804,-1,-1,5966,6784,12152,-1,-1,-1,-1,-1,12382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1216,3396,4408,8086,2922,9562,11024,16320,4192,7352,7710,13028,5328,5642,6426,11852,3906,4648,6474,15656,-1,12042,22494,-1,6564,7572,8860,10214,17372,10868,13372,-1,-1,10794,14604,-1,17688,19110,-1,-1,12120,13346,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1294,2942,7110,8744,6732,16616,23176,28392,1834,12076,13012,14294,7566,2814,16222,15274,5218,6078,11442,30158,30888,16202,-1,42704,8562,12904,9596,11704,12530,16290,14168,-1,-1,13878,23868,29002,21634,24668,32036,-1,15260,16242,30192,31380,41532,33516,36110,38444,-1,-1,-1,-1,31410,-1,42518,-1,FastExpand
1192,3006,-1,-1,-1,-1,-1,-1,1794,2388,-1,-1,-1,2822,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1196,4220,4208,8922,3296,13260,-1,-1,3962,7532,7988,10742,5180,5358,12184,13118,2178,4648,5674,12850,-1,-1,-1,-1,6314,7314,9212,11254,12604,12516,10432,-1,-1,9732,11192,-1,-1,-1,-1,-1,11340,12344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1194,3374,4782,7420,3972,13906,23076,-1,4472,9038,11636,11766,6160,5776,7148,15072,2118,4194,9468,17836,-1,14136,22446,-1,7840,11094,8866,10608,22054,9892,9938,-1,-1,11530,12894,17828,16878,-1,-1,-1,13038,14328,7232,8438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1170,3944,4328,8118,3240,13564,20834,22612,3660,6564,7234,11518,5134,4668,11450,11474,2152,4222,5664,11580,-1,16276,17914,-1,6192,7206,14360,15426,17996,18504,15496,-1,-1,8406,13098,-1,13082,14286,-1,-1,10326,10970,20736,22034,25802,24206,25598,-1,-1,-1,-1,-1,21082,-1,-1,-1,FastExpand
1204,3830,4488,10806,3162,12424,12572,19928,3496,6932,7250,7836,5488,4724,7956,-1,2232,4178,6048,17044,-1,13236,21280,-1,6660,7732,10088,11206,12638,14520,11222,-1,-1,12282,14256,-1,-1,-1,-1,-1,13588,15362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1276,4522,4772,8190,4128,13242,17842,20986,4330,7324,8572,10472,5562,5508,17276,18928,2238,3106,6164,14310,20786,10672,18916,36026,6748,12006,8024,9114,9962,11168,12742,14870,20736,9998,11566,30676,21814,24696,-1,-1,11412,12328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34176,-1,-1,-1,FastExpand
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1168,6824,6540,11590,2762,-1,-1,-1,5768,8708,9546,11534,7540,7278,16058,16076,3064,3750,13570,-1,-1,-1,-1,-1,8642,9854,10660,12070,-1,12976,-1,-1,-1,12306,-1,-1,-1,-1,-1,-1,13634,15062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1134,2726,2380,-1,9142,-1,-1,-1,1828,10566,-1,-1,3874,2838,4860,-1,5928,6944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5042,6326,7918,6702,7334,-1,-1,-1,-1,9062,10812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ReaverDrop
1196,2990,2408,14970,12202,23310,-1,-1,1882,6548,18006,20136,4012,2874,5026,18648,10616,11592,18582,-1,-1,-1,-1,-1,5904,7214,10712,12596,15516,12490,11796,-1,-1,13190,14556,-1,-1,-1,-1,-1,16982,17798,5298,7004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1180,3888,4486,6764,3326,11336,16968,18874,3696,9154,9568,14606,5754,4716,6966,15632,2500,4422,7782,17640,-1,11980,-1,-1,7518,12828,8920,10272,12866,10074,10262,-1,-1,10800,14996,12990,12410,19970,21278,-1,12182,13266,6848,7990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1202,3086,2516,12062,9756,19556,28896,-1,2012,5424,11528,14972,4088,3120,6088,14380,9100,10124,13206,20434,26932,17360,24844,-1,6332,7740,7402,8568,9698,9270,15676,-1,-1,12912,-1,-1,-1,-1,-1,-1,14300,14888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastDT
1254,4014,4954,7074,3488,12674,-1,-1,3830,7458,7968,8728,5422,4866,7210,-1,2238,4302,6192,11856,-1,10554,16562,-1,6820,7802,8388,9538,10518,16250,11390,-1,-1,10094,-1,-1,-1,-1,-1,-1,11762,12360,12870,14158,-1,-1,-1,-1,-1,-1,-1,-1,13004,-1,-1,-1,FastExpand
1190,4468,4748,6848,4058,16872,19670,-1,4310,8328,8502,14586,5616,5300,24470,-1,2180,3128,6214,21558,-1,10274,28320,-1,7222,8796,8468,9504,10316,11892,9528,-1,-1,9362,13200,-1,14376,16248,-1,-1,10794,11644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
