@relation Starcraft_TvT_Terran_openings

@attribute TerranDepot numeric
@attribute TerranGas numeric
@attribute TerranSecondGas numeric
@attribute TerranExpansion numeric
@attribute TerranSecondExpansion numeric
@attribute TerranThirdExpansion numeric
@attribute TerranFourthExpansion numeric
@attribute TerranBarracks numeric
@attribute TerranSecondBarracks numeric
@attribute TerranThirdBarracks numeric
@attribute TerranMarine numeric
@attribute TerranMedic numeric
@attribute TerranFirebat numeric
@attribute TerranBunker numeric
@attribute TerranAcademy numeric
@attribute TerranStem numeric
@attribute TerranComsat numeric
@attribute TerranEbay numeric
@attribute TerranTurret numeric
@attribute TerranInfantryAttack1 numeric
@attribute TerranInfantryArmor1 numeric
@attribute TerranInfantryAttack2 numeric
@attribute TerranInfantryArmor2 numeric
@attribute TerranFactory numeric
@attribute TerranSecondFactory numeric
@attribute TerranThirdFactory numeric
@attribute TerranMachineShop numeric
@attribute TerranSiege numeric
@attribute TerranMines numeric
@attribute TerranVulture numeric
@attribute TerranTank numeric
@attribute TerranGoliath numeric
@attribute TerranArmory numeric
@attribute TerranSecondArmory numeric
@attribute TerranMetalAttack1 numeric
@attribute TerranMetalArmor1 numeric
@attribute TerranMetalAttack2 numeric
@attribute TerranMetalArmor2 numeric
@attribute TerranStarport numeric
@attribute TerranControlTower numeric
@attribute TerranWraith numeric
@attribute TerranCloak numeric
@attribute TerranDropship numeric
@attribute TerranValkyrie numeric
@attribute TerranScienceFacility numeric
@attribute TerranVessel numeric
@attribute TerranGhost numeric
@attribute TerranNuke numeric
@attribute TerranBattlecruiser numeric
@attribute TerranAirAttack numeric
@attribute TerranAirArmor numeric
@attribute midBuild {two_facto,vultures,air}

@data
1510,2795,-1,-1,-1,-1,-1,2220,6990,-1,3870,-1,-1,4660,-1,-1,-1,-1,-1,-1,-1,-1,-1,4095,-1,-1,-1,-1,-1,5710,-1,-1,7945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2075,5505,-1,-1,-1,-1,-1,1475,2580,-1,2735,-1,-1,6860,-1,-1,-1,-1,-1,-1,-1,-1,-1,7540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1565,2670,12715,9745,14090,15590,17885,2285,3600,6325,5400,-1,-1,-1,10560,-1,11970,7805,8930,-1,-1,-1,-1,3945,10205,11210,6035,7350,-1,5550,6710,21890,5340,25315,6645,14590,-1,-1,5250,6425,21100,21250,7055,12265,25345,-1,-1,-1,-1,23275,-1,air
1480,2720,8380,5315,7355,10765,16170,2255,7870,23275,-1,-1,-1,-1,21215,-1,24725,6380,7410,-1,-1,-1,-1,4015,12725,-1,5450,6730,-1,-1,6115,25845,22010,-1,-1,-1,-1,-1,8875,12040,11055,14145,15900,-1,-1,-1,-1,-1,-1,25205,-1,
1430,2640,8885,5215,7090,7420,12220,2150,3465,3645,4110,-1,-1,-1,22785,-1,24265,6300,7335,-1,-1,-1,-1,3880,13420,17130,5175,6495,-1,-1,5810,21635,13735,-1,15165,15170,20735,20745,13955,15225,28180,28210,16030,-1,18105,-1,-1,-1,46785,34365,34375,
1485,2610,12905,9720,10400,12960,13310,2220,8615,-1,4160,-1,-1,-1,16385,-1,18710,12520,14080,-1,-1,-1,-1,3905,4875,14950,5980,11100,-1,40970,11090,6620,5305,23810,6925,18770,7870,-1,5535,6785,-1,-1,7420,32330,20680,36550,-1,-1,22910,23750,28335,unknown
1410,2695,8085,5475,7645,16015,18005,2170,3505,-1,4700,-1,-1,-1,11635,-1,12950,8515,9595,-1,-1,-1,-1,3975,9175,14740,5245,6370,-1,-1,6055,9975,8490,21185,12555,18705,25925,25895,6465,7935,21760,21785,10495,-1,21155,-1,-1,-1,26725,22595,22605,
1390,2610,11435,8285,10660,13785,15570,2150,3570,7010,-1,-1,-1,-1,16910,-1,25075,19965,21045,-1,-1,-1,-1,3900,12840,15140,5215,9470,-1,-1,5875,15130,13655,29705,15600,-1,-1,-1,5525,7910,6845,9000,14410,31880,29360,-1,-1,-1,-1,29620,-1,air
1315,2425,12285,9730,18435,27630,30620,2115,-1,-1,4370,-1,-1,-1,5475,-1,6875,7415,9070,-1,-1,-1,-1,3675,13855,21005,5170,6715,-1,-1,5845,6525,5240,27920,25260,30525,34440,-1,10355,11750,14675,19515,13555,-1,30465,-1,-1,-1,-1,30380,30405,
1325,2525,13500,9135,9490,13070,15755,2115,-1,-1,4005,-1,-1,-1,11085,-1,13575,8160,9955,-1,-1,-1,-1,4330,10705,14200,5725,6500,-1,-1,6480,7575,6290,26240,9080,18525,26125,27745,5680,6890,-1,-1,7540,16660,18565,-1,-1,-1,32230,29240,30570,air
1470,2660,15670,6995,8675,9105,12905,2240,53365,55000,-1,-1,-1,-1,20835,-1,22925,10650,12525,-1,-1,-1,-1,4050,10380,46875,5365,6015,-1,-1,6005,58925,22015,24945,-1,-1,-1,-1,8275,9545,-1,-1,10205,-1,19290,-1,-1,-1,21940,23880,26485,
1425,2715,11460,6065,8065,8755,11960,2340,11680,19520,3640,-1,-1,-1,12280,-1,25710,8190,9290,-1,-1,-1,-1,4350,10800,12210,5665,6400,-1,-1,6600,13500,10885,23510,12255,16545,23480,24890,5715,7095,33145,33180,7725,-1,21760,-1,-1,-1,49465,31155,31225,air
1380,2454,9190,7876,12862,-1,-1,2150,11350,-1,3388,-1,-1,-1,-1,-1,-1,6188,16306,-1,-1,-1,-1,3976,13170,15380,5230,10774,21122,5840,6722,18154,12526,13642,17614,-1,-1,-1,5354,6442,7256,7264,14576,-1,-1,-1,-1,-1,-1,-1,-1,air
1410,2486,9186,5830,10338,19974,-1,2372,-1,-1,3924,-1,-1,-1,8492,-1,9784,16580,17654,-1,-1,-1,-1,3742,7020,15356,5500,11736,-1,4970,6174,8862,7366,-1,15640,-1,21316,-1,7898,9032,-1,-1,11072,-1,19218,-1,-1,-1,-1,-1,-1,
1382,2562,12124,5038,13320,16438,23068,2128,-1,-1,3390,-1,-1,-1,16542,-1,17928,9962,-1,-1,-1,-1,-1,4040,5924,7076,6206,11250,15776,5274,9880,17638,16256,-1,-1,-1,-1,-1,18144,26838,19976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1354,2502,11372,5202,15710,16200,20638,2344,-1,-1,4170,-1,-1,10448,11010,-1,12306,22880,23848,-1,-1,-1,-1,4020,6202,8202,5822,14186,14820,5320,11272,21680,14950,-1,23512,-1,27560,-1,13440,14672,15738,-1,20794,-1,21736,-1,-1,-1,-1,-1,-1,two_facto
1370,3540,6122,2868,-1,-1,-1,3258,-1,-1,4580,-1,-1,4528,-1,-1,-1,-1,-1,-1,-1,-1,-1,5072,7132,8856,6344,7856,-1,-1,6962,10428,9104,-1,-1,-1,-1,-1,6402,8548,7564,-1,9900,-1,-1,-1,-1,-1,-1,-1,-1,
1378,3882,6454,2978,11910,-1,-1,3532,-1,-1,4770,-1,-1,-1,8712,-1,9990,-1,-1,-1,-1,-1,-1,5048,5928,7998,6344,8968,-1,-1,6956,7840,6368,-1,12016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1396,2240,9784,8382,-1,-1,-1,2148,12022,13322,3966,-1,-1,-1,6096,-1,7690,-1,-1,-1,-1,-1,-1,3432,9600,-1,4684,10908,-1,-1,5302,14488,10034,-1,-1,-1,-1,-1,4830,5992,6628,6664,14304,-1,-1,-1,-1,-1,-1,-1,-1,air
1398,1820,10098,7052,16488,-1,-1,2378,-1,-1,3640,-1,-1,-1,7382,-1,8708,-1,-1,-1,-1,-1,-1,3628,8416,9092,4880,11298,-1,-1,5492,8910,7656,-1,-1,-1,-1,-1,4936,6040,6824,6830,10790,-1,-1,-1,-1,-1,-1,-1,-1,air
1320,2428,8592,4800,7266,11400,15996,2338,11092,-1,3868,-1,-1,-1,6758,-1,8322,14384,15916,-1,-1,-1,-1,3704,5778,12622,6016,9804,-1,4938,6642,7962,6638,6716,13270,-1,19020,-1,15668,17154,-1,-1,18856,-1,17204,-1,-1,-1,-1,-1,-1,two_facto
1336,2474,9994,8652,12540,16916,17916,2024,-1,-1,3258,-1,-1,-1,16670,-1,18694,17466,18912,-1,-1,-1,-1,3746,9782,12040,5456,9466,-1,4992,6084,13500,11118,-1,16688,-1,24508,-1,5046,6188,6824,6828,12634,-1,21322,-1,-1,-1,-1,-1,-1,air
1422,2538,10376,7986,9878,10466,13192,2212,5676,8652,5802,-1,-1,-1,12734,-1,14460,10184,23646,-1,-1,-1,-1,3742,5358,16278,5088,10816,-1,-1,10080,6310,5036,18926,6356,15580,38802,38812,4980,6076,-1,-1,6944,-1,18846,-1,-1,-1,22162,20242,20250,air
1372,2628,9136,4928,7008,14142,16308,2124,12928,15640,-1,-1,-1,-1,20098,-1,22050,5850,7090,-1,-1,-1,-1,3874,9072,9380,5484,7458,-1,-1,6094,12438,10960,30504,12342,19636,35468,33290,5260,6462,30110,30102,7156,-1,27374,-1,-1,-1,-1,30472,33248,air
1545,2220,2700,8150,13420,-1,-1,2585,8625,13120,3850,-1,-1,-1,8765,-1,10175,9695,11205,-1,-1,-1,-1,4135,5110,6490,8380,10585,-1,5625,9385,6915,5470,-1,-1,-1,-1,-1,8525,9785,13650,13725,10645,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1495,2570,9655,8325,19865,-1,-1,2175,8020,8485,3410,-1,-1,-1,11750,-1,13125,12695,13775,-1,-1,-1,-1,4015,11505,12575,7890,9090,-1,5390,8655,14030,12620,-1,14835,-1,-1,-1,5540,7655,6710,-1,9725,-1,-1,-1,-1,-1,-1,-1,-1,air
1530,2590,11480,6850,9195,9525,18310,2210,3560,9085,3635,-1,-1,8820,11755,-1,14095,8680,9895,-1,-1,-1,-1,4055,12885,14675,6950,7720,-1,5320,7715,9385,8085,23050,11225,15390,23010,28785,5385,10740,6475,-1,11895,-1,20045,-1,-1,-1,-1,-1,-1,air
1405,2395,13450,8735,11310,11355,15405,2080,7945,12650,3375,-1,-1,17135,19960,-1,21555,11615,13475,-1,-1,-1,-1,3680,13960,17850,4945,11345,-1,5110,9435,-1,22415,26690,28000,23810,-1,-1,5125,8995,6265,15835,21245,-1,-1,-1,-1,-1,-1,23820,-1,air
1465,2765,12395,8780,11375,18685,20035,2225,8030,12210,3475,-1,-1,-1,14455,-1,15935,8190,9235,-1,-1,-1,-1,4075,4940,13785,9295,10070,-1,5355,10045,6720,5425,-1,-1,-1,-1,-1,6485,7640,-1,-1,9895,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1400,2545,8475,6525,8885,17200,22670,2020,15505,17310,3265,-1,-1,-1,12515,-1,14410,9415,10615,-1,-1,-1,-1,3945,8400,11805,6240,7495,-1,5260,7230,13410,9650,21495,11195,15365,25010,-1,5325,9680,6715,-1,11185,-1,21455,-1,-1,-1,-1,-1,-1,air
1470,2765,13230,9790,12955,14015,16135,2565,-1,-1,4635,-1,-1,-1,18770,-1,20320,10070,11135,-1,-1,-1,-1,4065,11265,13115,5830,8035,-1,5340,6465,12810,11385,-1,25960,18030,-1,-1,5400,7220,8255,-1,7905,-1,-1,-1,-1,-1,-1,-1,-1,air
1445,2640,13040,11150,16235,17725,20070,2310,12550,14370,3555,-1,-1,-1,10510,-1,12695,8450,9540,-1,-1,-1,-1,4255,4965,15910,5510,6225,-1,6275,6190,11360,8270,19500,9760,14680,19475,22210,10370,12625,11620,-1,13255,-1,18025,-1,-1,-1,-1,-1,-1,two_facto
1374,2454,11158,8842,14594,21152,24604,2380,-1,-1,3740,-1,-1,-1,10976,-1,12372,16726,18160,-1,-1,-1,-1,3696,4754,9468,4978,7234,5942,5992,5614,13106,11486,20416,12920,19228,20436,22158,15364,16666,-1,-1,17284,-1,19254,-1,-1,-1,-1,-1,-1,two_facto
1340,2458,14238,6594,11890,17606,19876,2372,2496,11034,3912,-1,-1,-1,13226,-1,14784,15540,19142,-1,-1,-1,-1,3760,5332,8818,6454,8466,7098,5096,7066,17260,9338,-1,15268,-1,24424,-1,13818,16518,15182,-1,17278,-1,19384,-1,-1,-1,-1,-1,-1,two_facto
1400,2545,-1,-1,-1,-1,-1,2115,-1,-1,3385,-1,-1,-1,7465,-1,10505,-1,-1,-1,-1,-1,-1,4625,6830,7995,-1,-1,-1,5935,-1,8770,7505,-1,11475,-1,-1,-1,6010,7415,-1,-1,8055,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1355,2535,11285,7790,10755,16915,-1,2125,-1,-1,3490,-1,-1,-1,12465,-1,13965,12660,14045,-1,-1,-1,-1,3940,4760,12780,8060,10065,13785,5220,9140,6795,5475,-1,-1,-1,-1,-1,8305,9505,-1,-1,10185,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1295,2465,12675,8290,10275,22400,26195,2050,-1,-1,3410,-1,-1,-1,9880,-1,12030,9725,11505,-1,-1,-1,-1,3830,10495,17030,5565,11660,-1,-1,6575,18605,17105,32055,19330,26440,-1,-1,5180,7215,6270,8450,14615,22200,32180,-1,-1,-1,35130,32085,34130,air
1435,2445,12570,9670,16575,23450,25315,2030,4695,14860,3290,-1,-1,-1,6165,-1,7445,9000,10205,-1,-1,-1,-1,3630,4775,20020,10575,11680,29900,30235,11315,6270,4915,35590,20885,-1,-1,-1,5540,6760,16185,15810,7525,-1,25615,-1,-1,-1,28715,35550,38715,unknown
1355,2360,12270,9900,17680,-1,-1,2045,7145,10835,3285,-1,-1,-1,8635,-1,10445,10700,11720,-1,-1,-1,-1,3705,4570,15425,5050,7530,-1,-1,5805,6570,4945,-1,18950,-1,-1,-1,11830,13285,-1,-1,14285,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1460,2475,14125,12615,19320,-1,-1,2160,19645,-1,3410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4130,4695,5945,5440,14050,7840,6040,13180,-1,-1,-1,-1,-1,-1,-1,10835,15080,11990,15805,15750,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1485,2830,9815,5165,8140,8420,-1,1960,-1,-1,3250,-1,-1,-1,11930,-1,15855,9575,10610,-1,-1,-1,-1,4175,6215,-1,6035,8485,-1,5475,6695,-1,12875,-1,-1,-1,-1,-1,5770,10295,6905,-1,-1,-1,9925,-1,-1,-1,12405,15115,-1,unknown
1485,2770,10290,5905,8205,13235,15175,2180,3600,7405,3705,-1,-1,-1,10680,-1,12815,7900,9405,-1,-1,-1,-1,4235,6300,12155,6005,6995,-1,5510,6640,8470,6940,7135,10130,-1,25455,-1,10435,11780,-1,-1,12430,-1,15995,-1,19560,-1,-1,-1,-1,two_facto
1420,2504,12978,7602,7858,10100,12340,2432,12382,-1,3870,-1,-1,-1,9500,-1,11008,11340,12438,-1,-1,-1,-1,3824,11974,-1,7272,11292,-1,5166,7888,-1,13096,-1,-1,-1,-1,-1,5076,8828,6226,9606,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1356,2516,12204,11018,-1,-1,-1,2178,6424,6876,3574,-1,-1,-1,9744,-1,11166,7602,9330,-1,-1,-1,-1,3826,11596,-1,5146,6756,-1,-1,5768,-1,-1,-1,-1,-1,-1,-1,5124,12346,6982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
2664,4704,-1,-1,-1,-1,-1,1876,6880,8166,3232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5974,6432,-1,8890,11332,15404,7238,9538,9864,7794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1440,2520,13180,10126,12234,-1,-1,2466,9154,-1,3870,-1,-1,4052,11668,-1,13218,14152,-1,-1,-1,-1,-1,3756,6348,10980,11834,13126,-1,5100,13114,7846,6404,-1,-1,-1,-1,-1,13614,16236,14994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1412,2568,13994,9528,16074,18608,18988,2106,11562,12890,3410,-1,-1,-1,13448,-1,15258,6842,9070,-1,-1,-1,-1,3842,4870,10270,5084,7646,6780,6618,5706,11632,9690,-1,12446,18328,-1,-1,12418,16306,-1,-1,18102,-1,18372,-1,-1,-1,-1,-1,-1,two_facto
1388,2496,13602,4896,12764,15628,22138,2408,4170,5962,5372,-1,-1,-1,6870,-1,8688,22062,-1,-1,-1,-1,-1,3860,6056,6238,6330,12208,10394,5134,7108,18538,6838,-1,13516,-1,20018,-1,7710,13124,-1,-1,15308,-1,17968,-1,-1,-1,-1,-1,-1,two_facto
1460,2494,7196,4960,12952,13122,-1,2446,3948,17484,-1,-1,-1,-1,6450,-1,8316,12448,15902,-1,-1,-1,-1,3716,6358,9552,6792,10088,-1,5010,7590,8126,6838,7028,-1,-1,-1,-1,7994,9230,-1,-1,9874,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1324,3638,6524,2814,12162,17388,-1,3332,-1,-1,4580,-1,-1,5672,10536,-1,15338,13118,14084,-1,-1,-1,-1,4852,7916,10080,6096,8928,-1,-1,6784,9968,8170,-1,9496,-1,-1,-1,6412,8468,7528,-1,9454,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1442,2522,8844,5742,-1,-1,-1,2440,3880,-1,4588,-1,-1,-1,7816,-1,9520,9272,-1,-1,-1,-1,-1,3774,6260,9868,6466,9024,-1,5018,7594,8336,6992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1342,2478,11026,7816,9864,-1,-1,2178,-1,-1,3436,-1,-1,-1,10090,-1,-1,-1,-1,-1,-1,-1,-1,3832,-1,-1,6388,8984,-1,5326,6998,-1,-1,-1,-1,-1,-1,-1,5156,6274,6914,6922,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1354,2400,9532,6852,14610,21954,24298,2426,10338,-1,3790,-1,-1,6554,8032,-1,9412,14654,15700,-1,-1,-1,-1,3698,7358,12978,5932,8236,23144,4982,6642,10600,7546,-1,13222,-1,18538,-1,9982,11282,-1,-1,11994,-1,15352,-1,-1,-1,-1,-1,-1,vultures
1374,2436,8948,4922,7076,8990,12354,2330,4522,5080,3754,-1,-1,-1,10350,-1,12570,13946,15614,-1,-1,-1,-1,3672,6352,11372,5954,8616,-1,5020,6608,8444,7192,-1,14070,-1,34390,-1,8000,9342,-1,-1,10252,-1,33096,-1,-1,-1,-1,-1,-1,two_facto
1356,2414,8236,4742,10014,17526,19124,2370,3914,-1,5162,-1,-1,-1,7588,-1,9374,15060,16146,-1,-1,-1,-1,3658,5808,9970,6342,11884,-1,4934,7076,7754,6150,-1,16256,-1,-1,-1,9700,11574,-1,-1,13280,-1,18080,-1,-1,-1,-1,-1,-1,two_facto
1416,2488,11484,8212,12808,13976,17652,2124,10722,-1,3896,-1,-1,-1,12086,-1,13830,15180,16542,-1,-1,-1,-1,3696,5736,14848,8344,11522,-1,5370,10518,6632,5396,-1,15000,-1,-1,-1,4980,6156,-1,-1,6788,-1,-1,-1,-1,-1,-1,-1,-1,air
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1420,2444,8402,5132,13714,17892,18090,2472,3936,25822,-1,-1,-1,-1,7732,-1,10254,11374,13766,-1,-1,-1,-1,3726,6224,6374,6290,10764,-1,4990,7080,7770,6434,-1,14338,-1,21396,-1,6754,8058,-1,-1,8790,-1,18422,-1,-1,-1,-1,-1,-1,two_facto
1344,2430,8830,5102,14142,15550,24494,2078,7384,7786,3310,-1,-1,-1,11478,-1,13878,17120,18138,-1,-1,-1,-1,3656,6338,10294,5810,9536,6472,4892,8344,9954,7868,-1,18852,-1,25262,-1,8698,10134,-1,-1,11062,-1,24050,-1,-1,-1,-1,-1,-1,two_facto
1366,2438,10030,4874,7112,7432,13650,2380,12128,-1,-1,-1,-1,-1,7020,-1,8376,13224,18742,-1,-1,-1,-1,3682,6000,7716,7336,8942,-1,4958,8920,6746,5264,-1,18610,-1,-1,-1,13844,15242,-1,-1,19784,-1,19960,-1,-1,-1,-1,-1,-1,two_facto
1416,2482,9170,5680,10110,13842,14144,2242,16922,-1,3806,-1,-1,-1,10926,-1,12678,-1,-1,-1,-1,-1,-1,3702,6996,10240,5754,6946,-1,5192,6486,9730,7350,-1,13254,-1,21530,-1,5018,8590,-1,-1,9968,-1,18138,-1,-1,-1,-1,-1,-1,air
1382,2472,9210,5568,7518,7840,13860,2396,9624,11558,4822,-1,-1,8274,6880,-1,8508,11798,15382,-1,-1,-1,-1,3720,6038,7420,5544,10296,-1,5012,6174,8006,6608,-1,15100,-1,-1,-1,9142,10498,12782,-1,11530,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1372,2392,11480,8834,14076,19014,19438,2420,11562,18744,3776,-1,-1,-1,13104,-1,14600,15396,17438,-1,-1,-1,-1,3684,4972,13186,5074,9062,5716,5724,9192,16586,14242,15130,28252,-1,-1,-1,7410,9004,8892,-1,9938,-1,26644,-1,-1,-1,-1,-1,-1,two_facto
1430,2510,7266,4826,7116,7346,11646,2446,13954,14014,26238,-1,-1,-1,8710,-1,10226,12360,13490,-1,-1,-1,-1,3772,6012,10732,5732,9502,-1,4996,6358,8268,6936,-1,22612,-1,-1,-1,7862,8992,10126,-1,11042,-1,28462,-1,-1,-1,-1,-1,-1,two_facto
1364,2330,7872,5544,13332,16906,19266,2100,10662,10724,3370,-1,-1,-1,10678,-1,12012,13996,15726,-1,-1,-1,-1,3744,6260,10150,5698,7658,-1,4966,6322,9268,7264,-1,13926,-1,-1,-1,8882,10056,-1,-1,10690,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1344,2424,10776,4686,13228,-1,-1,2322,9118,12838,-1,-1,-1,-1,10396,-1,12480,13292,-1,-1,-1,-1,-1,3650,5784,10268,10640,13032,-1,4936,11280,8726,7300,-1,-1,-1,-1,-1,7606,8832,-1,-1,9632,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1356,2340,10300,5714,-1,-1,-1,1940,4418,-1,3220,-1,-1,-1,11022,-1,13554,-1,-1,-1,-1,-1,-1,3544,6402,7394,10452,12686,-1,4774,11182,9104,7170,-1,-1,-1,-1,-1,6560,10046,7724,-1,12702,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1346,2308,7464,5282,12370,-1,-1,2282,7980,-1,3854,-1,-1,-1,10776,-1,12426,-1,-1,-1,-1,-1,-1,3656,6140,9768,5746,9950,-1,4926,6386,8726,6686,-1,9024,-1,-1,-1,7674,8782,-1,-1,9470,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1414,2478,8876,4848,-1,-1,-1,2420,-1,-1,-1,-1,-1,-1,9596,-1,10942,-1,-1,-1,-1,-1,-1,3768,5914,8936,6814,10044,7538,5028,7458,9478,6382,-1,-1,-1,-1,-1,7252,8754,-1,-1,9538,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1362,2480,-1,5902,-1,-1,-1,2260,-1,-1,3514,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4674,6686,-1,-1,-1,-1,6052,-1,-1,7010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1910,3068,-1,-1,-1,-1,-1,1604,7628,-1,2888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4764,-1,-1,6856,-1,-1,6028,7526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1368,2414,10494,8172,17920,-1,-1,2338,8996,-1,3778,-1,-1,6100,13492,-1,15656,13410,14836,-1,-1,-1,-1,3702,10424,11540,5084,9578,-1,-1,5710,14188,11960,-1,16220,-1,-1,-1,4972,6230,6942,8326,13510,-1,-1,-1,-1,-1,-1,-1,-1,air
1226,2422,17024,7658,-1,-1,-1,1962,13686,16786,3216,-1,-1,-1,12868,-1,16054,9838,11974,-1,-1,-1,-1,3656,4584,-1,4912,8956,5572,5526,7876,11262,9998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1384,2564,10670,7822,15934,16334,21828,2400,13960,15862,3910,-1,-1,6656,8462,-1,9848,16130,18444,-1,-1,-1,-1,3848,8412,9108,5138,5762,22990,-1,5754,10220,8856,-1,19894,-1,-1,-1,11372,12564,-1,-1,16108,-1,22726,-1,-1,-1,-1,-1,-1,
1272,2324,11074,8554,12414,19816,-1,1996,5786,-1,3242,-1,-1,-1,-1,-1,-1,9500,10488,-1,-1,-1,-1,3534,4706,12490,4922,11998,7318,5662,8338,9992,5564,8756,20274,15158,-1,-1,14050,15724,-1,-1,17782,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1346,2490,-1,8254,-1,-1,-1,2348,-1,-1,3976,-1,-1,-1,7476,-1,9292,9434,10570,-1,-1,-1,-1,3704,-1,-1,4968,-1,-1,-1,5688,-1,9082,-1,-1,-1,-1,-1,5096,8112,6214,9048,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1322,2520,8702,7534,-1,-1,-1,2122,8374,-1,3362,-1,-1,-1,8146,-1,10046,-1,-1,-1,-1,-1,-1,3714,-1,-1,6160,-1,-1,4982,6856,-1,-1,-1,-1,-1,-1,-1,4974,-1,6098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1428,2476,-1,7032,-1,-1,-1,2400,-1,-1,3854,-1,-1,6360,-1,-1,-1,-1,-1,-1,-1,-1,-1,3714,-1,-1,5458,-1,-1,4984,6424,-1,7082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1436,2524,-1,5750,-1,-1,-1,2388,-1,-1,3644,-1,-1,5956,-1,-1,-1,-1,-1,-1,-1,-1,-1,3718,-1,-1,5438,-1,-1,4956,6070,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1360,2388,10204,5442,12546,16274,-1,2328,-1,-1,3820,-1,-1,-1,12034,-1,14202,-1,-1,-1,-1,-1,-1,3688,7266,7810,5518,10790,6164,4920,11080,7792,6312,-1,13314,-1,-1,-1,16230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,vultures
1398,2528,12568,8902,10392,-1,-1,2324,-1,-1,3870,-1,-1,-1,12114,-1,14046,-1,-1,-1,-1,-1,-1,3860,9886,11502,5128,6780,16304,11530,5752,-1,10566,-1,14890,-1,-1,-1,5360,7440,6452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
