@relation Starcraft_PvZ_Zerg_openings

@attribute ZergPool numeric
@attribute ZergOverlord numeric
@attribute ZergZergling numeric
@attribute ZergZerglingSpeed numeric
@attribute ZergCrackling numeric
@attribute ZergBurrow numeric
@attribute ZergGas numeric
@attribute ZergSecondGas numeric
@attribute ZergSecondHatch numeric
@attribute ZergThirdHatch numeric
@attribute ZergFourthHatch numeric
@attribute ZergFifthHatch numeric
@attribute ZergSixthHatch numeric
@attribute ZergSeventhHatch numeric
@attribute ZergHydraDen numeric
@attribute ZergHydra numeric
@attribute ZergHydraRange numeric
@attribute ZergHydraSpeed numeric
@attribute ZergLurker numeric
@attribute ZergLair numeric
@attribute ZergSpire numeric
@attribute ZergMutalisk numeric
@attribute ZergScourge numeric
@attribute ZergAirAttack numeric
@attribute ZergAirArmor numeric
@attribute ZergQueenNest numeric
@attribute ZergQueen numeric
@attribute ZergHive numeric
@attribute ZergGreaterSpire numeric
@attribute ZergGardian numeric
@attribute ZergDevour numeric
@attribute ZergUltraliskCavern numeric
@attribute ZergUltralisk numeric
@attribute ZergUltraliskArmor numeric
@attribute ZergUltraliskSpeed numeric
@attribute ZergDefilerMound numeric
@attribute ZergDefiler numeric
@attribute ZergConsume numeric
@attribute ZergevoDen numeric
@attribute ZergMeleeWeapons1 numeric
@attribute ZergRangeWeapons1 numeric
@attribute ZergGroundArmor1 numeric
@attribute ZergMeleeWeapons2 numeric
@attribute ZergRangeWeapons2 numeric
@attribute ZergGroundArmor2 numeric
@attribute ZergCreep numeric
@attribute ZergSunken numeric
@attribute ZergSpore numeric
@attribute midBuild {speedlings,fast_mutas,mutas,lurkers,hydras}

@data
1832,1326,3126,3550,-1,-1,2354,7120,4028,5252,6138,-1,-1,-1,7578,8498,-1,-1,10456,6824,9296,-1,12436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8988,-1,-1,9696,-1,-1,-1,10078,10604,-1,speedlings
1778,1266,3072,9508,-1,-1,5548,7016,3048,4308,5516,15742,17420,19982,6858,7862,8466,7624,16344,7850,9460,-1,16302,-1,-1,17576,-1,18718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6282,19548,-1,7090,-1,-1,7254,9358,9742,-1,unknown
2926,1322,4208,14670,-1,-1,6202,7148,2482,5044,6064,-1,-1,-1,7274,8022,9432,7926,14232,8834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13650,14636,-1,14586,18698,-1,18690,6604,7022,-1,unknown
2242,1374,3490,10108,-1,-1,5574,6830,3138,4360,5478,14304,17188,18054,8190,9028,12986,11468,12566,7590,10768,14382,13070,-1,-1,17942,-1,18900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6440,-1,17926,7148,-1,-1,12038,8008,8486,8778,speedlings
2868,1286,4142,-1,-1,-1,6330,-1,2440,3920,5710,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4336,4794,-1,
1780,1290,3040,3548,-1,-1,2310,10100,3976,5398,6836,12628,17068,20426,13058,14274,17948,15890,15986,7630,9550,11450,19916,-1,-1,23138,-1,24230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13080,23084,14388,13798,-1,14652,14014,15832,16462,-1,speedlings
1592,2152,2836,-1,-1,-1,1910,6284,3204,4722,5968,-1,-1,-1,8022,9248,10254,8704,-1,7700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7082,-1,10698,7958,-1,-1,8198,11346,12156,-1,hydras
1598,2184,3028,16364,24812,-1,1918,4946,2898,4586,10972,14114,16054,16114,6186,8150,9310,7786,14396,9054,12614,-1,14476,-1,-1,15992,-1,19034,-1,-1,-1,24836,-1,-1,-1,-1,-1,-1,6672,16314,17950,7362,-1,24800,11416,6442,6830,-1,hydras
2862,1302,4210,6220,18956,-1,4288,6168,2524,4102,8394,13478,16988,17318,9396,10618,14074,10388,14210,5692,7278,9144,9174,-1,-1,15392,-1,17108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9326,15732,17358,10378,-1,-1,15408,6000,6454,10860,speedlings
1828,1320,3086,3194,-1,-1,1932,-1,3974,5606,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2890,1332,4142,6310,-1,-1,5062,13572,2452,8192,12140,-1,-1,-1,10954,13360,13482,11714,-1,14154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14988,-1,-1,15990,-1,-1,-1,4334,4696,-1,speedlings
1870,1356,3122,3486,-1,-1,2004,-1,4042,5742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2908,1290,4256,6670,16620,-1,4802,7386,2450,4004,6718,9362,12750,16208,7318,8326,11514,9914,9946,6080,12062,-1,27772,-1,-1,12144,-1,13182,-1,-1,-1,17862,21094,21752,19298,16470,21208,17738,8476,10158,30104,9302,17022,-1,13332,9810,10350,15618,speedlings
1910,1324,3190,3302,-1,-1,1958,-1,4012,5292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2210,1294,3454,3776,-1,-1,2500,7184,3398,8096,11858,16622,20040,-1,12576,15276,14890,13330,-1,5026,7144,8998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15848,-1,-1,18484,-1,-1,-1,14936,15344,16742,speedlings
1874,1342,3196,3174,-1,-1,1920,-1,4010,5116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1904,1276,3292,3258,-1,-1,1956,-1,3864,4436,6224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4804,5352,-1,speedlings
1960,1346,3228,3318,-1,-1,1994,-1,3948,5592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2798,1328,4108,6896,-1,-1,3862,-1,2442,3252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3658,4098,-1,speedlings
2956,1330,4754,6474,15136,-1,4656,8426,2496,4620,8374,9796,15096,-1,7084,8226,11608,9966,9906,6074,12290,-1,14970,-1,-1,12084,-1,13214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8710,10684,-1,9748,10866,-1,14356,5522,5886,13062,hydras
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2186,1298,3482,14586,-1,-1,4412,6312,3078,3988,11638,14348,16226,-1,12538,14262,15778,13222,-1,5742,7440,9318,16278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8074,-1,-1,9636,-1,-1,14524,5690,6126,8830,speedlings
1864,1314,3126,3222,-1,-1,1944,-1,4006,5336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2890,1302,4180,5716,-1,-1,3992,7292,2434,3892,7214,8142,11938,-1,6396,8482,11392,9830,8978,5316,10240,-1,-1,-1,-1,12246,-1,13404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8576,9600,-1,9362,-1,-1,-1,8818,9222,-1,speedlings
2944,1402,4336,6338,-1,-1,4110,5524,2488,3954,8556,12046,14682,-1,9672,11718,12866,11018,-1,5396,7010,8976,8962,-1,-1,13142,-1,14748,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9876,11938,-1,10954,-1,-1,-1,9092,9538,14536,speedlings
2944,1328,4518,5786,12894,-1,4052,6846,2498,3962,7196,10372,13698,-1,6592,8332,11124,9552,9150,5348,16356,-1,-1,-1,-1,9926,-1,11080,-1,-1,-1,14862,-1,-1,16144,-1,-1,-1,7764,8546,-1,8472,12730,-1,12724,8430,8782,-1,hydras
1844,1306,3098,3172,-1,-1,1896,16154,3912,6338,12548,13176,15076,-1,12518,13640,14834,13224,-1,17080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15200,-1,-1,15952,-1,-1,-1,4334,4730,-1,speedlings
2956,1278,4234,6298,15294,-1,4554,6998,2356,3998,7130,10358,20168,-1,6724,8658,11252,9698,9524,5876,-1,-1,-1,-1,-1,12154,-1,13478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8240,9184,-1,8992,14928,-1,14138,7352,7742,-1,speedlings
2884,1276,4148,-1,-1,-1,6390,6440,2432,4484,5980,12400,-1,-1,7828,9028,10132,8536,-1,10110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12510,-1,-1,-1,-1,-1,-1,7070,7540,-1,hydras
2906,1310,4152,13206,15884,-1,6386,8624,2440,4638,5164,8060,11158,13114,7456,9830,9934,8294,13530,9686,13410,-1,15708,-1,-1,12354,-1,13906,-1,-1,-1,16476,19442,20280,18066,-1,-1,-1,8584,14916,-1,9222,20308,-1,14860,4328,4700,-1,unknown
2920,1334,4178,-1,-1,-1,5694,6694,2486,3950,5948,-1,-1,-1,8556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6082,6450,-1,
1872,1348,3148,3274,20978,-1,1972,13076,3946,5362,13570,16292,18014,20474,11784,13662,14372,12548,22236,15036,20854,-1,22822,-1,-1,17370,-1,19090,-1,-1,-1,25144,28070,26728,29354,-1,-1,-1,8908,17282,-1,14336,21438,-1,18348,9136,15548,9768,speedlings
2388,1340,3736,11392,15824,-1,5320,9438,3104,3964,5180,9140,13346,15552,6826,9320,9332,7700,14642,10048,13160,-1,17528,-1,-1,12136,-1,13974,-1,-1,-1,17102,19768,20518,18374,24850,26796,25834,9968,10986,-1,10976,17474,-1,16290,10716,11320,-1,unknown
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3118,1288,4366,7052,-1,-1,4456,7974,2366,4164,6912,8540,-1,-1,7686,-1,-1,-1,-1,6692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5250,-1,-1,6076,-1,-1,-1,-1,-1,-1,speedlings
2124,1276,3452,7968,13640,-1,5920,7726,3410,4192,5740,11422,12974,13074,9380,11300,17774,13218,11968,8452,17672,-1,19578,-1,-1,10492,-1,11564,-1,-1,-1,19640,-1,-1,-1,-1,-1,-1,6960,12232,10180,7630,17026,17720,11640,8300,8744,-1,speedlings
2886,1282,4166,7810,14774,-1,5310,8090,2568,3960,4754,10424,11922,13994,8142,8830,13862,11436,11410,7404,12928,-1,23126,-1,-1,11840,-1,12960,-1,-1,-1,14984,17908,18782,16374,-1,-1,-1,6112,12460,24126,6812,16610,29620,10948,9268,9772,25354,speedlings
2856,1344,4236,8556,-1,-1,6156,8338,3086,4140,5096,6800,15884,-1,7430,9660,9698,8164,16086,10630,14424,-1,-1,-1,-1,14380,-1,16338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8590,9530,-1,9284,13726,-1,15312,6964,7466,-1,speedlings
2842,1324,4300,7256,-1,-1,4270,-1,2684,2876,5202,7574,-1,-1,9152,9964,-1,-1,-1,8174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5064,-1,-1,5750,-1,-1,5874,6034,6526,8934,speedlings
3006,1276,4312,7838,20094,-1,4546,7946,2342,4050,6740,12470,19978,23054,7922,12280,-1,11290,26346,6700,11408,-1,13856,-1,-1,17132,-1,18276,-1,-1,-1,21772,24486,26756,24662,-1,-1,-1,5412,9514,15896,6114,16844,25394,11334,9342,9942,9910,speedlings
3030,1290,4422,6080,-1,-1,4120,11946,2400,4042,10544,-1,-1,-1,7648,10392,-1,10348,-1,6910,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5138,-1,-1,5816,-1,-1,11164,9272,12390,9932,speedlings
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2864,1326,4110,-1,-1,-1,-1,-1,2462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4386,5420,-1,
2976,1322,4284,5704,14008,-1,4372,8796,2350,2698,4100,7786,9150,11730,7458,9000,12202,10622,10114,6238,13450,-1,15972,-1,-1,10276,-1,12146,-1,-1,-1,15642,18616,20672,18062,21970,23020,23010,5164,9514,-1,6728,13840,-1,11042,8384,8866,21472,speedlings
2890,1310,4172,12484,15978,-1,6694,7368,2450,4248,5630,9664,10556,12926,7796,9390,10032,8468,17354,9162,15098,-1,17200,-1,-1,12628,-1,13654,-1,-1,-1,20726,23582,-1,22304,17924,19616,19004,8530,11514,-1,9694,16020,-1,13894,6598,7100,-1,unknown
2246,1266,3510,3624,-1,-1,2286,-1,5134,6242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3090,3524,-1,speedlings
3120,1366,4560,7662,14426,-1,4626,7096,2438,4048,8316,9690,11882,16376,7618,8396,-1,10886,10176,6732,12890,-1,17978,-1,-1,11456,-1,12566,-1,-1,-1,15840,17854,20314,17346,19378,21546,21038,5390,9706,-1,6134,13988,-1,10260,6352,6778,20452,speedlings
3142,1324,4858,7334,17256,-1,4656,9228,2402,4100,8634,13662,18716,20180,6970,7720,11512,13704,11548,6850,13424,-1,15598,-1,-1,11368,-1,12592,-1,-1,-1,20272,-1,-1,-1,17772,18800,18768,5376,12764,-1,6050,18590,-1,6396,6118,6724,10838,lurkers
3016,1278,4424,5806,13658,-1,4342,8422,2182,4020,7996,10520,11862,17670,7598,8556,11988,10440,10612,6520,13142,-1,16666,-1,-1,9856,-1,11472,-1,-1,-1,15718,18920,19176,17040,-1,-1,-1,5162,9068,-1,6832,14922,-1,11590,6392,6878,9970,unknown
2920,1328,4200,-1,-1,-1,6932,8254,2534,5292,6390,8026,12160,-1,8336,9690,10588,9030,-1,13908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11764,-1,-1,-1,-1,-1,-1,4426,4772,-1,hydras
2356,1414,3678,3752,-1,-1,2422,-1,3390,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4346,4824,-1,speedlings
3008,1282,4352,-1,-1,-1,4568,-1,2312,3964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5430,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1910,1352,3154,11016,14036,-1,5560,7624,2996,4038,5460,11472,13014,13192,8034,8936,11654,11688,19444,7552,10004,-1,15352,-1,-1,11080,-1,12126,-1,-1,-1,15282,18072,-1,16550,28000,31876,31860,6324,9356,22412,7204,14068,32574,11342,7690,8186,9232,speedlings
2994,1308,4302,7578,14920,-1,4412,8350,2300,3892,8074,12822,13198,13690,6796,7744,12766,11010,10126,6714,13126,-1,17450,-1,-1,11822,-1,13056,-1,-1,-1,14954,17154,19158,17098,22270,24408,24450,5330,9234,24614,6012,13378,25730,11760,6142,6550,29724,speedlings
2334,1260,3634,8052,18054,-1,5352,10140,3084,4424,8756,8870,11560,15614,8662,9410,13688,12124,11856,7510,14220,-1,16998,-1,-1,13640,-1,14686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6266,11280,-1,6968,15290,-1,11160,8402,8780,10438,speedlings
2834,1280,4094,-1,-1,-1,5788,7130,2388,6612,-1,-1,-1,-1,7010,7744,-1,7708,-1,8492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4276,4708,-1,
2594,1272,3870,5472,16312,-1,4104,11948,3218,4712,8900,11296,18060,25024,7918,8840,11464,9926,19434,7018,15678,-1,26378,-1,-1,12870,-1,14442,-1,-1,-1,19250,21904,-1,21374,-1,-1,-1,5118,14458,28728,6024,19006,-1,11356,10070,10502,21994,speedlings
3022,1282,4320,7222,13798,-1,4594,8222,2334,4206,4458,6038,11790,12318,8156,9908,13380,11808,11250,6932,-1,-1,-1,-1,-1,10386,-1,11730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5702,8968,-1,6354,13388,-1,10536,6852,7300,-1,speedlings
1850,1340,3156,4910,-1,-1,3416,-1,3274,3722,4888,6458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
3004,1318,4464,7014,13328,-1,4430,8040,2346,4080,6026,11904,12048,13912,7576,10292,12336,10720,11042,6758,13532,-1,-1,-1,-1,10052,-1,11492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5196,9352,-1,5898,14052,-1,10018,7392,7866,-1,unknown
2230,1400,3494,4716,16694,-1,3424,9078,3070,5604,10730,11838,15964,19402,9664,10932,-1,12404,13070,8602,14154,-1,16434,-1,-1,13726,-1,14836,-1,-1,-1,18160,20018,21734,19714,25544,27676,26496,7304,17216,31640,8496,17766,35978,12532,6866,7342,22554,speedlings
2238,1330,3518,-1,-1,-1,5766,7988,3058,3796,-1,-1,-1,-1,7786,-1,-1,-1,-1,7628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6228,-1,-1,8056,-1,-1,-1,6466,7678,6890,
2206,1340,3448,15908,21806,-1,5196,6906,3002,3756,8478,10040,12192,14964,10398,12106,15254,13598,13212,6448,8006,9892,20682,-1,-1,18958,-1,19980,-1,-1,-1,21852,23528,-1,23382,25966,27266,27248,10632,13568,-1,12292,18928,-1,16650,4986,5328,22096,speedlings
2198,1382,3452,23908,28096,-1,4408,7038,3332,4334,9554,13772,18274,25006,14684,16974,-1,-1,18318,5858,7384,9258,22224,-1,-1,20946,-1,23302,-1,-1,-1,25400,28198,27794,33040,33106,37472,37450,8502,16700,33850,10052,23354,37890,15418,6212,6704,29726,mutas
2278,1384,3536,5788,-1,-1,4374,-1,3118,4100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5206,5622,-1,speedlings
3010,1298,4282,7342,18754,-1,4658,6926,2330,3840,6192,11728,14318,18322,6810,7456,13210,8908,10922,7578,11886,-1,14210,-1,-1,14064,-1,15244,-1,-1,-1,17236,19936,20776,18724,22344,23666,23630,5458,10528,26214,6218,16678,30482,10244,7902,8322,14438,speedlings
2868,1338,4144,9382,15648,-1,5076,7420,2454,3934,9900,11836,16500,16570,6198,6884,10086,8576,15758,6900,13672,-1,15700,-1,-1,12790,-1,13784,-1,-1,-1,17568,20014,21452,19180,-1,-1,-1,7988,14768,-1,8666,19226,-1,12762,6490,7024,-1,unknown
2844,1294,4138,11036,-1,-1,4476,10524,2386,3864,-1,-1,-1,-1,5598,6354,-1,7560,-1,6232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5970,7350,-1,speedlings
2840,1336,4104,11788,-1,-1,8016,-1,2420,3888,7878,-1,-1,-1,9044,9988,9800,9730,-1,11806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4736,5098,-1,speedlings
2802,1302,4056,-1,-1,-1,-1,-1,2394,3810,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2838,1292,4100,9712,16760,-1,6300,8868,2382,4012,9378,9464,10516,10960,8500,9960,10842,9210,15984,10250,11914,-1,15568,-1,-1,13710,-1,14900,-1,-1,-1,16970,20096,29044,18450,26400,28322,28334,7376,8564,25110,8058,12920,34474,12202,4926,5318,23032,speedlings
2922,1302,4174,12956,17824,-1,4654,10174,2408,4040,11696,15536,17648,18892,5954,8388,10082,7532,15308,10338,16106,-1,20014,-1,-1,14908,-1,15952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10454,13822,-1,11718,18764,-1,15766,13426,13972,-1,unknown
2886,1312,4166,5838,17326,-1,4082,8456,2482,4032,8418,13280,15358,19634,6564,8536,11692,9436,10850,5434,13584,-1,18622,-1,-1,14326,-1,15288,-1,-1,-1,17828,-1,-1,19542,-1,-1,-1,10424,12610,-1,11096,12884,-1,16868,7154,7624,-1,speedlings
1826,1310,3078,10008,14070,-1,5714,6886,2924,4324,5318,19976,20802,30338,7170,7842,9958,8216,33748,7696,-1,-1,-1,-1,-1,11180,-1,12238,-1,-1,-1,16128,17750,-1,17726,31648,36296,34674,7896,22388,-1,8566,26480,-1,12786,5676,6042,12264,unknown
2946,1286,5108,8080,-1,-1,5844,8888,2410,4104,4788,5710,12744,18308,7288,8598,9534,8020,14894,10274,12804,-1,-1,-1,-1,16716,-1,17908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12852,16696,-1,13644,-1,-1,13730,7336,7738,-1,hydras
3654,1284,4910,-1,-1,-1,-1,-1,2374,3270,6426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4660,5026,-1,
2870,1302,4176,7416,-1,17214,4672,9730,2422,4150,7108,15288,18054,22620,7480,9480,13634,11468,14948,6648,-1,-1,-1,-1,-1,13402,-1,14624,-1,-1,-1,17256,18722,20782,18710,-1,-1,-1,5442,15360,-1,6168,-1,-1,10568,7926,8304,10866,speedlings
2908,1304,4300,6488,-1,-1,5176,-1,2426,4088,-1,-1,-1,-1,-1,-1,-1,-1,-1,8432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2870,1288,4140,11962,16568,-1,5654,8822,2396,4182,4542,5506,12654,14576,7668,8986,10528,8762,21020,8706,14894,-1,24310,-1,-1,13324,-1,14352,-1,-1,-1,18940,21414,23252,21054,-1,-1,-1,6646,9460,-1,7302,13536,-1,11432,6138,6530,-1,unknown
2884,1290,4128,8140,-1,-1,6580,-1,2486,4602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6736,7852,-1,speedlings
2852,1304,4142,8178,16356,-1,4388,8538,2470,4194,8570,11702,13502,15000,6764,9028,12932,10628,9756,5712,14506,-1,16410,-1,-1,12750,-1,13956,-1,-1,-1,20924,22830,22692,22200,27374,29924,28800,5568,11072,27286,6682,18060,31536,10692,6116,6472,28498,speedlings
2896,1300,4156,6446,14732,-1,4720,8332,2516,4568,8288,9212,15202,16540,6854,9242,11378,9566,10006,6072,26976,-1,31928,-1,-1,11554,-1,12880,-1,-1,-1,19014,23496,22860,20786,31184,32284,32268,8390,11832,-1,9144,16022,-1,13786,5876,6264,28166,speedlings
2834,1280,4162,6620,16342,-1,4488,7330,2404,4236,10512,11942,17074,-1,8232,9282,-1,10930,10912,5834,7412,-1,9376,-1,-1,13350,-1,14442,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9044,12814,-1,9794,17410,-1,14478,6020,6498,-1,speedlings
2826,1298,4150,12070,16610,11630,6914,9480,2384,6374,7828,15778,15944,16592,8490,9194,11114,9420,17106,8220,21242,-1,24312,-1,-1,13570,-1,14554,-1,-1,-1,24846,28190,28256,26248,29686,38234,35984,10962,13924,-1,11668,18060,-1,16650,4250,4710,33826,unknown
2924,1312,4220,-1,-1,-1,5544,8728,2502,4128,8376,-1,-1,-1,6880,8882,-1,7608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8470,-1,-1,-1,-1,-1,-1,6750,7194,-1,
3212,1352,4498,7590,-1,-1,5806,7076,2506,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7182,8714,10590,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4850,5334,-1,speedlings
2198,1320,3516,-1,-1,-1,4316,-1,3046,4008,-1,-1,-1,-1,5634,7594,7928,6364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5492,5896,-1,hydras
2902,1302,4160,11578,21714,-1,7916,9406,2486,3982,9000,14834,20644,-1,9316,10130,11540,9978,17572,13140,15804,-1,17680,-1,-1,18666,-1,19762,-1,-1,-1,21836,-1,-1,23330,-1,-1,-1,13342,16398,-1,14026,22252,-1,18634,4564,4994,-1,unknown
