@relation Starcraft_ZvZ_Zerg_openings

@attribute ZergPool numeric
@attribute ZergOverlord numeric
@attribute ZergZergling numeric
@attribute ZergZerglingSpeed numeric
@attribute ZergCrackling numeric
@attribute ZergBurrow numeric
@attribute ZergGas numeric
@attribute ZergSecondGas numeric
@attribute ZergSecondHatch numeric
@attribute ZergThirdHatch numeric
@attribute ZergFourthHatch numeric
@attribute ZergFifthHatch numeric
@attribute ZergSixthHatch numeric
@attribute ZergSeventhHatch numeric
@attribute ZergHydraDen numeric
@attribute ZergHydra numeric
@attribute ZergHydraRange numeric
@attribute ZergHydraSpeed numeric
@attribute ZergLurker numeric
@attribute ZergLair numeric
@attribute ZergSpire numeric
@attribute ZergMutalisk numeric
@attribute ZergScourge numeric
@attribute ZergAirAttack numeric
@attribute ZergAirArmor numeric
@attribute ZergQueenNest numeric
@attribute ZergQueen numeric
@attribute ZergHive numeric
@attribute ZergGreaterSpire numeric
@attribute ZergGardian numeric
@attribute ZergDevour numeric
@attribute ZergUltraliskCavern numeric
@attribute ZergUltralisk numeric
@attribute ZergUltraliskArmor numeric
@attribute ZergUltraliskSpeed numeric
@attribute ZergDefilerMound numeric
@attribute ZergDefiler numeric
@attribute ZergConsume numeric
@attribute ZergevoDen numeric
@attribute ZergMeleeWeapons1 numeric
@attribute ZergRangeWeapons1 numeric
@attribute ZergGroundArmor1 numeric
@attribute ZergMeleeWeapons2 numeric
@attribute ZergRangeWeapons2 numeric
@attribute ZergGroundArmor2 numeric
@attribute ZergCreep numeric
@attribute ZergSunken numeric
@attribute ZergSpore numeric
@attribute midBuild {speedlings,early}

@data
2256,1350,3570,4174,-1,-1,2426,-1,3446,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3948,5530,7400,10312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
3068,1516,4356,5082,-1,-1,1268,3186,2382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4516,6112,8030,8002,-1,8092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4614,4960,-1,speedlings
2948,1380,4850,-1,-1,-1,3064,5388,2498,5818,-1,-1,-1,-1,-1,-1,-1,-1,-1,4552,6178,8080,10944,-1,8066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3554,4224,-1,fast_mutas
2254,1310,11192,-1,-1,-1,3372,5748,3152,6840,9700,-1,-1,-1,-1,-1,-1,-1,-1,4716,6236,8082,-1,-1,8118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5192,5554,-1,fast_mutas
1580,2140,2842,3404,-1,-1,1900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,5724,7718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6532,6900,-1,speedlings
1548,2138,2794,3346,-1,-1,1820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7592,-1,-1,-1,-1,-1,-1,7616,-1,-1,speedlings
2798,1312,4044,5268,-1,-1,1470,3522,2364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4884,6794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4144,4528,-1,speedlings
1648,2240,2908,3396,-1,-1,1914,-1,4278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5480,7452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2832,1302,4092,-1,-1,-1,-1,-1,2416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3610,4096,-1,
1606,2150,2866,3258,-1,-1,1892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3890,4238,-1,speedlings
2138,1302,4148,4158,-1,-1,2826,5660,3076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4616,6140,8326,-1,13602,8868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3850,4276,-1,speedlings
2242,1372,3494,5840,-1,-1,3244,10242,3040,4266,-1,-1,-1,-1,-1,-1,-1,-1,-1,5028,6742,9938,8658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mutas
2820,1556,4066,5250,-1,-1,1272,3096,2492,16648,20020,-1,-1,-1,-1,-1,-1,-1,-1,14926,16468,18334,-1,23566,18342,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21560,-1,-1,-1,-1,-1,-1,3964,12856,22248,speedlings
1604,2156,2860,3274,-1,-1,1894,14720,5334,7150,17856,24652,-1,-1,-1,-1,-1,-1,-1,15348,16898,18764,-1,27256,18754,26404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17574,-1,-1,-1,-1,-1,-1,4084,4470,18508,speedlings
2816,1560,6476,-1,-1,-1,1352,3062,2340,10910,-1,-1,-1,-1,-1,-1,-1,-1,-1,4404,6020,7890,-1,-1,7900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5432,5878,-1,fast_mutas
2864,1318,5630,-1,-1,-1,3018,5472,2542,9792,-1,-1,-1,-1,-1,-1,-1,-1,-1,4510,6086,8022,9190,-1,8056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3738,4130,-1,fast_mutas
2172,1294,-1,-1,-1,-1,3114,-1,2882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2892,1370,4810,-1,-1,-1,3254,-1,2554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3744,4170,-1,
2926,1402,4204,4334,-1,-1,3050,-1,2528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2738,1492,4528,-1,-1,-1,1202,2996,2320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4420,6028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4490,4912,-1,
2190,1294,3524,3870,-1,-1,2518,-1,3140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4798,7038,-1,9006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8288,8688,-1,speedlings
2170,1300,3408,6934,-1,-1,3168,-1,2918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4620,6736,-1,9332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5326,5786,-1,
3176,1320,5044,5096,-1,-1,3154,6548,2472,5748,-1,-1,-1,-1,-1,-1,-1,-1,-1,4490,6014,7886,-1,13506,8920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11764,-1,-1,-1,-1,-1,-1,4870,5244,12416,speedlings
3208,1360,4462,4944,-1,-1,3246,6774,2462,5528,12822,-1,-1,-1,-1,-1,-1,-1,-1,4510,6032,8032,7984,15000,10410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8488,8884,-1,speedlings
2210,1312,4164,5602,-1,-1,2300,10716,3422,9636,-1,-1,-1,-1,-1,-1,-1,-1,-1,3754,5340,7206,11422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12304,-1,-1,-1,-1,-1,-1,3938,4292,13052,fast_mutas
2908,1570,4142,-1,-1,-1,1302,3152,2426,16338,-1,-1,-1,-1,-1,-1,-1,-1,-1,4412,5934,7804,8160,8288,8316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7148,-1,-1,-1,-1,-1,-1,6022,6422,7842,fast_mutas
1642,2212,2926,-1,-1,-1,1960,-1,6328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3414,4962,6842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_mutas
2186,1274,3430,4782,-1,-1,3080,-1,2974,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4506,6028,-1,7936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
3006,1358,4278,4294,-1,-1,3128,-1,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4858,6436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2744,1454,3988,6952,-1,-1,1298,3100,2306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4356,5894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5460,5832,-1,
2196,1276,3472,4442,-1,-1,2296,-1,3238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3842,5530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2276,1352,3544,4950,-1,-1,3236,5360,3120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4660,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2162,1298,3416,-1,-1,-1,2322,-1,3310,6196,6450,-1,-1,-1,-1,-1,-1,-1,-1,3866,5486,7596,8694,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4120,4536,-1,fast_mutas
1620,2158,2872,3186,-1,-1,1872,-1,6434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4052,5626,7542,10276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7264,7620,-1,speedlings
2182,1348,3440,4754,-1,-1,2618,3076,2984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4298,5898,8332,8346,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8772,9162,-1,unknown
2184,1354,3452,3442,-1,-1,1520,-1,3994,20746,23240,25580,26376,-1,-1,-1,-1,-1,-1,4640,6424,8316,8306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13188,-1,-1,-1,-1,-1,-1,13856,-1,14272,speedlings
0,1290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1594,2154,4426,5366,-1,-1,1858,-1,4336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3248,4898,7554,7350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_mutas
2184,1276,3574,4094,-1,-1,2276,7392,4612,8294,8570,9542,-1,-1,-1,-1,-1,-1,-1,3588,5108,-1,6984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9570,-1,-1,-1,-1,-1,-1,3178,3528,10702,speedlings
3144,1346,4394,5434,-1,-1,3260,6446,2504,5356,-1,-1,-1,-1,-1,-1,-1,-1,-1,4614,6140,7996,8536,16366,9230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12720,-1,-1,-1,-1,-1,-1,13022,-1,13420,fast_mutas
3246,1304,4600,4988,-1,-1,3180,5414,2402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4528,6048,7896,12690,18708,7942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12748,-1,-1,-1,-1,-1,-1,5992,6422,13810,speedlings
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2844,1292,4096,-1,-1,-1,3054,-1,2408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4138,4512,-1,
1658,2168,2936,-1,-1,-1,1902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3394,4976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1626,2196,2870,3200,-1,-1,1908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4462,5982,8208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6576,6952,-1,speedlings
1924,1440,3202,3866,-1,-1,1994,-1,7586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1980,1384,3338,-1,-1,-1,2016,10456,5918,9576,-1,-1,-1,-1,-1,-1,-1,-1,-1,3326,4876,6718,8954,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4384,4800,-1,fast_mutas
2466,1298,3744,-1,-1,-1,1866,-1,4606,10080,-1,-1,-1,-1,-1,-1,-1,-1,-1,3734,5430,7286,7980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_mutas
3244,1320,5096,-1,-1,-1,2996,6772,2492,5566,-1,-1,-1,-1,-1,-1,-1,-1,-1,4484,6038,9364,8302,-1,8074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7730,-1,-1,-1,-1,-1,-1,5768,6158,8420,mutas
3254,1274,4612,-1,-1,-1,2870,6344,2410,6526,-1,-1,-1,-1,-1,-1,-1,-1,-1,4516,6166,8158,9796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_mutas
3048,1294,4308,4452,-1,-1,3168,-1,2418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4332,4688,-1,speedlings
2234,1368,3506,-1,-1,-1,2488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4410,4788,-1,
3208,1380,4484,-1,-1,-1,3150,5870,2506,6782,-1,-1,-1,-1,-1,-1,-1,-1,-1,4464,5998,8342,7852,-1,7902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4800,5158,-1,fast_mutas
2988,1348,4252,4924,-1,-1,3144,6464,2510,7830,-1,-1,-1,-1,-1,-1,-1,-1,-1,4490,6012,7856,7876,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1912,1278,3194,5358,-1,-1,1950,7150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3290,5046,7104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4294,4646,-1,fast_mutas
2866,1278,4126,4310,-1,-1,2976,-1,2450,5920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6772,-1,-1,-1,-1,-1,-1,7022,-1,7992,speedlings
2818,1292,4074,4614,-1,-1,2960,-1,2404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4224,6456,9548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2184,1290,3430,4934,-1,-1,3042,-1,2924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4438,5980,-1,8014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9320,9780,-1,speedlings
1560,2062,2816,3002,-1,-1,1780,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3922,5486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1832,1290,3150,-1,-1,-1,1952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,4782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4112,4514,-1,
1578,2054,2864,3096,-1,-1,1856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2178,1300,3430,4842,-1,-1,3070,-1,2950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2208,1340,3484,4650,-1,-1,2474,-1,3238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5290,7030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3714,4078,-1,speedlings
1522,2040,2758,3028,-1,-1,1820,-1,6508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4102,5624,7668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5658,7424,-1,unknown
1564,2110,2818,3056,-1,-1,1842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3822,5440,7442,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6198,6990,-1,speedlings
2208,1312,3450,5168,-1,-1,3130,-1,3030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4392,6010,-1,7932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2184,1302,3790,6454,-1,-1,2366,12678,3238,10352,-1,-1,-1,-1,-1,-1,-1,-1,-1,3668,5246,7146,12468,17750,21756,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10958,-1,-1,-1,-1,-1,-1,10992,14632,11632,fast_mutas
2172,1274,3444,4884,-1,-1,3056,7746,2914,15460,-1,-1,-1,-1,-1,-1,-1,-1,-1,4348,5902,8742,7868,-1,8762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7036,-1,-1,-1,-1,-1,-1,4862,5240,7694,unknown
1590,2144,2854,3112,-1,-1,1866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1580,2100,2824,3106,-1,-1,1860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4428,4788,-1,speedlings
2218,1344,3474,-1,-1,-1,3108,-1,2988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4854,5282,-1,
1596,2188,2840,3146,-1,-1,1876,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4176,5700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1556,2074,2810,3094,-1,-1,1816,14616,6354,12654,-1,-1,-1,-1,-1,-1,-1,-1,-1,3920,5446,7296,12126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2168,1260,3438,12830,-1,-1,2296,9918,4562,8854,15014,-1,-1,-1,-1,-1,-1,-1,-1,3578,5414,7352,7386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2894,3664,-1,fast_mutas
2200,1302,3494,3780,-1,-1,2514,-1,3142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4454,6134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2160,1286,3748,-1,-1,-1,2328,-1,3224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3608,5144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4572,4968,-1,
2208,1328,3490,4452,-1,-1,2560,-1,3082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3894,6188,8072,11556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8500,8912,-1,speedlings
2156,1294,3400,4800,-1,-1,3064,8554,2932,-1,-1,-1,-1,-1,11500,-1,-1,12596,-1,4336,5862,10844,8486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11376,11758,-1,speedlings
1622,2144,2890,3126,-1,-1,1864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4954,-1,-1,speedlings
2158,1278,3402,4828,-1,-1,3060,-1,2916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
3288,1346,4864,4964,-1,-1,3402,6212,2800,7168,14332,-1,-1,-1,-1,-1,-1,-1,-1,4646,6166,8014,8408,8600,12626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14624,-1,-1,-1,-1,-1,-1,8136,8562,15296,unknown
3156,1294,4882,14542,-1,-1,3206,6130,2520,6484,14352,22054,-1,-1,-1,-1,-1,-1,-1,4510,6036,7930,7954,15002,8290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7476,-1,-1,-1,-1,-1,-1,5452,5852,8236,fast_mutas
3194,1298,4598,4780,-1,-1,3064,-1,2410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4478,5996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5016,5370,-1,speedlings
3126,1274,4370,4416,-1,-1,3184,-1,2474,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4908,6636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2222,1320,-1,-1,-1,-1,2492,-1,3158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2160,1296,-1,-1,-1,-1,3090,-1,2950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
