@relation Starcraft_PvT_Terran_openings

@attribute TerranDepot numeric
@attribute TerranGas numeric
@attribute TerranSecondGas numeric
@attribute TerranExpansion numeric
@attribute TerranSecondExpansion numeric
@attribute TerranThirdExpansion numeric
@attribute TerranFourthExpansion numeric
@attribute TerranBarracks numeric
@attribute TerranSecondBarracks numeric
@attribute TerranThirdBarracks numeric
@attribute TerranMarine numeric
@attribute TerranMedic numeric
@attribute TerranFirebat numeric
@attribute TerranBunker numeric
@attribute TerranAcademy numeric
@attribute TerranStem numeric
@attribute TerranComsat numeric
@attribute TerranEbay numeric
@attribute TerranTurret numeric
@attribute TerranInfantryAttack1 numeric
@attribute TerranInfantryArmor1 numeric
@attribute TerranInfantryAttack2 numeric
@attribute TerranInfantryArmor2 numeric
@attribute TerranFactory numeric
@attribute TerranSecondFactory numeric
@attribute TerranThirdFactory numeric
@attribute TerranMachineShop numeric
@attribute TerranSiege numeric
@attribute TerranMines numeric
@attribute TerranVulture numeric
@attribute TerranTank numeric
@attribute TerranGoliath numeric
@attribute TerranArmory numeric
@attribute TerranSecondArmory numeric
@attribute TerranMetalAttack1 numeric
@attribute TerranMetalArmor1 numeric
@attribute TerranMetalAttack2 numeric
@attribute TerranMetalArmor2 numeric
@attribute TerranStarport numeric
@attribute TerranControlTower numeric
@attribute TerranWraith numeric
@attribute TerranCloak numeric
@attribute TerranDropship numeric
@attribute TerranValkyrie numeric
@attribute TerranScienceFacility numeric
@attribute TerranVessel numeric
@attribute TerranGhost numeric
@attribute TerranNuke numeric
@attribute TerranBattlecruiser numeric
@attribute TerranAirAttack numeric
@attribute TerranAirArmor numeric
@attribute midBuild {bio,early}

@data
1450,2440,14520,11115,12660,14890,15165,2165,13535,14815,3670,-1,-1,-1,16960,-1,18305,14260,15255,-1,-1,-1,-1,3890,5875,14135,5160,6340,9370,7210,5795,20700,16845,17310,18635,20580,26345,26355,20040,25360,-1,-1,-1,-1,25345,26375,-1,-1,-1,-1,-1,rax_fe
1380,2120,10710,7612,12414,14990,19656,2490,26846,-1,3738,-1,-1,-1,9394,-1,10892,11026,12276,-1,-1,-1,-1,4180,8390,10538,6268,9908,6894,5662,6876,13868,9372,14380,10774,15364,15300,19534,12492,19460,-1,-1,-1,-1,14034,22380,-1,-1,-1,-1,-1,vultures
1428,4092,5638,7180,12654,15084,15430,2870,5062,-1,4118,7986,8642,-1,6484,8612,8202,9314,10432,-1,-1,-1,-1,7552,8258,11906,8932,11546,14340,13496,10112,19226,9120,13868,10882,15512,15502,19582,12794,14042,-1,-1,-1,-1,13988,21040,-1,-1,-1,-1,-1,air
1352,3886,-1,11498,-1,-1,-1,2358,4914,6422,3614,6544,7444,-1,5198,6696,7506,10544,13196,-1,-1,-1,-1,11742,-1,-1,13106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,bio
1442,2244,11462,6662,7212,11850,13874,2508,-1,-1,4020,-1,-1,-1,10062,-1,11918,7400,8358,-1,-1,-1,-1,3902,9632,10698,5624,8766,6694,5580,6358,21110,10006,15498,12566,18462,18420,22648,11948,13400,-1,-1,-1,-1,13360,15020,-1,-1,-1,-1,-1,rax_fe
1360,4640,9990,7072,14956,-1,-1,2326,-1,-1,3666,-1,-1,-1,8288,-1,9844,7454,8634,-1,-1,-1,-1,6016,9676,9792,7338,7984,12056,11996,7970,11068,8458,-1,9748,-1,-1,-1,14996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1358,2488,10278,6136,12064,12966,14942,2322,-1,-1,3806,-1,-1,-1,7112,-1,10738,7440,8458,-1,-1,-1,-1,3728,7782,10934,4992,7998,12804,12818,5690,15690,9334,13710,10798,15646,15072,19656,12578,-1,-1,-1,-1,-1,13912,-1,-1,-1,-1,-1,-1,rax_fe
1428,2506,15150,6558,16540,16852,-1,2426,-1,-1,4016,-1,-1,-1,14458,-1,15972,7186,8286,-1,-1,-1,-1,3874,9508,10668,5224,7934,11506,12010,5864,-1,14430,-1,16890,16904,-1,-1,16942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1388,2538,9424,6372,11468,13850,22030,2358,-1,-1,4146,-1,-1,-1,6984,-1,8396,10620,12136,-1,-1,-1,-1,3812,8076,9742,5074,12292,5720,5710,11196,9168,7402,14230,8888,13194,15598,19424,13140,14880,-1,-1,-1,-1,14570,15534,-1,-1,-1,-1,-1,rax_fe
1346,2032,3268,6510,8466,11964,14250,2484,-1,-1,3736,-1,-1,-1,7688,-1,8996,12580,13602,-1,-1,-1,-1,4446,9728,10100,6200,8952,6860,5696,8406,18982,7732,13728,9226,14206,15186,18508,12134,16550,-1,-1,-1,-1,13690,17742,-1,-1,-1,-1,-1,rax_fe
1388,2028,11334,6998,15058,17772,-1,2574,-1,-1,3878,-1,-1,3944,11594,-1,13112,8816,11674,-1,-1,-1,-1,4632,9134,13360,6546,10084,8056,5908,8906,15640,12028,16446,13422,18032,18018,-1,15108,-1,-1,-1,-1,-1,16370,-1,-1,-1,-1,-1,-1,siege_exp
1474,2424,9628,6652,11324,16224,16650,2146,7496,9280,4130,-1,-1,-1,9380,-1,10716,7612,8622,-1,-1,-1,-1,3654,7774,12050,4944,5572,13240,13798,5566,11194,9346,14698,10604,14636,16758,18710,12784,23386,-1,-1,-1,-1,14616,25280,-1,-1,-1,-1,-1,unknown
1386,2120,9920,7426,12208,14860,21186,2662,-1,-1,4274,-1,-1,-1,9200,-1,10576,12678,14014,-1,-1,-1,-1,4088,8418,11276,5414,10762,17872,15476,6042,11598,9136,13192,10452,14648,15034,18740,12364,-1,-1,-1,-1,-1,13886,-1,-1,-1,-1,-1,-1,air
1378,2040,8420,6286,13354,16526,17126,2774,-1,-1,4444,-1,-1,-1,7786,-1,9272,10588,11640,-1,-1,-1,-1,4122,7202,9658,5386,9988,6032,6026,8342,10724,7738,14356,9378,13416,15630,18186,13376,-1,-1,-1,-1,-1,14552,-1,-1,-1,-1,-1,-1,vultures
1442,1988,8960,6334,12030,16854,21588,2754,-1,-1,4216,-1,-1,-1,6930,-1,8290,-1,-1,-1,-1,-1,-1,4100,7872,10712,6002,12774,6738,5472,8782,10100,8824,13104,10164,14886,14822,-1,12144,-1,-1,-1,-1,-1,13326,-1,-1,-1,-1,-1,-1,vultures
1418,2540,11972,7684,9610,13248,16064,2370,-1,-1,3928,-1,-1,-1,9190,-1,10922,10382,11514,-1,-1,-1,-1,3776,8352,11890,5642,9446,6278,6736,6254,11614,9242,9492,11584,16210,16182,25398,13378,-1,-1,-1,-1,-1,14738,-1,-1,-1,-1,-1,-1,vultures
1550,2488,10574,7268,12472,12634,15314,2260,4958,8572,4338,-1,-1,-1,10080,-1,11802,8184,9206,-1,-1,-1,-1,3700,7610,9904,5002,5944,9386,7918,5932,13932,10036,14114,12150,15678,16576,-1,12980,16342,-1,-1,-1,-1,14186,-1,-1,-1,-1,-1,-1,unknown
1338,2504,9268,6462,12518,13362,16610,2292,-1,-1,3900,-1,-1,-1,7828,-1,9084,8914,10136,-1,-1,-1,-1,3764,7286,11274,5052,9432,-1,-1,5694,9818,7990,14536,9292,13796,16710,-1,13616,-1,-1,-1,-1,-1,14870,-1,-1,-1,-1,-1,-1,rax_fe
1422,2066,-1,13052,-1,-1,-1,2840,-1,-1,4084,-1,-1,-1,-1,-1,-1,11684,13130,-1,-1,-1,-1,4442,6026,15788,5946,9998,8724,7070,9508,-1,15270,-1,16928,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1384,2454,-1,7244,16052,-1,-1,2328,10950,-1,4000,-1,-1,-1,8100,-1,10632,-1,-1,-1,-1,-1,-1,3790,7632,11112,5062,8308,5890,6446,5872,13578,12136,-1,13542,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,vultures
1402,2394,18188,6714,15218,17856,20408,2118,5824,9492,3944,-1,-1,-1,12058,-1,13636,6940,7982,-1,-1,-1,-1,3630,7440,9764,4886,5504,9146,7914,5494,24008,19348,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1386,2812,15200,10546,12764,13140,20328,2096,12828,15408,3780,-1,-1,-1,14924,-1,16404,10520,11550,-1,-1,-1,-1,4100,4872,13876,5358,9004,7500,7472,5982,17370,15102,15606,16860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1388,2312,-1,6770,-1,-1,-1,2088,4646,5864,4134,-1,-1,-1,-1,-1,-1,6940,8030,-1,-1,-1,-1,3516,-1,-1,4766,5580,-1,-1,5576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1386,2438,16066,9616,11892,14172,18280,2088,8472,8834,3956,-1,-1,-1,15188,-1,16822,8150,10134,-1,-1,-1,-1,3656,5974,12662,4954,5582,8584,6654,5576,-1,15990,-1,17330,20438,23908,28634,20456,-1,-1,-1,-1,-1,21626,-1,-1,-1,-1,-1,-1,unknown
1564,2402,8556,6334,10480,13116,13392,2272,4640,9364,4078,-1,-1,-1,8670,-1,10132,6992,8202,-1,-1,-1,-1,3594,7714,9332,4880,5524,14038,13254,5516,11148,8718,8858,10220,12734,15002,17116,10584,15580,-1,-1,-1,-1,11752,23862,-1,-1,-1,-1,-1,unknown
1344,2414,9154,6406,-1,-1,-1,2342,-1,-1,3986,-1,-1,-1,7462,-1,8836,-1,-1,-1,-1,-1,-1,3698,7992,11326,5240,8920,-1,-1,5868,9256,7490,-1,9076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1420,2520,8752,6312,12238,14798,20316,2374,-1,-1,4094,-1,-1,-1,7792,-1,9220,13824,14990,-1,-1,-1,-1,3864,7214,9916,5168,11052,16100,16412,5826,9344,7764,12678,9022,13684,14526,-1,12212,-1,-1,-1,-1,-1,13550,-1,-1,-1,-1,-1,-1,rax_fe
1356,2438,14550,10162,12542,12746,18498,2364,-1,-1,3724,-1,-1,-1,14240,-1,15724,9440,10480,-1,-1,-1,-1,3692,5678,12016,5496,9014,7750,4942,6364,15826,14458,-1,17978,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1372,2124,9134,6300,12770,16052,-1,2566,-1,-1,3938,-1,-1,-1,7998,-1,9338,12640,15912,-1,-1,-1,-1,4134,7734,10774,5996,10200,-1,5496,6610,11998,8166,14006,9440,13508,-1,-1,12834,-1,-1,-1,-1,-1,14130,-1,-1,-1,-1,-1,-1,rax_fe
1358,2450,-1,-1,-1,-1,-1,2328,-1,-1,3982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1414,2400,12326,6618,11578,14240,14562,2112,8586,9816,-1,-1,-1,-1,9568,-1,11044,6968,8042,-1,-1,-1,-1,3624,8004,9672,5054,5676,11658,8692,5668,-1,16312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1248,2600,13356,7604,12034,15508,17546,2206,8558,10174,4018,-1,-1,-1,13294,-1,15360,9046,10022,-1,-1,-1,-1,3802,8046,8800,5064,5696,11130,10852,5692,30750,13376,13800,15370,29822,-1,-1,29802,31276,-1,-1,-1,-1,31306,32812,-1,-1,-1,-1,-1,unknown
1490,2512,-1,6602,9128,9580,9736,2162,8994,9194,3808,-1,-1,-1,-1,-1,-1,6832,8364,-1,-1,-1,-1,3748,8546,10300,5030,5656,-1,-1,5650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1398,2466,13380,7406,10802,14054,21294,2198,6326,8690,4110,-1,-1,-1,13320,-1,14800,7782,8866,-1,-1,-1,-1,3772,8368,8438,4996,5652,10352,9536,5634,18270,13486,-1,14820,14830,22702,22712,17338,-1,-1,-1,-1,-1,20152,-1,-1,-1,-1,-1,-1,unknown
1414,2464,-1,8064,-1,-1,-1,2386,-1,-1,3914,-1,-1,5346,-1,-1,-1,7412,8466,-1,-1,-1,-1,3794,9656,-1,5114,6986,-1,11526,5852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1372,2444,-1,7562,-1,-1,-1,2338,-1,-1,3756,-1,-1,4892,8230,-1,9502,8902,-1,-1,-1,-1,-1,3670,-1,-1,4942,7952,5578,5944,5568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1384,2466,9874,6848,-1,-1,-1,2350,14954,-1,4134,-1,-1,-1,8182,-1,9520,8264,12508,-1,-1,-1,-1,3640,7290,10584,5706,8392,6358,5164,7776,9672,8312,-1,9616,-1,9926,-1,10524,13054,-1,-1,13738,-1,13042,15072,-1,-1,-1,-1,-1,rax_fe
1442,2482,11540,6956,14784,16962,-1,2148,5204,7644,3898,-1,-1,-1,13944,-1,15434,8704,9710,-1,-1,-1,-1,3700,10244,12270,4942,5604,11122,10940,5596,16724,15274,-1,22152,-1,-1,-1,9420,10616,-1,-1,11258,-1,11442,12618,-1,-1,-1,-1,-1,unknown
1435,2570,10240,6700,13070,15170,15725,2400,-1,-1,3960,-1,-1,-1,9280,-1,10945,8000,9065,-1,-1,-1,-1,3890,7535,11245,5690,10290,17065,5170,6330,12675,9325,14355,10600,14615,16855,20565,13100,-1,-1,-1,-1,-1,14310,-1,-1,-1,-1,-1,-1,rax_fe
1356,2448,-1,7878,-1,-1,-1,2318,-1,-1,3750,-1,-1,-1,-1,-1,-1,6530,-1,-1,-1,-1,-1,3656,-1,-1,4916,7088,-1,-1,5550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1420,2502,-1,9110,9406,-1,-1,2436,11058,12196,3800,-1,-1,-1,-1,-1,-1,9236,10936,-1,-1,-1,-1,3748,4686,13860,5186,7508,6668,5820,7918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1372,2526,13526,7878,18038,22272,-1,2384,10194,-1,4118,-1,-1,-1,12162,-1,13544,6394,7500,-1,-1,-1,-1,3940,11614,19522,5202,8262,15964,12962,5824,13946,11164,12128,12564,13420,13400,20720,16406,-1,-1,-1,-1,-1,18552,-1,-1,-1,-1,-1,-1,rax_fe
1398,2138,-1,11314,-1,-1,-1,2562,-1,-1,3798,-1,-1,3836,13070,-1,-1,11992,13508,-1,-1,-1,-1,5776,9290,-1,8524,-1,9162,7350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1462,2592,10954,7420,12626,14824,19384,2430,-1,-1,4202,-1,-1,-1,10238,-1,11820,8432,9654,-1,-1,-1,-1,3938,8676,11434,5208,8396,5848,6326,5830,13408,10204,15424,11564,16706,16216,20824,12658,-1,-1,-1,-1,-1,14006,-1,-1,-1,-1,-1,-1,vultures
1428,2564,-1,7094,9352,9882,-1,2380,-1,-1,3740,-1,-1,3982,8962,-1,11152,-1,-1,-1,-1,-1,-1,4660,7386,10422,7000,-1,7778,7758,10934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1406,1984,9630,7250,13456,16072,16608,2578,-1,-1,3844,-1,-1,-1,8476,-1,9988,11442,12492,-1,-1,-1,-1,4406,8024,11050,5682,10362,20740,16712,6344,9804,8302,14816,9778,14836,16134,19498,13492,-1,-1,-1,-1,-1,14708,-1,-1,-1,-1,-1,-1,siege_exp
1376,2534,-1,-1,-1,-1,-1,2378,-1,-1,3880,-1,-1,8130,-1,-1,-1,-1,-1,-1,-1,-1,-1,3846,-1,-1,5970,-1,7218,5366,6828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,vultures
1440,2530,20570,14180,-1,-1,-1,2400,7545,16230,3945,-1,-1,-1,18010,-1,19395,9670,10695,-1,-1,-1,-1,3750,5190,17565,5045,8375,15835,9850,5670,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1436,2492,-1,8862,-1,-1,-1,2110,-1,-1,3764,-1,-1,-1,12688,-1,15044,12102,14656,-1,-1,-1,-1,3708,5232,11246,4984,9446,5814,6764,5636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1412,2484,14106,8132,10212,18344,32086,2120,5944,11356,3832,-1,-1,-1,8978,-1,10908,8912,10286,-1,-1,-1,-1,3748,5128,13032,5020,10160,5762,6444,5664,27200,15440,20400,16790,25412,22002,30708,12056,14242,13244,-1,14906,-1,19288,21020,-1,-1,-1,-1,-1,two_facto
1442,2504,18052,8100,11952,15620,21180,2424,-1,-1,3878,-1,-1,6664,13004,-1,15090,8136,9398,-1,-1,-1,-1,4186,9142,14140,6134,10020,6998,5618,6972,21370,17188,27944,18534,-1,-1,-1,15060,16684,-1,-1,17838,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1434,2522,11200,7706,11184,-1,-1,2156,9960,-1,3912,-1,-1,-1,7970,-1,9424,5802,6796,-1,-1,-1,-1,3734,9338,11382,4974,8908,10878,10886,5596,-1,-1,-1,-1,-1,-1,-1,8348,9732,-1,-1,10838,-1,9762,-1,-1,-1,-1,-1,-1,rax_fe
1420,2654,14450,10014,12778,-1,-1,1952,-1,-1,3224,-1,-1,3414,11106,-1,12932,11150,12460,-1,-1,-1,-1,4724,6082,10866,6002,8636,7966,6632,9974,-1,-1,-1,-1,-1,-1,-1,10910,12520,-1,-1,13154,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1430,2570,15876,9074,11378,11672,20640,1946,13642,-1,3260,-1,-1,4952,13846,-1,15338,9736,10798,-1,-1,-1,-1,4028,13552,18390,8456,10830,19208,5690,9810,21070,19686,32392,21256,35870,35848,41484,12242,20202,13498,25912,20890,33622,28500,61654,-1,-1,40686,35830,27702,rax_fe
1428,2540,-1,6630,9904,-1,-1,2126,4612,6012,3824,-1,-1,-1,-1,-1,-1,6302,7272,-1,-1,-1,-1,3762,-1,-1,5024,7390,-1,-1,5658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1428,2498,12418,9436,11370,11762,17760,2150,4502,-1,3724,8712,-1,-1,5734,8032,8932,10170,12646,-1,-1,-1,-1,3930,10650,11038,5238,9912,12366,13256,5956,21150,15152,20232,17002,-1,23204,-1,5218,6362,-1,-1,7712,-1,20188,-1,-1,-1,-1,-1,-1,rax_fe
1438,2470,15298,7218,9106,12980,13142,2120,5994,-1,3424,-1,-1,-1,8212,-1,9528,5484,6524,-1,-1,-1,-1,4590,10606,10924,5950,9166,12630,8328,6574,22450,17878,18218,19354,22776,-1,-1,22694,26160,-1,-1,-1,-1,25294,27064,-1,-1,-1,-1,-1,rax_fe
1390,2610,-1,-1,-1,-1,-1,2002,-1,-1,3260,-1,-1,4882,-1,-1,-1,-1,-1,-1,-1,-1,-1,4450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1392,2686,-1,-1,-1,-1,-1,1962,-1,-1,3232,-1,-1,4216,-1,-1,-1,10128,-1,-1,-1,-1,-1,4886,6232,-1,6204,10142,8160,7210,6886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1426,2482,22536,6228,8708,14984,16694,2364,12608,-1,3782,-1,-1,-1,12720,-1,15006,6494,7502,-1,-1,-1,-1,3724,9010,10304,4990,8132,12778,12768,5648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1352,2510,19538,15238,17628,18180,26072,1940,9452,9804,3196,11198,20250,4120,9014,10486,10590,10988,12338,-1,-1,-1,-1,4392,33504,35792,5722,6782,37456,37478,6342,35702,25674,45070,26940,40250,40230,47182,8562,9784,18070,23930,10432,-1,34102,72296,-1,-1,42992,27288,27258,air
1410,2622,14636,9318,19506,24028,28602,2014,28426,-1,3260,-1,-1,4710,14378,-1,15704,10408,11480,-1,-1,-1,-1,4410,5846,11142,5674,8528,6618,6308,6570,16484,15170,-1,-1,-1,-1,-1,16618,17868,-1,-1,23344,-1,17890,19622,-1,-1,-1,-1,-1,vultures
1432,2474,12744,8590,10818,11098,18538,2398,12256,-1,3864,-1,-1,-1,15954,-1,17550,10272,11702,-1,-1,-1,-1,3764,5222,10212,5092,9704,5826,6602,5764,20626,16764,20874,19012,23398,23374,-1,12566,15908,14562,-1,16550,-1,20842,-1,-1,-1,-1,-1,-1,two_facto
1438,4276,4618,13182,-1,-1,-1,2152,6066,-1,3446,8512,-1,11460,7120,-1,8452,10096,11514,-1,-1,-1,-1,5856,6364,13652,7146,10658,8950,9222,7762,18368,16896,-1,-1,-1,-1,-1,18006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1428,5928,-1,8928,9294,-1,-1,2388,3886,-1,3638,-1,-1,4816,7752,-1,9220,-1,-1,-1,-1,-1,-1,8892,9736,-1,10506,-1,11148,11140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1452,2484,15610,8738,11546,20542,-1,2134,4344,12548,3802,-1,-1,-1,15146,-1,16472,7688,8684,-1,-1,-1,-1,3720,5036,5224,5058,9768,5692,6478,5682,19814,15474,-1,20440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1376,2512,14270,8008,16624,-1,-1,1956,-1,-1,3266,-1,-1,5214,8520,-1,10744,8990,9988,-1,-1,-1,-1,3932,8166,8746,5358,11928,6224,6510,6010,-1,14054,-1,15350,15358,-1,-1,10398,12676,-1,-1,14688,-1,17760,-1,-1,-1,-1,-1,-1,vultures
1424,2494,15508,5956,8298,16106,19592,2098,4454,-1,3918,-1,-1,-1,13514,-1,14922,6570,7530,-1,-1,-1,-1,3794,9370,9594,5074,7538,11404,10956,6082,-1,20404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1424,2468,10908,6220,8370,11576,15036,2124,4696,8246,4018,-1,-1,-1,11998,-1,13348,6992,8166,-1,-1,-1,-1,3842,10432,11392,5150,7364,11892,11914,5812,13422,12052,14444,13444,16428,19556,20610,10098,11476,-1,-1,12798,-1,17322,-1,-1,-1,-1,-1,-1,rax_fe
1398,2474,11128,5906,7882,8242,-1,2110,5818,6100,3408,-1,-1,-1,8130,-1,9492,8158,9818,-1,-1,-1,-1,3974,7056,7938,6252,8880,6894,5300,8320,14742,13012,-1,-1,-1,-1,-1,13118,14796,15734,15728,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1386,2586,-1,-1,-1,-1,-1,1986,8918,-1,3230,-1,-1,6680,-1,-1,-1,-1,-1,-1,-1,-1,-1,5158,-1,-1,6458,-1,7346,6414,7088,-1,-1,-1,-1,-1,-1,-1,7822,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,vultures
1380,2452,15994,14100,18858,25076,26126,1962,8156,8248,3204,9892,-1,4662,8472,9798,9740,11422,17050,-1,-1,-1,-1,4156,19242,26826,5438,20468,6324,-1,6102,-1,19674,20592,21158,22064,26040,26756,7716,8880,12548,14142,9508,62072,24004,38548,-1,-1,29346,23298,23360,bio
1464,2480,-1,6042,8514,16192,17822,2160,4678,5864,3922,-1,-1,-1,9184,-1,10968,6642,7662,-1,-1,-1,-1,3754,8608,9878,5010,7450,11126,11166,5656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1398,2466,17226,6010,7942,8268,15810,2346,9190,-1,3830,-1,-1,-1,12592,-1,14350,7102,8066,-1,-1,-1,-1,3720,8740,8996,5122,7268,11414,10322,6234,19910,17274,19260,19244,23180,-1,-1,23242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1416,2508,12192,8458,16890,-1,-1,2020,-1,-1,3240,-1,-1,4820,9090,-1,10392,8980,9974,-1,-1,-1,-1,4204,10162,11326,5508,12232,6150,6592,6144,-1,13736,-1,15200,-1,-1,-1,14042,15224,-1,-1,16940,-1,-1,-1,-1,-1,-1,-1,-1,vultures
1404,2484,17584,14278,18870,21076,22716,1958,8550,8990,3270,10588,-1,5146,8904,10502,10518,10096,11154,-1,-1,-1,-1,3944,-1,-1,5296,8286,5968,6356,5960,-1,19264,-1,-1,-1,-1,-1,8518,9730,10374,15522,11178,-1,-1,-1,-1,-1,-1,21094,21102,vultures
1406,2830,-1,-1,-1,-1,-1,2014,-1,-1,3282,-1,-1,4660,-1,-1,-1,-1,-1,-1,-1,-1,-1,4940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1390,3330,16424,7674,18888,-1,-1,1938,17666,-1,3186,-1,-1,3772,11170,-1,12670,9144,10176,-1,-1,-1,-1,4714,8266,8796,6132,12348,6788,7298,6770,19548,15956,-1,-1,-1,-1,-1,17698,18832,-1,-1,20392,-1,-1,-1,-1,-1,-1,-1,-1,vultures
1388,2476,15756,7418,12618,18680,24626,2336,8854,-1,3816,-1,-1,15042,8156,-1,18076,8122,9242,-1,-1,-1,-1,3748,10166,11392,5000,8260,5996,6104,5622,18024,13204,22192,14468,24298,19508,-1,5218,11648,10630,-1,13034,-1,11696,14548,-1,-1,-1,-1,-1,unknown
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1508,2490,12708,8528,10666,10994,-1,2186,-1,-1,4758,-1,-1,-1,10618,-1,11920,7582,10756,-1,-1,-1,-1,3768,4454,11542,5080,9978,6436,6500,5694,13954,12288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1418,2468,9316,6132,12138,12408,14670,2388,10720,21516,3848,-1,-1,-1,6954,-1,8452,13994,15022,-1,-1,-1,-1,3714,7878,9190,4988,8730,5630,6250,5622,9158,7550,13726,8788,13240,15404,20442,12070,18076,-1,-1,-1,-1,13304,19254,-1,-1,-1,-1,-1,vultures
