@relation Starcraft_TvZ_Zerg_openings

@attribute ZergPool numeric
@attribute ZergOverlord numeric
@attribute ZergZergling numeric
@attribute ZergZerglingSpeed numeric
@attribute ZergCrackling numeric
@attribute ZergBurrow numeric
@attribute ZergGas numeric
@attribute ZergSecondGas numeric
@attribute ZergSecondHatch numeric
@attribute ZergThirdHatch numeric
@attribute ZergFourthHatch numeric
@attribute ZergFifthHatch numeric
@attribute ZergSixthHatch numeric
@attribute ZergSeventhHatch numeric
@attribute ZergHydraDen numeric
@attribute ZergHydra numeric
@attribute ZergHydraRange numeric
@attribute ZergHydraSpeed numeric
@attribute ZergLurker numeric
@attribute ZergLair numeric
@attribute ZergSpire numeric
@attribute ZergMutalisk numeric
@attribute ZergScourge numeric
@attribute ZergAirAttack numeric
@attribute ZergAirArmor numeric
@attribute ZergQueenNest numeric
@attribute ZergQueen numeric
@attribute ZergHive numeric
@attribute ZergGreaterSpire numeric
@attribute ZergGardian numeric
@attribute ZergDevour numeric
@attribute ZergUltraliskCavern numeric
@attribute ZergUltralisk numeric
@attribute ZergUltraliskArmor numeric
@attribute ZergUltraliskSpeed numeric
@attribute ZergDefilerMound numeric
@attribute ZergDefiler numeric
@attribute ZergConsume numeric
@attribute ZergevoDen numeric
@attribute ZergMeleeWeapons1 numeric
@attribute ZergRangeWeapons1 numeric
@attribute ZergGroundArmor1 numeric
@attribute ZergMeleeWeapons2 numeric
@attribute ZergRangeWeapons2 numeric
@attribute ZergGroundArmor2 numeric
@attribute ZergCreep numeric
@attribute ZergSunken numeric
@attribute ZergSpore numeric
@attribute midBuild {fast_mutas,mutas,lurkers,hydras}

@data
2832,1304,4084,6592,-1,-1,4652,5944,2432,3888,10152,13372,18694,24366,7602,9302,-1,-1,10704,6196,7716,9568,15768,-1,-1,14698,-1,15780,-1,-1,-1,24766,27020,29104,26994,17788,19560,19666,11032,-1,-1,11826,-1,-1,21206,6106,6492,-1,fast_mutas
2962,1288,4226,4614,-1,-1,2740,6284,2450,10756,15274,19404,26508,-1,17346,20154,-1,-1,21928,4234,5878,7748,23914,-1,-1,13226,-1,18444,20366,23326,-1,25538,29242,-1,27326,26256,-1,27546,-1,-1,-1,-1,-1,-1,-1,7952,8304,-1,fast_mutas
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2944,1300,4282,4476,-1,-1,2640,5378,2394,7628,14092,16904,-1,-1,14224,14982,-1,-1,-1,4190,5826,7842,13338,-1,-1,8894,-1,10038,11994,13826,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5768,6194,-1,fast_mutas
2964,1342,4294,8428,16446,-1,4430,4534,2526,4142,10738,13240,13336,15470,11580,-1,-1,-1,-1,5914,7800,9874,17648,-1,-1,12390,-1,14210,-1,-1,-1,17070,18340,18314,20756,-1,-1,-1,6582,7410,-1,7296,11438,-1,11318,5524,6080,-1,mutas
3080,1332,4412,4910,-1,-1,2666,8472,2458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4724,6504,8408,-1,10244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7758,8154,-1,
2198,1342,3454,9098,-1,14900,4570,6828,3044,4100,10242,10494,12368,-1,7000,7994,-1,-1,9546,5888,12960,-1,15406,-1,-1,16326,-1,17888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10304,-1,-1,11620,-1,-1,15984,5826,8576,-1,lurkers
2946,1374,4298,6280,-1,10080,4450,5362,2528,4114,10124,11876,22056,26274,7146,11772,-1,-1,12410,5910,7714,9642,18246,-1,-1,14780,-1,16068,-1,-1,-1,25754,27314,27614,-1,17988,18992,18970,11908,-1,-1,13444,-1,-1,17616,7424,8410,-1,mutas
1570,2108,2816,3188,-1,-1,1830,9096,4422,5822,-1,-1,-1,-1,8500,9634,-1,-1,11780,7298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12164,-1,-1,13182,-1,-1,-1,7906,8324,-1,lurkers
3022,1300,4346,6818,17812,-1,3520,4944,2546,4308,13158,18904,20610,-1,11130,12392,-1,-1,13868,6440,8070,9922,15558,-1,-1,14448,-1,15632,-1,-1,-1,-1,-1,-1,-1,17556,18818,18846,11192,-1,11922,-1,-1,-1,-1,5280,5642,-1,mutas
2330,1358,3658,8416,-1,-1,4984,5766,3134,4282,14296,18382,-1,-1,7366,9424,-1,-1,10058,6250,8268,14622,20260,-1,-1,19900,-1,21208,23098,24954,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6120,6572,-1,lurkers
3072,1342,4464,9768,17912,-1,3956,6230,2612,4800,9310,15406,19440,-1,9030,10584,-1,-1,12008,5366,6926,8830,15872,-1,-1,12336,-1,13458,15298,17210,-1,18000,-1,-1,19268,15838,17874,17102,17952,-1,-1,19166,-1,-1,-1,6112,7938,-1,fast_mutas
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2992,1316,4254,-1,-1,-1,3856,4836,2586,4224,4404,9220,-1,-1,7748,-1,-1,-1,-1,6318,7846,9780,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6238,6684,-1,mutas
2874,1296,4204,6644,-1,-1,4872,7236,2644,3942,-1,-1,-1,-1,-1,-1,-1,-1,-1,6168,7688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6936,8814,-1,
2912,1344,4210,-1,-1,-1,-1,-1,2516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4662,5008,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2868,1290,4106,9788,-1,-1,6994,8468,2466,7280,-1,-1,-1,-1,9624,13586,-1,-1,15038,8276,9804,11670,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4660,9366,-1,fast_mutas
1580,1960,2832,12322,-1,-1,2222,4860,3792,4606,9540,13930,15202,19302,10902,-1,-1,-1,-1,6254,7810,9774,17826,-1,11372,11218,-1,12286,15724,17644,-1,16540,19142,20494,18436,-1,-1,-1,12226,20096,-1,13066,-1,-1,23256,11112,14578,-1,mutas
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2834,1284,4100,12648,-1,-1,4938,5802,2412,4584,9426,13914,16848,17072,10462,11678,-1,-1,13576,6514,8050,9930,17194,-1,-1,14548,-1,15546,17392,19236,-1,-1,-1,-1,-1,19470,20968,20948,-1,-1,-1,-1,-1,-1,-1,5746,6134,-1,mutas
2360,1370,3710,10370,-1,-1,8345,9115,3365,6985,14790,18635,19715,-1,15055,15910,-1,-1,17690,9995,11560,13535,-1,-1,-1,19620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5420,6445,-1,fast_mutas
1610,2310,2956,3276,-1,-1,1900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2486,1282,5184,6794,-1,-1,4012,6248,2786,3570,8124,16916,21996,-1,9860,10744,-1,-1,12608,5456,7038,9180,21686,-1,-1,14812,-1,16796,-1,-1,-1,-1,-1,-1,-1,19080,20238,20182,-1,-1,-1,-1,-1,-1,-1,7078,7580,-1,fast_mutas
2334,1358,3620,10078,-1,-1,5622,-1,3302,6950,14532,-1,-1,-1,8358,9664,-1,-1,10930,7482,15814,19136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5208,5580,-1,lurkers
2882,1326,4160,5754,-1,-1,4428,7734,2440,4270,-1,-1,-1,-1,7796,8922,-1,-1,10378,6576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5638,6068,-1,lurkers
2906,1296,4158,6862,-1,-1,4436,6390,2472,4038,8514,-1,-1,-1,10266,11750,-1,-1,12982,5900,7442,9376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5870,6266,-1,fast_mutas
3050,1312,4288,9566,-1,-1,5136,5252,2564,4136,4566,13304,-1,-1,7700,9460,-1,-1,10638,6710,8238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6866,7312,-1,lurkers
2918,1344,4160,5884,-1,-1,4346,7216,2480,3910,15686,-1,-1,-1,9316,10408,-1,-1,11886,6184,7790,9684,-1,-1,-1,14290,-1,15308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8336,11994,-1,mutas
1562,2290,2954,3202,-1,6160,1850,-1,4556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6518,7170,-1,
2984,1312,4284,6164,-1,-1,4262,6106,2472,4074,12052,18974,21182,-1,6914,10758,-1,-1,12610,5698,7310,9180,16558,-1,-1,13560,-1,15172,17136,19028,-1,-1,-1,-1,-1,17096,20352,18654,-1,-1,-1,-1,-1,-1,-1,6692,7404,-1,fast_mutas
2846,1286,4104,-1,-1,-1,3436,6260,2466,6548,11420,-1,-1,-1,-1,-1,-1,-1,-1,5158,6878,8740,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4346,4698,-1,fast_mutas
0,1330,-1,-1,-1,-1,-1,-1,2520,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2900,1306,4184,6956,-1,-1,4772,6086,2588,3980,11730,16212,-1,-1,7682,11644,-1,-1,12870,6230,7792,9810,16548,-1,-1,12534,-1,14330,16166,18012,-1,-1,-1,-1,-1,19904,22068,20914,-1,-1,-1,-1,-1,-1,-1,6804,7186,-1,mutas
2895,1310,4155,8675,-1,-1,6605,7000,2475,6355,11010,12210,19115,-1,12680,13615,-1,-1,15470,8140,9730,11715,16615,-1,-1,12625,-1,15645,17520,19435,-1,-1,-1,-1,-1,20575,-1,-1,-1,-1,-1,-1,-1,-1,-1,7430,9650,-1,fast_mutas
2866,1288,4124,8464,-1,-1,6240,8246,2426,5850,-1,-1,-1,-1,-1,-1,-1,-1,-1,7648,9206,11072,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4354,4776,-1,fast_mutas
2974,1352,4284,7462,-1,-1,4322,6788,2536,5226,9736,17868,19122,-1,9962,11192,-1,-1,12760,5722,7284,9290,15668,-1,-1,13350,-1,14476,16532,18428,-1,-1,-1,-1,-1,18120,19270,19300,-1,-1,-1,-1,-1,-1,-1,6534,6916,-1,fast_mutas
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2830,1332,4122,6728,-1,-1,4838,5726,2402,4080,11056,-1,-1,-1,7326,11908,-1,-1,13614,6262,8080,10076,15852,-1,-1,13064,-1,14714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14814,-1,-1,15556,-1,-1,-1,6344,6906,-1,mutas
2975,1350,4300,9510,-1,-1,4995,5540,2510,4200,9755,11610,15600,-1,6990,8190,-1,-1,9865,6330,-1,-1,-1,-1,-1,10055,-1,11090,-1,-1,-1,18105,-1,-1,-1,13080,14205,14170,8295,14725,-1,9045,-1,-1,-1,6430,7150,-1,lurkers
2876,1310,4138,9190,-1,-1,4728,6248,2446,4322,4548,9874,12674,13864,7448,8390,-1,-1,10020,6056,21572,-1,23630,-1,-1,11554,-1,12654,-1,-1,-1,-1,-1,-1,-1,14850,15914,15886,11600,21784,-1,14932,-1,-1,-1,6018,6414,-1,lurkers
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2914,1314,4210,10688,20578,25248,4234,6832,2458,5326,9370,9618,11384,16594,14166,-1,-1,-1,-1,6492,8148,10142,12580,-1,-1,12662,17292,13784,-1,-1,-1,15732,17130,21136,17096,-1,-1,-1,10718,14644,-1,12622,26600,-1,-1,5826,6236,-1,mutas
1616,2176,2888,6642,-1,15930,1932,5332,3288,4498,10970,13488,15750,19818,11466,12318,-1,-1,15008,7154,8704,10604,17712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12300,16408,-1,13036,-1,-1,17150,6780,7236,-1,mutas
1876,1346,3142,6692,-1,-1,4800,6746,3080,4036,4454,14362,16794,19176,14048,15224,-1,-1,16952,6430,7956,9850,17706,-1,-1,16914,-1,21912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14452,17734,-1,15136,22290,-1,19224,7298,7640,-1,mutas
2815,1315,4085,6295,-1,-1,4355,5270,2390,3935,11765,-1,-1,-1,13050,13845,-1,-1,-1,5605,7635,9655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13620,-1,-1,-1,-1,-1,-1,5665,6045,-1,mutas
2855,1335,4130,6160,17430,-1,4695,5850,2400,3890,11070,18945,22610,-1,9995,12080,23050,21065,12640,5965,7515,9415,16245,-1,-1,14365,16245,15505,-1,-1,-1,19875,-1,-1,21690,17490,18765,18525,11885,17410,23010,12870,-1,-1,18245,18580,19065,21715,mutas
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2932,1342,4306,6088,16120,-1,4452,5656,2458,3920,7118,11406,15534,18334,8482,10780,-1,-1,12456,5728,7316,9160,13378,-1,-1,12232,-1,13812,-1,-1,-1,19156,20764,-1,20732,16168,18060,17682,7768,-1,-1,8444,-1,-1,12478,7814,8196,-1,mutas
2894,1324,4162,4662,16122,6968,3378,5840,2480,9134,11482,14602,-1,-1,5802,7110,-1,-1,8268,4934,-1,-1,-1,-1,-1,12912,-1,13912,-1,-1,-1,-1,-1,-1,-1,15986,18008,17540,13960,-1,-1,14684,-1,-1,-1,-1,-1,-1,lurkers
1792,1288,3058,6172,20726,-1,4826,8792,2902,4224,11714,13168,13894,15400,11398,12526,-1,-1,14202,6830,8696,10644,15244,-1,-1,15362,-1,16916,-1,-1,-1,25774,27496,-1,27472,18786,20210,20188,9348,19236,-1,10028,-1,-1,15980,5144,5576,33020,mutas
1554,2160,2824,6930,22862,-1,1930,4978,3270,4312,11282,15722,20828,30068,10930,12622,-1,-1,14354,6358,7980,9932,27560,-1,-1,18234,-1,19568,-1,-1,-1,27096,29356,31388,29340,22076,23646,23634,8588,20672,-1,9438,-1,-1,13448,7246,7668,-1,mutas
2898,1294,4260,8052,17182,-1,4526,5086,2476,3920,8976,10882,14414,16912,10142,11220,-1,-1,13006,5880,7426,9280,14168,-1,-1,10246,-1,11562,-1,-1,-1,19640,23334,23340,20996,13456,15330,14988,7824,24436,-1,8508,-1,-1,12608,5418,5982,24596,mutas
2906,1318,4190,6366,24422,-1,4484,5316,2490,3898,10156,15490,15642,19022,9858,11698,-1,-1,13214,5746,7474,9330,15460,-1,-1,12300,-1,14258,-1,-1,-1,25178,27182,27156,-1,16154,18738,18078,8748,28230,-1,9718,-1,-1,15528,5426,5814,-1,fast_mutas
2902,1308,4204,6872,-1,-1,5142,5812,2472,4036,4294,12476,16044,21960,10628,11872,-1,-1,13198,6520,8262,10122,16602,-1,-1,14432,-1,15520,-1,-1,-1,-1,-1,-1,-1,17382,20274,19322,8942,-1,-1,9604,-1,-1,15572,5390,5784,-1,mutas
2900,1310,4216,9482,15526,-1,4464,5432,2492,4000,8420,11386,16532,24240,6630,8544,-1,-1,9296,5760,22484,-1,24374,-1,-1,12006,-1,13558,-1,-1,-1,-1,-1,-1,-1,15384,16814,16466,7970,-1,-1,8858,-1,-1,13198,7124,7572,-1,lurkers
2922,1332,4176,11904,16078,-1,6418,7114,2486,9432,10128,17302,17802,-1,9018,10288,-1,-1,11500,7746,-1,-1,-1,-1,-1,12976,-1,14018,-1,-1,-1,-1,-1,-1,-1,15856,-1,17662,12860,-1,-1,13570,-1,-1,-1,4340,4692,-1,lurkers
1612,2194,2864,7010,-1,-1,1914,5442,3404,4462,12244,16278,16780,-1,11196,14116,-1,-1,14972,6760,8428,10334,15472,-1,-1,15446,-1,16486,-1,-1,-1,-1,-1,-1,-1,18342,-1,-1,17230,-1,-1,18676,-1,-1,-1,6690,7322,-1,mutas
2876,1346,4138,6106,-1,-1,4722,6240,2466,3892,11296,-1,-1,-1,7462,9602,-1,13712,10190,6496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10920,-1,-1,-1,-1,-1,-1,10260,10658,-1,lurkers
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2885,1310,4345,9300,-1,11210,4495,5360,2480,3880,9825,11230,13800,15710,6555,8550,-1,-1,9205,5795,12035,-1,-1,-1,-1,12530,-1,13595,-1,-1,-1,-1,-1,-1,-1,15785,-1,-1,6860,-1,-1,8130,-1,-1,12190,7110,7535,-1,lurkers
2906,1332,4198,7158,-1,-1,3596,8492,2572,5490,-1,-1,-1,-1,-1,-1,-1,-1,-1,4928,6464,8398,8302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8542,-1,-1,-1,-1,-1,-1,6186,6566,-1,fast_mutas
2890,1308,4202,7040,-1,-1,4826,5094,2452,3940,12256,16090,-1,-1,6886,8536,-1,-1,9534,6040,16048,-1,-1,-1,-1,13516,-1,14606,-1,-1,-1,-1,-1,-1,-1,16942,-1,-1,10946,-1,-1,11688,-1,-1,17212,5768,6796,-1,lurkers
2922,1362,4210,7354,-1,-1,4878,5068,2548,4062,4348,10814,-1,-1,7700,9504,-1,-1,10940,6560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5554,5942,-1,lurkers
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2890,1336,4266,7102,18504,18526,4396,5120,2450,3856,11102,14054,14726,24752,9448,10714,-1,-1,12466,5646,7192,9072,14240,-1,-1,13316,-1,14382,-1,-1,-1,20824,22882,27266,22894,16250,17330,17308,7348,-1,-1,8038,-1,-1,23710,6080,6488,-1,mutas
2882,1336,4252,6944,18166,-1,4474,5754,2456,3918,8272,15622,18670,19122,10314,11100,-1,-1,12892,5730,7272,9144,16400,-1,-1,12392,-1,13388,-1,-1,-1,25024,26992,-1,26976,15260,17980,16404,11446,14690,-1,12266,21360,-1,16368,6098,6480,23180,mutas
2904,1342,4334,6180,-1,-1,4446,6078,2484,3864,12600,14412,15116,-1,6666,11764,-1,-1,12758,5810,7456,9472,17454,-1,-1,15036,-1,16356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12558,-1,-1,15014,-1,-1,-1,5406,6282,-1,fast_mutas
1584,2154,2836,8832,18960,-1,1916,5284,3222,4720,8784,13570,13788,17444,7780,9618,-1,-1,10256,6792,16730,-1,19036,-1,-1,15556,-1,16740,-1,-1,-1,-1,-1,-1,-1,18586,-1,-1,8882,-1,-1,9590,-1,-1,14446,6072,6450,-1,lurkers
1552,2140,2804,6068,-1,-1,1920,4754,3170,4410,-1,-1,-1,-1,-1,-1,-1,-1,-1,6578,8102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1566,2142,2804,-1,-1,-1,1936,-1,3182,4542,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1562,2162,2812,6520,-1,-1,1974,4604,3220,4296,9320,12662,-1,-1,9638,11032,-1,-1,12152,5896,7506,9386,-1,-1,-1,12056,-1,13236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10334,-1,-1,11046,-1,-1,-1,5730,6100,-1,mutas
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1606,2276,2916,6264,19814,-1,1988,4818,3324,4408,14300,19546,-1,-1,11740,14666,-1,-1,18380,7486,9444,11356,20764,-1,-1,15280,-1,16544,-1,-1,-1,-1,-1,-1,-1,19392,21138,20664,14280,-1,-1,15160,-1,-1,-1,5332,5782,-1,mutas
1782,1282,3056,6332,17534,-1,4986,8178,2926,4286,11940,13550,14816,-1,10806,13032,-1,-1,13890,7200,8822,10690,15898,-1,-1,13964,-1,15520,-1,-1,-1,-1,-1,-1,-1,17516,19128,19142,12338,-1,-1,13058,-1,-1,-1,6100,6518,-1,mutas
1230,1786,2486,-1,-1,-1,-1,-1,3928,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1212,1802,2470,-1,-1,-1,-1,-1,3882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
