Protoss_Pylon2 129; Protoss_Pylon 52; Protoss_Opening FastObs; Protoss_Assimilator 138; Protoss_Gateway 81; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 947; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 638; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 963; Protoss_Gateway2 106; Protoss_Forge 387; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 626; Protoss_Cybernetics_Core 257; 
Protoss_Pylon2 128; Protoss_Pylon 48; Protoss_Opening Carrier; Protoss_Assimilator 197; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 588; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 335; Protoss_Fleet_Beacon 0; Protoss_Stargate 307; Protoss_Citadel_of_Adun 411; Protoss_Gateway2 100; Protoss_Forge 372; Protoss_Templar_Archives 465; Protoss_Photon_Cannon 401; Protoss_Cybernetics_Core 264; 
Protoss_Pylon2 139; Protoss_Pylon 49; Protoss_Opening FastDT; Protoss_Assimilator 102; Protoss_Gateway 80; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 702; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 432; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 226; Protoss_Gateway2 253; Protoss_Forge 126; Protoss_Templar_Archives 273; Protoss_Photon_Cannon 165; Protoss_Cybernetics_Core 180; 
Protoss_Pylon2 150; Protoss_Pylon 50; Protoss_Opening Carrier; Protoss_Assimilator 78; Protoss_Gateway 98; Protoss_Robotics_Support_Bay 387; Protoss_Expansion 368; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 199; Protoss_Fleet_Beacon 804; Protoss_Stargate 184; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 268; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 311; Protoss_Cybernetics_Core 141; 
Protoss_Pylon2 97; Protoss_Pylon 47; Protoss_Opening FastDT; Protoss_Assimilator 127; Protoss_Gateway 72; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 740; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 411; Protoss_Fleet_Beacon 0; Protoss_Stargate 1049; Protoss_Citadel_of_Adun 297; Protoss_Gateway2 399; Protoss_Forge 183; Protoss_Templar_Archives 349; Protoss_Photon_Cannon 309; Protoss_Cybernetics_Core 248; 
Protoss_Pylon2 152; Protoss_Pylon 53; Protoss_Opening Carrier; Protoss_Assimilator 86; Protoss_Gateway 96; Protoss_Robotics_Support_Bay 322; Protoss_Expansion 540; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 244; Protoss_Fleet_Beacon 852; Protoss_Stargate 180; Protoss_Citadel_of_Adun 976; Protoss_Gateway2 950; Protoss_Forge 268; Protoss_Templar_Archives 1051; Protoss_Photon_Cannon 299; Protoss_Cybernetics_Core 139; 
Protoss_Pylon2 146; Protoss_Pylon 49; Protoss_Opening Carrier; Protoss_Assimilator 101; Protoss_Gateway 78; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 626; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 450; Protoss_Fleet_Beacon 0; Protoss_Stargate 277; Protoss_Citadel_of_Adun 391; Protoss_Gateway2 297; Protoss_Forge 122; Protoss_Templar_Archives 448; Protoss_Photon_Cannon 155; Protoss_Cybernetics_Core 230; 
Protoss_Pylon2 138; Protoss_Pylon 51; Protoss_Opening FastDT; Protoss_Assimilator 92; Protoss_Gateway 76; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 401; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 495; Protoss_Fleet_Beacon 0; Protoss_Stargate 804; Protoss_Citadel_of_Adun 259; Protoss_Gateway2 252; Protoss_Forge 116; Protoss_Templar_Archives 306; Protoss_Photon_Cannon 213; Protoss_Cybernetics_Core 217; 
Protoss_Pylon2 135; Protoss_Pylon 51; Protoss_Opening Carrier; Protoss_Assimilator 201; Protoss_Gateway 82; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 737; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 487; Protoss_Fleet_Beacon 0; Protoss_Stargate 276; Protoss_Citadel_of_Adun 362; Protoss_Gateway2 111; Protoss_Forge 336; Protoss_Templar_Archives 459; Protoss_Photon_Cannon 383; Protoss_Cybernetics_Core 224; 
Protoss_Pylon2 144; Protoss_Pylon 51; Protoss_Opening Carrier; Protoss_Assimilator 183; Protoss_Gateway 80; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 537; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 678; Protoss_Fleet_Beacon 0; Protoss_Stargate 253; Protoss_Citadel_of_Adun 372; Protoss_Gateway2 96; Protoss_Forge 287; Protoss_Templar_Archives 416; Protoss_Photon_Cannon 320; Protoss_Cybernetics_Core 205; 
Protoss_Pylon2 127; Protoss_Pylon 53; Protoss_Opening FastDT; Protoss_Assimilator 163; Protoss_Gateway 79; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 552; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 595; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 420; Protoss_Gateway2 102; Protoss_Forge 282; Protoss_Templar_Archives 475; Protoss_Photon_Cannon 354; Protoss_Cybernetics_Core 226; 
Protoss_Pylon2 164; Protoss_Pylon 51; Protoss_Opening Carrier; Protoss_Assimilator 205; Protoss_Gateway 83; Protoss_Robotics_Support_Bay 407; Protoss_Expansion 513; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 347; Protoss_Fleet_Beacon 0; Protoss_Stargate 275; Protoss_Citadel_of_Adun 849; Protoss_Gateway2 852; Protoss_Forge 108; Protoss_Templar_Archives 964; Protoss_Photon_Cannon 142; Protoss_Cybernetics_Core 225; 
Protoss_Pylon2 129; Protoss_Pylon 51; Protoss_Opening FastDT; Protoss_Assimilator 212; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 485; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 499; Protoss_Fleet_Beacon 0; Protoss_Stargate 822; Protoss_Citadel_of_Adun 345; Protoss_Gateway2 108; Protoss_Forge 257; Protoss_Templar_Archives 395; Protoss_Photon_Cannon 407; Protoss_Cybernetics_Core 303; 
Protoss_Pylon2 140; Protoss_Pylon 48; Protoss_Opening Carrier; Protoss_Assimilator 95; Protoss_Gateway 76; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 408; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 496; Protoss_Fleet_Beacon 0; Protoss_Stargate 169; Protoss_Citadel_of_Adun 259; Protoss_Gateway2 314; Protoss_Forge 356; Protoss_Templar_Archives 308; Protoss_Photon_Cannon 469; Protoss_Cybernetics_Core 122; 
Protoss_Pylon2 140; Protoss_Pylon 50; Protoss_Opening Carrier; Protoss_Assimilator 190; Protoss_Gateway 82; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 382; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 610; Protoss_Fleet_Beacon 0; Protoss_Stargate 292; Protoss_Citadel_of_Adun 320; Protoss_Gateway2 109; Protoss_Forge 206; Protoss_Templar_Archives 402; Protoss_Photon_Cannon 256; Protoss_Cybernetics_Core 241; 
Protoss_Pylon2 111; Protoss_Pylon 53; Protoss_Opening Carrier; Protoss_Assimilator 300; Protoss_Gateway 284; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 433; Protoss_Citadel_of_Adun 555; Protoss_Gateway2 321; Protoss_Forge 85; Protoss_Templar_Archives 608; Protoss_Photon_Cannon 139; Protoss_Cybernetics_Core 379; 
Protoss_Pylon2 136; Protoss_Pylon 52; Protoss_Opening Carrier; Protoss_Assimilator 171; Protoss_Gateway 86; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 728; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 256; Protoss_Citadel_of_Adun 527; Protoss_Gateway2 120; Protoss_Forge 411; Protoss_Templar_Archives 650; Protoss_Photon_Cannon 477; Protoss_Cybernetics_Core 211; 
Protoss_Pylon2 153; Protoss_Pylon 50; Protoss_Opening Carrier; Protoss_Assimilator 103; Protoss_Gateway 84; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 462; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 730; Protoss_Fleet_Beacon 0; Protoss_Stargate 260; Protoss_Citadel_of_Adun 291; Protoss_Gateway2 271; Protoss_Forge 145; Protoss_Templar_Archives 351; Protoss_Photon_Cannon 176; Protoss_Cybernetics_Core 218; 
Protoss_Pylon2 123; Protoss_Pylon 42; Protoss_Opening FastLegs; Protoss_Assimilator 227; Protoss_Gateway 73; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 350; Protoss_Gateway2 101; Protoss_Forge 316; Protoss_Templar_Archives 423; Protoss_Photon_Cannon 421; Protoss_Cybernetics_Core 283; 
Protoss_Pylon2 120; Protoss_Pylon 41; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 68; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 97; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 130; Protoss_Pylon 49; Protoss_Opening Carrier; Protoss_Assimilator 194; Protoss_Gateway 81; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 564; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 443; Protoss_Fleet_Beacon 0; Protoss_Stargate 348; Protoss_Citadel_of_Adun 470; Protoss_Gateway2 108; Protoss_Forge 370; Protoss_Templar_Archives 517; Protoss_Photon_Cannon 408; Protoss_Cybernetics_Core 298; 
Protoss_Pylon2 121; Protoss_Pylon 42; Protoss_Opening Carrier; Protoss_Assimilator 152; Protoss_Gateway 67; Protoss_Robotics_Support_Bay 617; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 552; Protoss_Fleet_Beacon 0; Protoss_Stargate 277; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 399; Protoss_Forge 411; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 445; Protoss_Cybernetics_Core 224; 
Protoss_Pylon2 122; Protoss_Pylon 43; Protoss_Opening Carrier; Protoss_Assimilator 163; Protoss_Gateway 67; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 411; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 253; Protoss_Citadel_of_Adun 277; Protoss_Gateway2 493; Protoss_Forge 307; Protoss_Templar_Archives 322; Protoss_Photon_Cannon 361; Protoss_Cybernetics_Core 197; 
Protoss_Pylon2 163; Protoss_Pylon 53; Protoss_Opening FastExpand; Protoss_Assimilator 233; Protoss_Gateway 229; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 124; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 322; Protoss_Gateway2 245; Protoss_Forge 147; Protoss_Templar_Archives 415; Protoss_Photon_Cannon 177; Protoss_Cybernetics_Core 275; 
Protoss_Pylon2 128; Protoss_Pylon 48; Protoss_Opening FastLegs; Protoss_Assimilator 99; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 693; Protoss_Expansion 384; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 510; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 220; Protoss_Gateway2 253; Protoss_Forge 335; Protoss_Templar_Archives 291; Protoss_Photon_Cannon 395; Protoss_Cybernetics_Core 157; 
Protoss_Pylon2 150; Protoss_Pylon 50; Protoss_Opening ReaverDrop; Protoss_Assimilator 106; Protoss_Gateway 83; Protoss_Robotics_Support_Bay 271; Protoss_Expansion 569; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 208; Protoss_Fleet_Beacon 0; Protoss_Stargate 904; Protoss_Citadel_of_Adun 416; Protoss_Gateway2 440; Protoss_Forge 458; Protoss_Templar_Archives 473; Protoss_Photon_Cannon 514; Protoss_Cybernetics_Core 136; 
Protoss_Pylon2 157; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 233; Protoss_Gateway 225; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 127; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 520; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 323; Protoss_Gateway2 251; Protoss_Forge 143; Protoss_Templar_Archives 387; Protoss_Photon_Cannon 176; Protoss_Cybernetics_Core 279; 
Protoss_Pylon2 161; Protoss_Pylon 53; Protoss_Opening FastExpand; Protoss_Assimilator 259; Protoss_Gateway 205; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 137; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 529; Protoss_Fleet_Beacon 0; Protoss_Stargate 906; Protoss_Citadel_of_Adun 357; Protoss_Gateway2 248; Protoss_Forge 148; Protoss_Templar_Archives 399; Protoss_Photon_Cannon 178; Protoss_Cybernetics_Core 315; 
Protoss_Pylon2 150; Protoss_Pylon 26; Protoss_Opening Carrier; Protoss_Assimilator 138; Protoss_Gateway 60; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 460; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 595; Protoss_Fleet_Beacon 0; Protoss_Stargate 244; Protoss_Citadel_of_Adun 333; Protoss_Gateway2 474; Protoss_Forge 376; Protoss_Templar_Archives 375; Protoss_Photon_Cannon 415; Protoss_Cybernetics_Core 201; 
Protoss_Pylon2 142; Protoss_Pylon 36; Protoss_Opening FastLegs; Protoss_Assimilator 163; Protoss_Gateway 75; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 385; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 556; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 287; Protoss_Gateway2 578; Protoss_Forge 133; Protoss_Templar_Archives 343; Protoss_Photon_Cannon 177; Protoss_Cybernetics_Core 231; 
Protoss_Pylon2 140; Protoss_Pylon 37; Protoss_Opening Carrier; Protoss_Assimilator 189; Protoss_Gateway 66; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 487; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 442; Protoss_Fleet_Beacon 0; Protoss_Stargate 282; Protoss_Citadel_of_Adun 305; Protoss_Gateway2 410; Protoss_Forge 407; Protoss_Templar_Archives 394; Protoss_Photon_Cannon 471; Protoss_Cybernetics_Core 235; 
Protoss_Pylon2 126; Protoss_Pylon 49; Protoss_Opening Carrier; Protoss_Assimilator 194; Protoss_Gateway 74; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 474; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 300; Protoss_Citadel_of_Adun 326; Protoss_Gateway2 96; Protoss_Forge 429; Protoss_Templar_Archives 369; Protoss_Photon_Cannon 508; Protoss_Cybernetics_Core 253; 
Protoss_Pylon2 130; Protoss_Pylon 51; Protoss_Opening Unknown; Protoss_Assimilator 321; Protoss_Gateway 80; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 107; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 128; Protoss_Pylon 50; Protoss_Opening FastLegs; Protoss_Assimilator 146; Protoss_Gateway 87; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 658; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 733; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 392; Protoss_Gateway2 104; Protoss_Forge 394; Protoss_Templar_Archives 503; Protoss_Photon_Cannon 496; Protoss_Cybernetics_Core 324; 
Protoss_Pylon2 128; Protoss_Pylon 50; Protoss_Opening FastLegs; Protoss_Assimilator 146; Protoss_Gateway 87; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 658; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 733; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 392; Protoss_Gateway2 104; Protoss_Forge 394; Protoss_Templar_Archives 503; Protoss_Photon_Cannon 496; Protoss_Cybernetics_Core 324; 
Protoss_Pylon2 181; Protoss_Pylon 54; Protoss_Opening FastExpand; Protoss_Assimilator 203; Protoss_Gateway 207; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 171; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 369; Protoss_Fleet_Beacon 0; Protoss_Stargate 318; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 335; Protoss_Forge 97; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 129; Protoss_Cybernetics_Core 274; 
Protoss_Pylon2 185; Protoss_Pylon 50; Protoss_Opening FastExpand; Protoss_Assimilator 205; Protoss_Gateway 168; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 125; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 373; Protoss_Fleet_Beacon 0; Protoss_Stargate 466; Protoss_Citadel_of_Adun 351; Protoss_Gateway2 293; Protoss_Forge 152; Protoss_Templar_Archives 485; Protoss_Photon_Cannon 181; Protoss_Cybernetics_Core 259; 
Protoss_Pylon2 130; Protoss_Pylon 53; Protoss_Opening FastLegs; Protoss_Assimilator 223; Protoss_Gateway 76; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 650; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 359; Protoss_Gateway2 449; Protoss_Forge 157; Protoss_Templar_Archives 521; Protoss_Photon_Cannon 196; Protoss_Cybernetics_Core 307; 
Protoss_Pylon2 128; Protoss_Pylon 51; Protoss_Opening Carrier; Protoss_Assimilator 98; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 1003; Protoss_Expansion 712; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 486; Protoss_Fleet_Beacon 0; Protoss_Stargate 222; Protoss_Citadel_of_Adun 236; Protoss_Gateway2 277; Protoss_Forge 349; Protoss_Templar_Archives 283; Protoss_Photon_Cannon 431; Protoss_Cybernetics_Core 164; 
Protoss_Pylon2 130; Protoss_Pylon 53; Protoss_Opening FastLegs; Protoss_Assimilator 223; Protoss_Gateway 76; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 650; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 359; Protoss_Gateway2 449; Protoss_Forge 157; Protoss_Templar_Archives 521; Protoss_Photon_Cannon 196; Protoss_Cybernetics_Core 307; 
Protoss_Pylon2 128; Protoss_Pylon 51; Protoss_Opening Carrier; Protoss_Assimilator 98; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 1003; Protoss_Expansion 712; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 486; Protoss_Fleet_Beacon 0; Protoss_Stargate 222; Protoss_Citadel_of_Adun 236; Protoss_Gateway2 277; Protoss_Forge 349; Protoss_Templar_Archives 283; Protoss_Photon_Cannon 431; Protoss_Cybernetics_Core 164; 
Protoss_Pylon2 185; Protoss_Pylon 50; Protoss_Opening FastExpand; Protoss_Assimilator 205; Protoss_Gateway 168; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 125; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 373; Protoss_Fleet_Beacon 0; Protoss_Stargate 466; Protoss_Citadel_of_Adun 351; Protoss_Gateway2 293; Protoss_Forge 152; Protoss_Templar_Archives 485; Protoss_Photon_Cannon 181; Protoss_Cybernetics_Core 259; 
Protoss_Pylon2 158; Protoss_Pylon 51; Protoss_Opening FastExpand; Protoss_Assimilator 240; Protoss_Gateway 212; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 118; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 442; Protoss_Fleet_Beacon 0; Protoss_Stargate 597; Protoss_Citadel_of_Adun 366; Protoss_Gateway2 227; Protoss_Forge 145; Protoss_Templar_Archives 485; Protoss_Photon_Cannon 182; Protoss_Cybernetics_Core 303; 
Protoss_Pylon2 125; Protoss_Pylon 54; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 79; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 86; Protoss_Pylon 53; Protoss_Opening FastLegs; Protoss_Assimilator 139; Protoss_Gateway 112; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 496; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 424; Protoss_Fleet_Beacon 0; Protoss_Stargate 811; Protoss_Citadel_of_Adun 293; Protoss_Gateway2 268; Protoss_Forge 125; Protoss_Templar_Archives 336; Protoss_Photon_Cannon 154; Protoss_Cybernetics_Core 239; 
Protoss_Pylon2 126; Protoss_Pylon 67; Protoss_Opening Carrier; Protoss_Assimilator 276; Protoss_Gateway 91; Protoss_Robotics_Support_Bay 556; Protoss_Expansion 396; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 474; Protoss_Fleet_Beacon 0; Protoss_Stargate 348; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 107; Protoss_Forge 155; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 186; Protoss_Cybernetics_Core 298; 
Protoss_Pylon2 158; Protoss_Pylon 51; Protoss_Opening FastExpand; Protoss_Assimilator 240; Protoss_Gateway 212; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 118; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 442; Protoss_Fleet_Beacon 0; Protoss_Stargate 597; Protoss_Citadel_of_Adun 366; Protoss_Gateway2 227; Protoss_Forge 145; Protoss_Templar_Archives 485; Protoss_Photon_Cannon 182; Protoss_Cybernetics_Core 303; 
Protoss_Pylon2 86; Protoss_Pylon 53; Protoss_Opening FastLegs; Protoss_Assimilator 139; Protoss_Gateway 112; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 496; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 424; Protoss_Fleet_Beacon 0; Protoss_Stargate 811; Protoss_Citadel_of_Adun 293; Protoss_Gateway2 268; Protoss_Forge 125; Protoss_Templar_Archives 336; Protoss_Photon_Cannon 154; Protoss_Cybernetics_Core 239; 
Protoss_Pylon2 181; Protoss_Pylon 54; Protoss_Opening FastExpand; Protoss_Assimilator 203; Protoss_Gateway 207; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 171; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 369; Protoss_Fleet_Beacon 0; Protoss_Stargate 318; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 335; Protoss_Forge 97; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 129; Protoss_Cybernetics_Core 274; 
Protoss_Pylon2 156; Protoss_Pylon 51; Protoss_Opening FastExpand; Protoss_Assimilator 231; Protoss_Gateway 206; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 128; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 333; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 307; Protoss_Gateway2 352; Protoss_Forge 162; Protoss_Templar_Archives 351; Protoss_Photon_Cannon 191; Protoss_Cybernetics_Core 255; 
Protoss_Pylon2 125; Protoss_Pylon 48; Protoss_Opening FastExpand; Protoss_Assimilator 320; Protoss_Gateway 73; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 796; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 107; Protoss_Forge 113; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 148; Protoss_Cybernetics_Core 417; 
Protoss_Pylon2 159; Protoss_Pylon 60; Protoss_Opening Carrier; Protoss_Assimilator 104; Protoss_Gateway 86; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 527; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 563; Protoss_Fleet_Beacon 0; Protoss_Stargate 222; Protoss_Citadel_of_Adun 299; Protoss_Gateway2 332; Protoss_Forge 188; Protoss_Templar_Archives 389; Protoss_Photon_Cannon 232; Protoss_Cybernetics_Core 141; 
Protoss_Pylon2 137; Protoss_Pylon 53; Protoss_Opening FastDT; Protoss_Assimilator 276; Protoss_Gateway 79; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 580; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 432; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 359; Protoss_Gateway2 109; Protoss_Forge 334; Protoss_Templar_Archives 621; Protoss_Photon_Cannon 393; Protoss_Cybernetics_Core 287; 
Protoss_Pylon2 133; Protoss_Pylon 50; Protoss_Opening FastDT; Protoss_Assimilator 216; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 665; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 511; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 346; Protoss_Gateway2 101; Protoss_Forge 366; Protoss_Templar_Archives 391; Protoss_Photon_Cannon 406; Protoss_Cybernetics_Core 296; 
Protoss_Pylon2 140; Protoss_Pylon 56; Protoss_Opening FastLegs; Protoss_Assimilator 117; Protoss_Gateway 84; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 697; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 882; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 249; Protoss_Gateway2 236; Protoss_Forge 513; Protoss_Templar_Archives 363; Protoss_Photon_Cannon 548; Protoss_Cybernetics_Core 185; 
