Zerg_Hive 19595; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2835; Zerg_Extractor 1585; Zerg_Creep_Colony 11605; Zerg_Evolution_Chamber 23465; Zerg_Queens_Nest 17605; Zerg_Sunken_Colony 12030; Zerg_Spore_Colony 0; Zerg_Expansion 4885; Zerg_Hydralisk_Den 25680; Zerg_Greater_Spire 21435; Zerg_Expansion2 9055; Zerg_Lair 4080; Zerg_Ultralisk_Cavern 21615; Zerg_Spire 5870; Zerg_Building_Overlord 1460; Zerg_Defiler_Mound 25650; 
Zerg_Hive 14350; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2844; Zerg_Extractor 4492; Zerg_Creep_Colony 5942; Zerg_Evolution_Chamber 13208; Zerg_Queens_Nest 13178; Zerg_Sunken_Colony 6426; Zerg_Spore_Colony 0; Zerg_Expansion 2414; Zerg_Hydralisk_Den 9806; Zerg_Greater_Spire 0; Zerg_Expansion2 3990; Zerg_Lair 6772; Zerg_Ultralisk_Cavern 16642; Zerg_Spire 8422; Zerg_Building_Overlord 1294; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2860; Zerg_Extractor 4500; Zerg_Creep_Colony 6486; Zerg_Evolution_Chamber 12170; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7048; Zerg_Spore_Colony 0; Zerg_Expansion 2466; Zerg_Hydralisk_Den 6892; Zerg_Greater_Spire 0; Zerg_Expansion2 3992; Zerg_Lair 6016; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7696; Zerg_Building_Overlord 1286; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2956; Zerg_Extractor 4748; Zerg_Creep_Colony 6390; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6830; Zerg_Spore_Colony 0; Zerg_Expansion 2418; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 3928; Zerg_Lair 6952; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8818; Zerg_Building_Overlord 1304; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 2268; Zerg_Extractor 4034; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 3102; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 5266; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1316; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 15780; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2832; Zerg_Extractor 4652; Zerg_Creep_Colony 6106; Zerg_Evolution_Chamber 11032; Zerg_Queens_Nest 14698; Zerg_Sunken_Colony 6492; Zerg_Spore_Colony 0; Zerg_Expansion 2432; Zerg_Hydralisk_Den 7602; Zerg_Greater_Spire 0; Zerg_Expansion2 3888; Zerg_Lair 6196; Zerg_Ultralisk_Cavern 24766; Zerg_Spire 7716; Zerg_Building_Overlord 1304; Zerg_Defiler_Mound 17788; 
Zerg_Hive 18444; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2962; Zerg_Extractor 2740; Zerg_Creep_Colony 7952; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 13226; Zerg_Sunken_Colony 8304; Zerg_Spore_Colony 0; Zerg_Expansion 2450; Zerg_Hydralisk_Den 17346; Zerg_Greater_Spire 20366; Zerg_Expansion2 10756; Zerg_Lair 4234; Zerg_Ultralisk_Cavern 25538; Zerg_Spire 5878; Zerg_Building_Overlord 1288; Zerg_Defiler_Mound 26256; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 10038; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2944; Zerg_Extractor 2640; Zerg_Creep_Colony 5768; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 8894; Zerg_Sunken_Colony 6194; Zerg_Spore_Colony 0; Zerg_Expansion 2394; Zerg_Hydralisk_Den 14224; Zerg_Greater_Spire 11994; Zerg_Expansion2 7628; Zerg_Lair 4190; Zerg_Ultralisk_Cavern 0; Zerg_Spire 5826; Zerg_Building_Overlord 1300; Zerg_Defiler_Mound 0; 
Zerg_Hive 14210; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2964; Zerg_Extractor 4430; Zerg_Creep_Colony 5524; Zerg_Evolution_Chamber 6582; Zerg_Queens_Nest 12390; Zerg_Sunken_Colony 6080; Zerg_Spore_Colony 0; Zerg_Expansion 2526; Zerg_Hydralisk_Den 11580; Zerg_Greater_Spire 0; Zerg_Expansion2 4142; Zerg_Lair 5914; Zerg_Ultralisk_Cavern 17070; Zerg_Spire 7800; Zerg_Building_Overlord 1342; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3080; Zerg_Extractor 2666; Zerg_Creep_Colony 7758; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 8154; Zerg_Spore_Colony 0; Zerg_Expansion 2458; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 4724; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6504; Zerg_Building_Overlord 1332; Zerg_Defiler_Mound 0; 
Zerg_Hive 17888; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2198; Zerg_Extractor 4570; Zerg_Creep_Colony 5826; Zerg_Evolution_Chamber 10304; Zerg_Queens_Nest 16326; Zerg_Sunken_Colony 8576; Zerg_Spore_Colony 0; Zerg_Expansion 3044; Zerg_Hydralisk_Den 7000; Zerg_Greater_Spire 0; Zerg_Expansion2 4100; Zerg_Lair 5888; Zerg_Ultralisk_Cavern 0; Zerg_Spire 12960; Zerg_Building_Overlord 1342; Zerg_Defiler_Mound 0; 
Zerg_Hive 16068; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2946; Zerg_Extractor 4450; Zerg_Creep_Colony 7424; Zerg_Evolution_Chamber 11908; Zerg_Queens_Nest 14780; Zerg_Sunken_Colony 8410; Zerg_Spore_Colony 0; Zerg_Expansion 2528; Zerg_Hydralisk_Den 7146; Zerg_Greater_Spire 0; Zerg_Expansion2 4114; Zerg_Lair 5910; Zerg_Ultralisk_Cavern 25754; Zerg_Spire 7714; Zerg_Building_Overlord 1374; Zerg_Defiler_Mound 17988; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1570; Zerg_Extractor 1830; Zerg_Creep_Colony 7906; Zerg_Evolution_Chamber 12164; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 8324; Zerg_Spore_Colony 0; Zerg_Expansion 4422; Zerg_Hydralisk_Den 8500; Zerg_Greater_Spire 0; Zerg_Expansion2 5822; Zerg_Lair 7298; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2108; Zerg_Defiler_Mound 0; 
Zerg_Hive 15632; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3022; Zerg_Extractor 3520; Zerg_Creep_Colony 5280; Zerg_Evolution_Chamber 11192; Zerg_Queens_Nest 14448; Zerg_Sunken_Colony 5642; Zerg_Spore_Colony 0; Zerg_Expansion 2546; Zerg_Hydralisk_Den 11130; Zerg_Greater_Spire 0; Zerg_Expansion2 4308; Zerg_Lair 6440; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8070; Zerg_Building_Overlord 1300; Zerg_Defiler_Mound 17556; 
Zerg_Hive 21208; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2330; Zerg_Extractor 4984; Zerg_Creep_Colony 6120; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 19900; Zerg_Sunken_Colony 6572; Zerg_Spore_Colony 0; Zerg_Expansion 3134; Zerg_Hydralisk_Den 7366; Zerg_Greater_Spire 23098; Zerg_Expansion2 4282; Zerg_Lair 6250; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8268; Zerg_Building_Overlord 1358; Zerg_Defiler_Mound 0; 
Zerg_Hive 13458; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3072; Zerg_Extractor 3956; Zerg_Creep_Colony 6112; Zerg_Evolution_Chamber 17952; Zerg_Queens_Nest 12336; Zerg_Sunken_Colony 7938; Zerg_Spore_Colony 0; Zerg_Expansion 2612; Zerg_Hydralisk_Den 9030; Zerg_Greater_Spire 15298; Zerg_Expansion2 4800; Zerg_Lair 5366; Zerg_Ultralisk_Cavern 18000; Zerg_Spire 6926; Zerg_Building_Overlord 1342; Zerg_Defiler_Mound 15838; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2992; Zerg_Extractor 3856; Zerg_Creep_Colony 6238; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6684; Zerg_Spore_Colony 0; Zerg_Expansion 2586; Zerg_Hydralisk_Den 7748; Zerg_Greater_Spire 0; Zerg_Expansion2 4224; Zerg_Lair 6318; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7846; Zerg_Building_Overlord 1316; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2874; Zerg_Extractor 4872; Zerg_Creep_Colony 6936; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 8814; Zerg_Spore_Colony 0; Zerg_Expansion 2644; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 3942; Zerg_Lair 6168; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7688; Zerg_Building_Overlord 1296; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 2912; Zerg_Extractor 0; Zerg_Creep_Colony 4662; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5008; Zerg_Spore_Colony 0; Zerg_Expansion 2516; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1344; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2868; Zerg_Extractor 6994; Zerg_Creep_Colony 4660; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 9366; Zerg_Spore_Colony 0; Zerg_Expansion 2466; Zerg_Hydralisk_Den 9624; Zerg_Greater_Spire 0; Zerg_Expansion2 7280; Zerg_Lair 8276; Zerg_Ultralisk_Cavern 0; Zerg_Spire 9804; Zerg_Building_Overlord 1290; Zerg_Defiler_Mound 0; 
Zerg_Hive 12286; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 1580; Zerg_Extractor 2222; Zerg_Creep_Colony 11112; Zerg_Evolution_Chamber 12226; Zerg_Queens_Nest 11218; Zerg_Sunken_Colony 14578; Zerg_Spore_Colony 0; Zerg_Expansion 3792; Zerg_Hydralisk_Den 10902; Zerg_Greater_Spire 15724; Zerg_Expansion2 4606; Zerg_Lair 6254; Zerg_Ultralisk_Cavern 16540; Zerg_Spire 7810; Zerg_Building_Overlord 1960; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 15546; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2834; Zerg_Extractor 4938; Zerg_Creep_Colony 5746; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 14548; Zerg_Sunken_Colony 6134; Zerg_Spore_Colony 0; Zerg_Expansion 2412; Zerg_Hydralisk_Den 10462; Zerg_Greater_Spire 17392; Zerg_Expansion2 4584; Zerg_Lair 6514; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8050; Zerg_Building_Overlord 1284; Zerg_Defiler_Mound 19470; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2360; Zerg_Extractor 8345; Zerg_Creep_Colony 5420; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 19620; Zerg_Sunken_Colony 6445; Zerg_Spore_Colony 0; Zerg_Expansion 3365; Zerg_Hydralisk_Den 15055; Zerg_Greater_Spire 0; Zerg_Expansion2 6985; Zerg_Lair 9995; Zerg_Ultralisk_Cavern 0; Zerg_Spire 11560; Zerg_Building_Overlord 1370; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 1610; Zerg_Extractor 1900; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2310; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 16796; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2486; Zerg_Extractor 4012; Zerg_Creep_Colony 7078; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 14812; Zerg_Sunken_Colony 7580; Zerg_Spore_Colony 0; Zerg_Expansion 2786; Zerg_Hydralisk_Den 9860; Zerg_Greater_Spire 0; Zerg_Expansion2 3570; Zerg_Lair 5456; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7038; Zerg_Building_Overlord 1282; Zerg_Defiler_Mound 19080; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2334; Zerg_Extractor 5622; Zerg_Creep_Colony 5208; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5580; Zerg_Spore_Colony 0; Zerg_Expansion 3302; Zerg_Hydralisk_Den 8358; Zerg_Greater_Spire 0; Zerg_Expansion2 6950; Zerg_Lair 7482; Zerg_Ultralisk_Cavern 0; Zerg_Spire 15814; Zerg_Building_Overlord 1358; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2882; Zerg_Extractor 4428; Zerg_Creep_Colony 5638; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6068; Zerg_Spore_Colony 0; Zerg_Expansion 2440; Zerg_Hydralisk_Den 7796; Zerg_Greater_Spire 0; Zerg_Expansion2 4270; Zerg_Lair 6576; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1326; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2906; Zerg_Extractor 4436; Zerg_Creep_Colony 5870; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6266; Zerg_Spore_Colony 0; Zerg_Expansion 2472; Zerg_Hydralisk_Den 10266; Zerg_Greater_Spire 0; Zerg_Expansion2 4038; Zerg_Lair 5900; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7442; Zerg_Building_Overlord 1296; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 3050; Zerg_Extractor 5136; Zerg_Creep_Colony 6866; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7312; Zerg_Spore_Colony 0; Zerg_Expansion 2564; Zerg_Hydralisk_Den 7700; Zerg_Greater_Spire 0; Zerg_Expansion2 4136; Zerg_Lair 6710; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8238; Zerg_Building_Overlord 1312; Zerg_Defiler_Mound 0; 
Zerg_Hive 15308; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2918; Zerg_Extractor 4346; Zerg_Creep_Colony 8336; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 14290; Zerg_Sunken_Colony 11994; Zerg_Spore_Colony 0; Zerg_Expansion 2480; Zerg_Hydralisk_Den 9316; Zerg_Greater_Spire 0; Zerg_Expansion2 3910; Zerg_Lair 6184; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7790; Zerg_Building_Overlord 1344; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 1562; Zerg_Extractor 1850; Zerg_Creep_Colony 6518; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7170; Zerg_Spore_Colony 0; Zerg_Expansion 4556; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 7350; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2290; Zerg_Defiler_Mound 0; 
Zerg_Hive 15172; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2984; Zerg_Extractor 4262; Zerg_Creep_Colony 6692; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 13560; Zerg_Sunken_Colony 7404; Zerg_Spore_Colony 0; Zerg_Expansion 2472; Zerg_Hydralisk_Den 6914; Zerg_Greater_Spire 17136; Zerg_Expansion2 4074; Zerg_Lair 5698; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7310; Zerg_Building_Overlord 1312; Zerg_Defiler_Mound 17096; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2846; Zerg_Extractor 3436; Zerg_Creep_Colony 4346; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4698; Zerg_Spore_Colony 0; Zerg_Expansion 2466; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 6548; Zerg_Lair 5158; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6878; Zerg_Building_Overlord 1286; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2520; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1330; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 14330; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2900; Zerg_Extractor 4772; Zerg_Creep_Colony 6804; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 12534; Zerg_Sunken_Colony 7186; Zerg_Spore_Colony 0; Zerg_Expansion 2588; Zerg_Hydralisk_Den 7682; Zerg_Greater_Spire 16166; Zerg_Expansion2 3980; Zerg_Lair 6230; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7792; Zerg_Building_Overlord 1306; Zerg_Defiler_Mound 19904; 
Zerg_Hive 15645; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2895; Zerg_Extractor 6605; Zerg_Creep_Colony 7430; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 12625; Zerg_Sunken_Colony 9650; Zerg_Spore_Colony 0; Zerg_Expansion 2475; Zerg_Hydralisk_Den 12680; Zerg_Greater_Spire 17520; Zerg_Expansion2 6355; Zerg_Lair 8140; Zerg_Ultralisk_Cavern 0; Zerg_Spire 9730; Zerg_Building_Overlord 1310; Zerg_Defiler_Mound 20575; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2866; Zerg_Extractor 6240; Zerg_Creep_Colony 4354; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 4776; Zerg_Spore_Colony 0; Zerg_Expansion 2426; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 5850; Zerg_Lair 7648; Zerg_Ultralisk_Cavern 0; Zerg_Spire 9206; Zerg_Building_Overlord 1288; Zerg_Defiler_Mound 0; 
Zerg_Hive 14476; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2974; Zerg_Extractor 4322; Zerg_Creep_Colony 6534; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 13350; Zerg_Sunken_Colony 6916; Zerg_Spore_Colony 0; Zerg_Expansion 2536; Zerg_Hydralisk_Den 9962; Zerg_Greater_Spire 16532; Zerg_Expansion2 5226; Zerg_Lair 5722; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7284; Zerg_Building_Overlord 1352; Zerg_Defiler_Mound 18120; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 14714; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2830; Zerg_Extractor 4838; Zerg_Creep_Colony 6344; Zerg_Evolution_Chamber 14814; Zerg_Queens_Nest 13064; Zerg_Sunken_Colony 6906; Zerg_Spore_Colony 0; Zerg_Expansion 2402; Zerg_Hydralisk_Den 7326; Zerg_Greater_Spire 0; Zerg_Expansion2 4080; Zerg_Lair 6262; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8080; Zerg_Building_Overlord 1332; Zerg_Defiler_Mound 0; 
