Terran_Control_Tower 6116; Terran_Comsat_Station 6888; Terran_Barracks 2100; Terran_Expansion 8158; Terran_Refinery 2466; Terran_Barracks2 15344; Terran_Missile_Turret 11082; Terran_Supply_Depot 1390; Terran_Engineering_Bay 9914; Terran_Science_Facility 0; Terran_Machine_Shop 7688; Terran_Armory 5158; Terran_Starport 4974; Terran_Opening TwoFactory; Terran_Academy 5610; Terran_Bunker 0; Terran_Factory 3706; 
Terran_Control_Tower 10426; Terran_Comsat_Station 11174; Terran_Barracks 2370; Terran_Expansion 5750; Terran_Refinery 2458; Terran_Barracks2 12462; Terran_Missile_Turret 16630; Terran_Supply_Depot 1404; Terran_Engineering_Bay 14680; Terran_Science_Facility 0; Terran_Machine_Shop 5410; Terran_Armory 6432; Terran_Starport 9300; Terran_Opening VultureHarass; Terran_Academy 9500; Terran_Bunker 0; Terran_Factory 3640; 
Terran_Control_Tower 12070; Terran_Comsat_Station 0; Terran_Barracks 2356; Terran_Expansion 9046; Terran_Refinery 2460; Terran_Barracks2 15146; Terran_Missile_Turret 9234; Terran_Supply_Depot 1408; Terran_Engineering_Bay 7662; Terran_Science_Facility 0; Terran_Machine_Shop 4948; Terran_Armory 9540; Terran_Starport 9374; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3678; 
Terran_Control_Tower 8328; Terran_Comsat_Station 14284; Terran_Barracks 2182; Terran_Expansion 8018; Terran_Refinery 2634; Terran_Barracks2 6164; Terran_Missile_Turret 17606; Terran_Supply_Depot 1390; Terran_Engineering_Bay 16534; Terran_Science_Facility 15794; Terran_Machine_Shop 5752; Terran_Armory 12772; Terran_Starport 5364; Terran_Opening FastDropship; Terran_Academy 12848; Terran_Bunker 0; Terran_Factory 4008; 
Terran_Control_Tower 14026; Terran_Comsat_Station 10862; Terran_Barracks 2376; Terran_Expansion 5352; Terran_Refinery 2494; Terran_Barracks2 6336; Terran_Missile_Turret 8062; Terran_Supply_Depot 1412; Terran_Engineering_Bay 7068; Terran_Science_Facility 0; Terran_Machine_Shop 5232; Terran_Armory 7856; Terran_Starport 12452; Terran_Opening SiegeExpand; Terran_Academy 9350; Terran_Bunker 0; Terran_Factory 3960; 
Terran_Control_Tower 10578; Terran_Comsat_Station 11972; Terran_Barracks 2400; Terran_Expansion 5676; Terran_Refinery 2462; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1390; Terran_Engineering_Bay 13214; Terran_Science_Facility 0; Terran_Machine_Shop 6194; Terran_Armory 9996; Terran_Starport 9290; Terran_Opening VultureHarass; Terran_Academy 10556; Terran_Bunker 0; Terran_Factory 3894; 
Terran_Control_Tower 0; Terran_Comsat_Station 11174; Terran_Barracks 2116; Terran_Expansion 5750; Terran_Refinery 2476; Terran_Barracks2 8506; Terran_Missile_Turret 0; Terran_Supply_Depot 1432; Terran_Engineering_Bay 13106; Terran_Science_Facility 0; Terran_Machine_Shop 5508; Terran_Armory 7894; Terran_Starport 12798; Terran_Opening VultureHarass; Terran_Academy 9526; Terran_Bunker 0; Terran_Factory 3660; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2382; Terran_Expansion 5370; Terran_Refinery 2440; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1372; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 6110; Terran_Armory 0; Terran_Starport 11702; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3702; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2102; Terran_Expansion 4914; Terran_Refinery 2442; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1340; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5586; Terran_Armory 14910; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3686; 
Terran_Control_Tower 0; Terran_Comsat_Station 10048; Terran_Barracks 2466; Terran_Expansion 5162; Terran_Refinery 2362; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1368; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5726; Terran_Armory 7698; Terran_Starport 12974; Terran_Opening VultureHarass; Terran_Academy 7908; Terran_Bunker 0; Terran_Factory 3810; 
Terran_Control_Tower 9404; Terran_Comsat_Station 12276; Terran_Barracks 2150; Terran_Expansion 9142; Terran_Refinery 2594; Terran_Barracks2 4132; Terran_Missile_Turret 9752; Terran_Supply_Depot 1326; Terran_Engineering_Bay 7336; Terran_Science_Facility 0; Terran_Machine_Shop 5574; Terran_Armory 12700; Terran_Starport 5078; Terran_Opening FastDropship; Terran_Academy 10628; Terran_Bunker 0; Terran_Factory 3818; 
Terran_Control_Tower 0; Terran_Comsat_Station 11514; Terran_Barracks 2062; Terran_Expansion 5198; Terran_Refinery 2686; Terran_Barracks2 7870; Terran_Missile_Turret 15388; Terran_Supply_Depot 1394; Terran_Engineering_Bay 13884; Terran_Science_Facility 0; Terran_Machine_Shop 5806; Terran_Armory 10720; Terran_Starport 11930; Terran_Opening VultureHarass; Terran_Academy 9510; Terran_Bunker 0; Terran_Factory 4008; 
Terran_Control_Tower 0; Terran_Comsat_Station 9624; Terran_Barracks 2130; Terran_Expansion 8176; Terran_Refinery 2726; Terran_Barracks2 4278; Terran_Missile_Turret 12194; Terran_Supply_Depot 1342; Terran_Engineering_Bay 8806; Terran_Science_Facility 0; Terran_Machine_Shop 5368; Terran_Armory 5404; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 8320; Terran_Bunker 0; Terran_Factory 3962; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2314; Terran_Expansion 0; Terran_Refinery 2440; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1350; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4724; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 1650; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 2288; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 3576; Terran_Factory 0; 
Terran_Control_Tower 17182; Terran_Comsat_Station 19674; Terran_Barracks 2382; Terran_Expansion 5154; Terran_Refinery 2350; Terran_Barracks2 15806; Terran_Missile_Turret 0; Terran_Supply_Depot 1340; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5500; Terran_Armory 0; Terran_Starport 11310; Terran_Opening VultureHarass; Terran_Academy 17214; Terran_Bunker 0; Terran_Factory 3690; 
Terran_Control_Tower 0; Terran_Comsat_Station 11614; Terran_Barracks 2300; Terran_Expansion 5224; Terran_Refinery 2412; Terran_Barracks2 0; Terran_Missile_Turret 16132; Terran_Supply_Depot 1370; Terran_Engineering_Bay 14902; Terran_Science_Facility 0; Terran_Machine_Shop 5436; Terran_Armory 13234; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 9468; Terran_Bunker 0; Terran_Factory 3708; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2370; Terran_Expansion 5272; Terran_Refinery 2444; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1398; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 6072; Terran_Armory 0; Terran_Starport 11606; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3714; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2326; Terran_Expansion 4984; Terran_Refinery 2432; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1354; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5564; Terran_Armory 12432; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3682; 
Terran_Control_Tower 6418; Terran_Comsat_Station 10882; Terran_Barracks 2344; Terran_Expansion 6998; Terran_Refinery 2440; Terran_Barracks2 0; Terran_Missile_Turret 10074; Terran_Supply_Depot 1378; Terran_Engineering_Bay 8988; Terran_Science_Facility 0; Terran_Machine_Shop 5470; Terran_Armory 0; Terran_Starport 5186; Terran_Opening VultureHarass; Terran_Academy 9024; Terran_Bunker 0; Terran_Factory 3694; 
Terran_Control_Tower 6270; Terran_Comsat_Station 8310; Terran_Barracks 2296; Terran_Expansion 10286; Terran_Refinery 2456; Terran_Barracks2 5940; Terran_Missile_Turret 10658; Terran_Supply_Depot 1386; Terran_Engineering_Bay 9114; Terran_Science_Facility 0; Terran_Machine_Shop 4938; Terran_Armory 11930; Terran_Starport 5074; Terran_Opening FastDropship; Terran_Academy 6802; Terran_Bunker 0; Terran_Factory 3684; 
Terran_Control_Tower 6160; Terran_Comsat_Station 10016; Terran_Barracks 2450; Terran_Expansion 9050; Terran_Refinery 2514; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1458; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5618; Terran_Armory 0; Terran_Starport 5032; Terran_Opening FastDropship; Terran_Academy 8690; Terran_Bunker 0; Terran_Factory 3746; 
Terran_Control_Tower 7808; Terran_Comsat_Station 9988; Terran_Barracks 2170; Terran_Expansion 5040; Terran_Refinery 2532; Terran_Barracks2 4636; Terran_Missile_Turret 0; Terran_Supply_Depot 1426; Terran_Engineering_Bay 9388; Terran_Science_Facility 0; Terran_Machine_Shop 4960; Terran_Armory 0; Terran_Starport 5768; Terran_Opening SiegeExpand; Terran_Academy 8510; Terran_Bunker 0; Terran_Factory 3700; 
Terran_Control_Tower 6340; Terran_Comsat_Station 9852; Terran_Barracks 2360; Terran_Expansion 9608; Terran_Refinery 2342; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1350; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5626; Terran_Armory 13992; Terran_Starport 5142; Terran_Opening VultureHarass; Terran_Academy 8424; Terran_Bunker 6204; Terran_Factory 3824; 
Terran_Control_Tower 12488; Terran_Comsat_Station 9810; Terran_Barracks 2032; Terran_Expansion 4876; Terran_Refinery 2418; Terran_Barracks2 11032; Terran_Missile_Turret 15464; Terran_Supply_Depot 1334; Terran_Engineering_Bay 13768; Terran_Science_Facility 14808; Terran_Machine_Shop 4946; Terran_Armory 6338; Terran_Starport 11062; Terran_Opening VultureHarass; Terran_Academy 8402; Terran_Bunker 0; Terran_Factory 3702; 
Terran_Control_Tower 6490; Terran_Comsat_Station 0; Terran_Barracks 2426; Terran_Expansion 0; Terran_Refinery 2408; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1382; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5832; Terran_Armory 0; Terran_Starport 5144; Terran_Opening FastDropship; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3804; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2240; Terran_Expansion 0; Terran_Refinery 2594; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1304; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 5542; Terran_Starport 7854; Terran_Opening TwoFactory; Terran_Academy 7870; Terran_Bunker 0; Terran_Factory 4058; 
Terran_Control_Tower 6180; Terran_Comsat_Station 11278; Terran_Barracks 2382; Terran_Expansion 9164; Terran_Refinery 2498; Terran_Barracks2 0; Terran_Missile_Turret 14118; Terran_Supply_Depot 1436; Terran_Engineering_Bay 11872; Terran_Science_Facility 29166; Terran_Machine_Shop 5676; Terran_Armory 14062; Terran_Starport 5050; Terran_Opening FastDropship; Terran_Academy 9984; Terran_Bunker 0; Terran_Factory 3740; 
Terran_Control_Tower 16192; Terran_Comsat_Station 9718; Terran_Barracks 2402; Terran_Expansion 5374; Terran_Refinery 2468; Terran_Barracks2 0; Terran_Missile_Turret 10366; Terran_Supply_Depot 1354; Terran_Engineering_Bay 8758; Terran_Science_Facility 20966; Terran_Machine_Shop 5530; Terran_Armory 6274; Terran_Starport 14242; Terran_Opening VultureHarass; Terran_Academy 7932; Terran_Bunker 0; Terran_Factory 3802; 
Terran_Control_Tower 6354; Terran_Comsat_Station 13420; Terran_Barracks 2388; Terran_Expansion 8652; Terran_Refinery 2466; Terran_Barracks2 15034; Terran_Missile_Turret 16610; Terran_Supply_Depot 1418; Terran_Engineering_Bay 15082; Terran_Science_Facility 19232; Terran_Machine_Shop 5456; Terran_Armory 10834; Terran_Starport 5234; Terran_Opening VultureHarass; Terran_Academy 11844; Terran_Bunker 7904; Terran_Factory 3670; 
Terran_Control_Tower 14106; Terran_Comsat_Station 9802; Terran_Barracks 1988; Terran_Expansion 5402; Terran_Refinery 2466; Terran_Barracks2 16736; Terran_Missile_Turret 11252; Terran_Supply_Depot 1294; Terran_Engineering_Bay 9846; Terran_Science_Facility 27772; Terran_Machine_Shop 5620; Terran_Armory 7534; Terran_Starport 12636; Terran_Opening VultureHarass; Terran_Academy 8244; Terran_Bunker 0; Terran_Factory 3622; 
Terran_Control_Tower 6700; Terran_Comsat_Station 0; Terran_Barracks 2342; Terran_Expansion 0; Terran_Refinery 2456; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1354; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5678; Terran_Armory 0; Terran_Starport 5500; Terran_Opening VultureHarass; Terran_Academy 8866; Terran_Bunker 0; Terran_Factory 3658; 
Terran_Control_Tower 8828; Terran_Comsat_Station 0; Terran_Barracks 2384; Terran_Expansion 0; Terran_Refinery 2572; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1404; Terran_Engineering_Bay 9380; Terran_Science_Facility 0; Terran_Machine_Shop 6486; Terran_Armory 0; Terran_Starport 5732; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4200; 
Terran_Control_Tower 6136; Terran_Comsat_Station 10180; Terran_Barracks 2330; Terran_Expansion 12400; Terran_Refinery 2438; Terran_Barracks2 12624; Terran_Missile_Turret 11344; Terran_Supply_Depot 1364; Terran_Engineering_Bay 9514; Terran_Science_Facility 0; Terran_Machine_Shop 5648; Terran_Armory 0; Terran_Starport 4992; Terran_Opening FastDropship; Terran_Academy 8738; Terran_Bunker 0; Terran_Factory 3672; 
Terran_Control_Tower 6452; Terran_Comsat_Station 9576; Terran_Barracks 2286; Terran_Expansion 11200; Terran_Refinery 2360; Terran_Barracks2 0; Terran_Missile_Turret 12194; Terran_Supply_Depot 1256; Terran_Engineering_Bay 10306; Terran_Science_Facility 0; Terran_Machine_Shop 9112; Terran_Armory 14374; Terran_Starport 5170; Terran_Opening FastDropship; Terran_Academy 8320; Terran_Bunker 0; Terran_Factory 3824; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 1968; Terran_Expansion 6354; Terran_Refinery 2460; Terran_Barracks2 4958; Terran_Missile_Turret 0; Terran_Supply_Depot 1366; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5048; Terran_Armory 7124; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 0; Terran_Bunker 7370; Terran_Factory 3776; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2422; Terran_Expansion 7500; Terran_Refinery 2382; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1364; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 4964; Terran_Armory 6230; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3696; 
Terran_Control_Tower 0; Terran_Comsat_Station 9680; Terran_Barracks 3258; Terran_Expansion 3108; Terran_Refinery 3638; Terran_Barracks2 13616; Terran_Missile_Turret 0; Terran_Supply_Depot 1396; Terran_Engineering_Bay 13670; Terran_Science_Facility 0; Terran_Machine_Shop 6898; Terran_Armory 7004; Terran_Starport 15790; Terran_Opening VultureHarass; Terran_Academy 8150; Terran_Bunker 4528; Terran_Factory 4926; 
Terran_Control_Tower 7702; Terran_Comsat_Station 14870; Terran_Barracks 2386; Terran_Expansion 7114; Terran_Refinery 2470; Terran_Barracks2 7328; Terran_Missile_Turret 0; Terran_Supply_Depot 1428; Terran_Engineering_Bay 12130; Terran_Science_Facility 0; Terran_Machine_Shop 7368; Terran_Armory 11574; Terran_Starport 5388; Terran_Opening VultureHarass; Terran_Academy 11606; Terran_Bunker 0; Terran_Factory 3722; 
Terran_Control_Tower 17638; Terran_Comsat_Station 13294; Terran_Barracks 2092; Terran_Expansion 7908; Terran_Refinery 2454; Terran_Barracks2 13426; Terran_Missile_Turret 12442; Terran_Supply_Depot 1332; Terran_Engineering_Bay 11420; Terran_Science_Facility 25026; Terran_Machine_Shop 8502; Terran_Armory 9232; Terran_Starport 16212; Terran_Opening VultureHarass; Terran_Academy 11750; Terran_Bunker 0; Terran_Factory 6050; 
Terran_Control_Tower 10552; Terran_Comsat_Station 16686; Terran_Barracks 1546; Terran_Expansion 7398; Terran_Refinery 4126; Terran_Barracks2 12416; Terran_Missile_Turret 23798; Terran_Supply_Depot 1970; Terran_Engineering_Bay 22142; Terran_Science_Facility 28250; Terran_Machine_Shop 12768; Terran_Armory 14230; Terran_Starport 8314; Terran_Opening VultureHarass; Terran_Academy 14906; Terran_Bunker 4404; Terran_Factory 5698; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2308; Terran_Expansion 8222; Terran_Refinery 2396; Terran_Barracks2 16188; Terran_Missile_Turret 0; Terran_Supply_Depot 1358; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 18058; Terran_Armory 11672; Terran_Starport 16154; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 3792; Terran_Factory 4210; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 1552; Terran_Expansion 11344; Terran_Refinery 6614; Terran_Barracks2 10712; Terran_Missile_Turret 0; Terran_Supply_Depot 2270; Terran_Engineering_Bay 8928; Terran_Science_Facility 0; Terran_Machine_Shop 15912; Terran_Armory 14898; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 21718; Terran_Bunker 4520; Terran_Factory 10418; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2308; Terran_Expansion 8222; Terran_Refinery 2396; Terran_Barracks2 16188; Terran_Missile_Turret 0; Terran_Supply_Depot 1358; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 18058; Terran_Armory 11672; Terran_Starport 16154; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 3792; Terran_Factory 4210; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 1552; Terran_Expansion 11344; Terran_Refinery 6614; Terran_Barracks2 10712; Terran_Missile_Turret 0; Terran_Supply_Depot 2270; Terran_Engineering_Bay 8928; Terran_Science_Facility 0; Terran_Machine_Shop 15912; Terran_Armory 14898; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 21718; Terran_Bunker 4520; Terran_Factory 10418; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 1148; Terran_Expansion 0; Terran_Refinery 3010; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1946; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 6120; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4764; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2422; Terran_Expansion 0; Terran_Refinery 2392; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1398; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4246; 
Terran_Control_Tower 9246; Terran_Comsat_Station 11444; Terran_Barracks 2060; Terran_Expansion 5682; Terran_Refinery 2500; Terran_Barracks2 8672; Terran_Missile_Turret 17140; Terran_Supply_Depot 1410; Terran_Engineering_Bay 15512; Terran_Science_Facility 28638; Terran_Machine_Shop 5760; Terran_Armory 6464; Terran_Starport 7796; Terran_Opening VultureHarass; Terran_Academy 6876; Terran_Bunker 0; Terran_Factory 3952; 
Terran_Control_Tower 17258; Terran_Comsat_Station 20008; Terran_Barracks 2350; Terran_Expansion 6864; Terran_Refinery 2384; Terran_Barracks2 0; Terran_Missile_Turret 16948; Terran_Supply_Depot 1354; Terran_Engineering_Bay 15486; Terran_Science_Facility 23294; Terran_Machine_Shop 5448; Terran_Armory 5224; Terran_Starport 15328; Terran_Opening VultureHarass; Terran_Academy 11718; Terran_Bunker 0; Terran_Factory 3694; 
Terran_Control_Tower 8750; Terran_Comsat_Station 13492; Terran_Barracks 2238; Terran_Expansion 8520; Terran_Refinery 2466; Terran_Barracks2 18394; Terran_Missile_Turret 16142; Terran_Supply_Depot 1418; Terran_Engineering_Bay 14980; Terran_Science_Facility 18100; Terran_Machine_Shop 9016; Terran_Armory 13232; Terran_Starport 6680; Terran_Opening FastDropship; Terran_Academy 12036; Terran_Bunker 3622; Terran_Factory 5340; 
Terran_Control_Tower 12534; Terran_Comsat_Station 13790; Terran_Barracks 1884; Terran_Expansion 6920; Terran_Refinery 4498; Terran_Barracks2 10190; Terran_Missile_Turret 8858; Terran_Supply_Depot 2586; Terran_Engineering_Bay 7746; Terran_Science_Facility 15774; Terran_Machine_Shop 7212; Terran_Armory 7236; Terran_Starport 11264; Terran_Opening SiegeExpand; Terran_Academy 11628; Terran_Bunker 0; Terran_Factory 5948; 
Terran_Control_Tower 7416; Terran_Comsat_Station 8204; Terran_Barracks 2362; Terran_Expansion 9312; Terran_Refinery 2460; Terran_Barracks2 8526; Terran_Missile_Turret 8288; Terran_Supply_Depot 1362; Terran_Engineering_Bay 7292; Terran_Science_Facility 29262; Terran_Machine_Shop 5034; Terran_Armory 13274; Terran_Starport 5148; Terran_Opening FastDropship; Terran_Academy 6754; Terran_Bunker 0; Terran_Factory 3760; 
Terran_Control_Tower 5974; Terran_Comsat_Station 10044; Terran_Barracks 2106; Terran_Expansion 7892; Terran_Refinery 2360; Terran_Barracks2 7756; Terran_Missile_Turret 12200; Terran_Supply_Depot 1392; Terran_Engineering_Bay 10214; Terran_Science_Facility 21964; Terran_Machine_Shop 5266; Terran_Armory 16162; Terran_Starport 4868; Terran_Opening VultureHarass; Terran_Academy 8620; Terran_Bunker 0; Terran_Factory 3546; 
Terran_Control_Tower 9682; Terran_Comsat_Station 12138; Terran_Barracks 2398; Terran_Expansion 5812; Terran_Refinery 2360; Terran_Barracks2 14432; Terran_Missile_Turret 14982; Terran_Supply_Depot 1336; Terran_Engineering_Bay 13906; Terran_Science_Facility 16730; Terran_Machine_Shop 5932; Terran_Armory 7226; Terran_Starport 7988; Terran_Opening VultureHarass; Terran_Academy 8888; Terran_Bunker 0; Terran_Factory 3646; 
Terran_Control_Tower 12334; Terran_Comsat_Station 13590; Terran_Barracks 2052; Terran_Expansion 10700; Terran_Refinery 2326; Terran_Barracks2 8206; Terran_Missile_Turret 13290; Terran_Supply_Depot 1354; Terran_Engineering_Bay 12302; Terran_Science_Facility 24036; Terran_Machine_Shop 7318; Terran_Armory 16804; Terran_Starport 5188; Terran_Opening VultureHarass; Terran_Academy 12280; Terran_Bunker 7484; Terran_Factory 3492; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2350; Terran_Expansion 8598; Terran_Refinery 2420; Terran_Barracks2 7654; Terran_Missile_Turret 0; Terran_Supply_Depot 1338; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 7860; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 10230; Terran_Bunker 0; Terran_Factory 3712; 
Terran_Control_Tower 9208; Terran_Comsat_Station 0; Terran_Barracks 1446; Terran_Expansion 9904; Terran_Refinery 3062; Terran_Barracks2 10322; Terran_Missile_Turret 0; Terran_Supply_Depot 1934; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 9382; Terran_Armory 0; Terran_Starport 6172; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 4020; Terran_Factory 4778; 
Terran_Control_Tower 13088; Terran_Comsat_Station 9094; Terran_Barracks 2404; Terran_Expansion 6410; Terran_Refinery 2480; Terran_Barracks2 13686; Terran_Missile_Turret 17396; Terran_Supply_Depot 1404; Terran_Engineering_Bay 13910; Terran_Science_Facility 20688; Terran_Machine_Shop 5474; Terran_Armory 7438; Terran_Starport 11716; Terran_Opening VultureHarass; Terran_Academy 7752; Terran_Bunker 6912; Terran_Factory 3700; 
Terran_Control_Tower 6312; Terran_Comsat_Station 13518; Terran_Barracks 2500; Terran_Expansion 6546; Terran_Refinery 2514; Terran_Barracks2 14836; Terran_Missile_Turret 17070; Terran_Supply_Depot 1400; Terran_Engineering_Bay 14674; Terran_Science_Facility 21698; Terran_Machine_Shop 5032; Terran_Armory 9474; Terran_Starport 5144; Terran_Opening FastDropship; Terran_Academy 12150; Terran_Bunker 0; Terran_Factory 3770; 
Terran_Control_Tower 8804; Terran_Comsat_Station 11800; Terran_Barracks 2022; Terran_Expansion 10718; Terran_Refinery 2642; Terran_Barracks2 12616; Terran_Missile_Turret 15018; Terran_Supply_Depot 1364; Terran_Engineering_Bay 13968; Terran_Science_Facility 24022; Terran_Machine_Shop 9810; Terran_Armory 6256; Terran_Starport 7406; Terran_Opening VultureHarass; Terran_Academy 9664; Terran_Bunker 4626; Terran_Factory 4036; 
Terran_Control_Tower 10464; Terran_Comsat_Station 12112; Terran_Barracks 1858; Terran_Expansion 12064; Terran_Refinery 6254; Terran_Barracks2 10794; Terran_Missile_Turret 25404; Terran_Supply_Depot 2372; Terran_Engineering_Bay 21486; Terran_Science_Facility 0; Terran_Machine_Shop 9268; Terran_Armory 9106; Terran_Starport 9222; Terran_Opening TwoFactory; Terran_Academy 9734; Terran_Bunker 5420; Terran_Factory 7782; 
Terran_Control_Tower 11428; Terran_Comsat_Station 0; Terran_Barracks 1410; Terran_Expansion 9124; Terran_Refinery 2682; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1870; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5458; Terran_Armory 7768; Terran_Starport 10228; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4218; 
Terran_Control_Tower 11370; Terran_Comsat_Station 11028; Terran_Barracks 2122; Terran_Expansion 7600; Terran_Refinery 2504; Terran_Barracks2 12784; Terran_Missile_Turret 0; Terran_Supply_Depot 1372; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5580; Terran_Armory 9418; Terran_Starport 10022; Terran_Opening SiegeExpand; Terran_Academy 9462; Terran_Bunker 7014; Terran_Factory 4250; 
