Terran_Control_Tower 14946; Terran_Comsat_Station 15992; Terran_Barracks 2012; Terran_Expansion 9034; Terran_Refinery 2806; Terran_Barracks2 12262; Terran_Missile_Turret 10486; Terran_Supply_Depot 1398; Terran_Engineering_Bay 7218; Terran_Science_Facility 0; Terran_Machine_Shop 5492; Terran_Armory 0; Terran_Starport 13160; Terran_Opening TwoFactory; Terran_Academy 14170; Terran_Bunker 6212; Terran_Factory 4052; 
Terran_Control_Tower 15908; Terran_Comsat_Station 8470; Terran_Barracks 1956; Terran_Expansion 5910; Terran_Refinery 6464; Terran_Barracks2 2714; Terran_Missile_Turret 9044; Terran_Supply_Depot 1356; Terran_Engineering_Bay 7412; Terran_Science_Facility 15922; Terran_Machine_Shop 11808; Terran_Armory 33138; Terran_Starport 13864; Terran_Opening Bio; Terran_Academy 6196; Terran_Bunker 14276; Terran_Factory 10184; 
Terran_Control_Tower 14756; Terran_Comsat_Station 7578; Terran_Barracks 3236; Terran_Expansion 2936; Terran_Refinery 4904; Terran_Barracks2 3668; Terran_Missile_Turret 13106; Terran_Supply_Depot 1322; Terran_Engineering_Bay 8394; Terran_Science_Facility 14080; Terran_Machine_Shop 12758; Terran_Armory 0; Terran_Starport 12776; Terran_Opening Bio; Terran_Academy 6098; Terran_Bunker 0; Terran_Factory 11236; 
Terran_Control_Tower 13866; Terran_Comsat_Station 7586; Terran_Barracks 2108; Terran_Expansion 4432; Terran_Refinery 5364; Terran_Barracks2 5068; Terran_Missile_Turret 11326; Terran_Supply_Depot 1402; Terran_Engineering_Bay 8132; Terran_Science_Facility 13836; Terran_Machine_Shop 12466; Terran_Armory 0; Terran_Starport 12494; Terran_Opening Bio; Terran_Academy 5802; Terran_Bunker 11938; Terran_Factory 10150; 
Terran_Control_Tower 11995; Terran_Comsat_Station 11970; Terran_Barracks 2270; Terran_Expansion 22160; Terran_Refinery 7675; Terran_Barracks2 2960; Terran_Missile_Turret 10185; Terran_Supply_Depot 1500; Terran_Engineering_Bay 9125; Terran_Science_Facility 18270; Terran_Machine_Shop 11235; Terran_Armory 0; Terran_Starport 10870; Terran_Opening Bio; Terran_Academy 9480; Terran_Bunker 13085; Terran_Factory 8925; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1520; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 15270; Terran_Comsat_Station 6205; Terran_Barracks 2090; Terran_Expansion 3675; Terran_Refinery 4570; Terran_Barracks2 3355; Terran_Missile_Turret 9775; Terran_Supply_Depot 1460; Terran_Engineering_Bay 8735; Terran_Science_Facility 15245; Terran_Machine_Shop 13955; Terran_Armory 0; Terran_Starport 13965; Terran_Opening Bio; Terran_Academy 4820; Terran_Bunker 12990; Terran_Factory 12345; 
Terran_Control_Tower 12590; Terran_Comsat_Station 5920; Terran_Barracks 2155; Terran_Expansion 3905; Terran_Refinery 4540; Terran_Barracks2 6130; Terran_Missile_Turret 9235; Terran_Supply_Depot 1425; Terran_Engineering_Bay 8095; Terran_Science_Facility 12625; Terran_Machine_Shop 11275; Terran_Armory 0; Terran_Starport 11345; Terran_Opening Bio; Terran_Academy 4575; Terran_Bunker 14175; Terran_Factory 9915; 
Terran_Control_Tower 8235; Terran_Comsat_Station 6110; Terran_Barracks 2060; Terran_Expansion 4180; Terran_Refinery 4430; Terran_Barracks2 9915; Terran_Missile_Turret 8675; Terran_Supply_Depot 1505; Terran_Engineering_Bay 7610; Terran_Science_Facility 8215; Terran_Machine_Shop 10730; Terran_Armory 0; Terran_Starport 7095; Terran_Opening FastDropship; Terran_Academy 4870; Terran_Bunker 9225; Terran_Factory 5795; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 1965; Terran_Expansion 0; Terran_Refinery 4095; Terran_Barracks2 2725; Terran_Missile_Turret 0; Terran_Supply_Depot 1350; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 4495; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 1965; Terran_Expansion 0; Terran_Refinery 4095; Terran_Barracks2 2725; Terran_Missile_Turret 0; Terran_Supply_Depot 1350; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 4495; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 12220; Terran_Comsat_Station 7030; Terran_Barracks 2155; Terran_Expansion 4170; Terran_Refinery 4570; Terran_Barracks2 4115; Terran_Missile_Turret 11015; Terran_Supply_Depot 1425; Terran_Engineering_Bay 7245; Terran_Science_Facility 12240; Terran_Machine_Shop 10935; Terran_Armory 0; Terran_Starport 10955; Terran_Opening Bio; Terran_Academy 5085; Terran_Bunker 10300; Terran_Factory 9525; 
Terran_Control_Tower 14430; Terran_Comsat_Station 8540; Terran_Barracks 2120; Terran_Expansion 5690; Terran_Refinery 6400; Terran_Barracks2 3070; Terran_Missile_Turret 13160; Terran_Supply_Depot 1425; Terran_Engineering_Bay 12135; Terran_Science_Facility 14455; Terran_Machine_Shop 10265; Terran_Armory 0; Terran_Starport 12845; Terran_Opening Bio; Terran_Academy 6640; Terran_Bunker 7780; Terran_Factory 8940; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 1725; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 2500; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 4210; Terran_Factory 0; 
Terran_Control_Tower 8910; Terran_Comsat_Station 9440; Terran_Barracks 2090; Terran_Expansion 0; Terran_Refinery 4890; Terran_Barracks2 2915; Terran_Missile_Turret 13630; Terran_Supply_Depot 1285; Terran_Engineering_Bay 12390; Terran_Science_Facility 12885; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 7800; Terran_Opening Bio; Terran_Academy 5625; Terran_Bunker 0; Terran_Factory 6220; 
Terran_Control_Tower 13645; Terran_Comsat_Station 11380; Terran_Barracks 2205; Terran_Expansion 9690; Terran_Refinery 2740; Terran_Barracks2 10400; Terran_Missile_Turret 0; Terran_Supply_Depot 1460; Terran_Engineering_Bay 26545; Terran_Science_Facility 13770; Terran_Machine_Shop 10345; Terran_Armory 0; Terran_Starport 5590; Terran_Opening FastDropship; Terran_Academy 7955; Terran_Bunker 0; Terran_Factory 4320; 
Terran_Control_Tower 0; Terran_Comsat_Station 9720; Terran_Barracks 2350; Terran_Expansion 7830; Terran_Refinery 4180; Terran_Barracks2 2970; Terran_Missile_Turret 0; Terran_Supply_Depot 1600; Terran_Engineering_Bay 11205; Terran_Science_Facility 0; Terran_Machine_Shop 11995; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 8400; Terran_Bunker 11285; Terran_Factory 10590; 
Terran_Control_Tower 15625; Terran_Comsat_Station 8255; Terran_Barracks 2150; Terran_Expansion 5815; Terran_Refinery 6275; Terran_Barracks2 2570; Terran_Missile_Turret 12970; Terran_Supply_Depot 1345; Terran_Engineering_Bay 11635; Terran_Science_Facility 15665; Terran_Machine_Shop 10820; Terran_Armory 0; Terran_Starport 13840; Terran_Opening Bio; Terran_Academy 6545; Terran_Bunker 9145; Terran_Factory 9415; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 3635; Terran_Expansion 3280; Terran_Refinery 0; Terran_Barracks2 4520; Terran_Missile_Turret 0; Terran_Supply_Depot 1390; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 0; Terran_Bunker 5600; Terran_Factory 0; 
Terran_Control_Tower 13570; Terran_Comsat_Station 7755; Terran_Barracks 1585; Terran_Expansion 5570; Terran_Refinery 5820; Terran_Barracks2 7870; Terran_Missile_Turret 12470; Terran_Supply_Depot 1815; Terran_Engineering_Bay 6910; Terran_Science_Facility 13510; Terran_Machine_Shop 10905; Terran_Armory 0; Terran_Starport 12385; Terran_Opening Bio; Terran_Academy 6180; Terran_Bunker 9680; Terran_Factory 9235; 
Terran_Control_Tower 8910; Terran_Comsat_Station 9440; Terran_Barracks 2090; Terran_Expansion 0; Terran_Refinery 4890; Terran_Barracks2 2915; Terran_Missile_Turret 13630; Terran_Supply_Depot 1285; Terran_Engineering_Bay 12390; Terran_Science_Facility 12885; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 7800; Terran_Opening Bio; Terran_Academy 5625; Terran_Bunker 0; Terran_Factory 6220; 
Terran_Control_Tower 13645; Terran_Comsat_Station 11380; Terran_Barracks 2205; Terran_Expansion 9690; Terran_Refinery 2740; Terran_Barracks2 10400; Terran_Missile_Turret 0; Terran_Supply_Depot 1460; Terran_Engineering_Bay 26545; Terran_Science_Facility 13770; Terran_Machine_Shop 10345; Terran_Armory 0; Terran_Starport 5590; Terran_Opening FastDropship; Terran_Academy 7955; Terran_Bunker 0; Terran_Factory 4320; 
Terran_Control_Tower 0; Terran_Comsat_Station 9720; Terran_Barracks 2350; Terran_Expansion 7830; Terran_Refinery 4180; Terran_Barracks2 2970; Terran_Missile_Turret 0; Terran_Supply_Depot 1600; Terran_Engineering_Bay 11205; Terran_Science_Facility 0; Terran_Machine_Shop 11995; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 8400; Terran_Bunker 11285; Terran_Factory 10590; 
Terran_Control_Tower 15625; Terran_Comsat_Station 8255; Terran_Barracks 2150; Terran_Expansion 5815; Terran_Refinery 6275; Terran_Barracks2 2570; Terran_Missile_Turret 12970; Terran_Supply_Depot 1345; Terran_Engineering_Bay 11635; Terran_Science_Facility 15665; Terran_Machine_Shop 10820; Terran_Armory 0; Terran_Starport 13840; Terran_Opening Bio; Terran_Academy 6545; Terran_Bunker 9145; Terran_Factory 9415; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 3635; Terran_Expansion 3280; Terran_Refinery 0; Terran_Barracks2 4520; Terran_Missile_Turret 0; Terran_Supply_Depot 1390; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 0; Terran_Bunker 5600; Terran_Factory 0; 
Terran_Control_Tower 13570; Terran_Comsat_Station 7755; Terran_Barracks 1585; Terran_Expansion 5570; Terran_Refinery 5820; Terran_Barracks2 7870; Terran_Missile_Turret 12470; Terran_Supply_Depot 1815; Terran_Engineering_Bay 6910; Terran_Science_Facility 13510; Terran_Machine_Shop 10905; Terran_Armory 0; Terran_Starport 12385; Terran_Opening Bio; Terran_Academy 6180; Terran_Bunker 9680; Terran_Factory 9235; 
Terran_Control_Tower 10920; Terran_Comsat_Station 6060; Terran_Barracks 2120; Terran_Expansion 3950; Terran_Refinery 4205; Terran_Barracks2 5340; Terran_Missile_Turret 12245; Terran_Supply_Depot 1590; Terran_Engineering_Bay 6105; Terran_Science_Facility 11055; Terran_Machine_Shop 8825; Terran_Armory 18645; Terran_Starport 8855; Terran_Opening Bio; Terran_Academy 4655; Terran_Bunker 13080; Terran_Factory 7550; 
Terran_Control_Tower 11630; Terran_Comsat_Station 7120; Terran_Barracks 2215; Terran_Expansion 4175; Terran_Refinery 4750; Terran_Barracks2 5850; Terran_Missile_Turret 11465; Terran_Supply_Depot 1490; Terran_Engineering_Bay 9415; Terran_Science_Facility 11665; Terran_Machine_Shop 10475; Terran_Armory 0; Terran_Starport 10490; Terran_Opening Bio; Terran_Academy 5485; Terran_Bunker 4665; Terran_Factory 8885; 
Terran_Control_Tower 15475; Terran_Comsat_Station 7635; Terran_Barracks 2150; Terran_Expansion 6990; Terran_Refinery 5325; Terran_Barracks2 2675; Terran_Missile_Turret 10190; Terran_Supply_Depot 1390; Terran_Engineering_Bay 7790; Terran_Science_Facility 15980; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 14235; Terran_Opening Bio; Terran_Academy 5630; Terran_Bunker 23300; Terran_Factory 12680; 
Terran_Control_Tower 0; Terran_Comsat_Station 5990; Terran_Barracks 2120; Terran_Expansion 0; Terran_Refinery 2950; Terran_Barracks2 3100; Terran_Missile_Turret 0; Terran_Supply_Depot 1435; Terran_Engineering_Bay 7530; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 4520; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 11690; Terran_Comsat_Station 7225; Terran_Barracks 2130; Terran_Expansion 14890; Terran_Refinery 4530; Terran_Barracks2 2640; Terran_Missile_Turret 11720; Terran_Supply_Depot 1415; Terran_Engineering_Bay 8460; Terran_Science_Facility 10695; Terran_Machine_Shop 12415; Terran_Armory 0; Terran_Starport 9500; Terran_Opening Bio; Terran_Academy 5355; Terran_Bunker 13550; Terran_Factory 7270; 
Terran_Control_Tower 8815; Terran_Comsat_Station 9795; Terran_Barracks 2315; Terran_Expansion 11745; Terran_Refinery 3630; Terran_Barracks2 6815; Terran_Missile_Turret 9840; Terran_Supply_Depot 1445; Terran_Engineering_Bay 6425; Terran_Science_Facility 8100; Terran_Machine_Shop 7135; Terran_Armory 0; Terran_Starport 6680; Terran_Opening FastDropship; Terran_Academy 8500; Terran_Bunker 4435; Terran_Factory 5340; 
Terran_Control_Tower 15005; Terran_Comsat_Station 8905; Terran_Barracks 2210; Terran_Expansion 16055; Terran_Refinery 3605; Terran_Barracks2 2660; Terran_Missile_Turret 11985; Terran_Supply_Depot 1440; Terran_Engineering_Bay 4790; Terran_Science_Facility 0; Terran_Machine_Shop 10800; Terran_Armory 0; Terran_Starport 13875; Terran_Opening Bio; Terran_Academy 6775; Terran_Bunker 9250; Terran_Factory 9430; 
Terran_Control_Tower 0; Terran_Comsat_Station 8106; Terran_Barracks 2126; Terran_Expansion 4660; Terran_Refinery 5214; Terran_Barracks2 2760; Terran_Missile_Turret 8798; Terran_Supply_Depot 1424; Terran_Engineering_Bay 5592; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 5790; Terran_Bunker 6408; Terran_Factory 0; 
Terran_Control_Tower 12810; Terran_Comsat_Station 7642; Terran_Barracks 2166; Terran_Expansion 4154; Terran_Refinery 5650; Terran_Barracks2 5470; Terran_Missile_Turret 10130; Terran_Supply_Depot 1390; Terran_Engineering_Bay 7836; Terran_Science_Facility 12832; Terran_Machine_Shop 11652; Terran_Armory 0; Terran_Starport 11614; Terran_Opening Bio; Terran_Academy 6076; Terran_Bunker 4974; Terran_Factory 8788; 
Terran_Control_Tower 13144; Terran_Comsat_Station 7960; Terran_Barracks 2162; Terran_Expansion 4110; Terran_Refinery 5260; Terran_Barracks2 7110; Terran_Missile_Turret 7828; Terran_Supply_Depot 1402; Terran_Engineering_Bay 6396; Terran_Science_Facility 13128; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 11968; Terran_Opening Bio; Terran_Academy 6116; Terran_Bunker 4448; Terran_Factory 10536; 
Terran_Control_Tower 13036; Terran_Comsat_Station 7670; Terran_Barracks 2114; Terran_Expansion 3730; Terran_Refinery 4438; Terran_Barracks2 6948; Terran_Missile_Turret 9808; Terran_Supply_Depot 1334; Terran_Engineering_Bay 4654; Terran_Science_Facility 13054; Terran_Machine_Shop 11258; Terran_Armory 0; Terran_Starport 11426; Terran_Opening Bio; Terran_Academy 6158; Terran_Bunker 29382; Terran_Factory 8590; 
Terran_Control_Tower 14836; Terran_Comsat_Station 9018; Terran_Barracks 2100; Terran_Expansion 3862; Terran_Refinery 4690; Terran_Barracks2 7318; Terran_Missile_Turret 9972; Terran_Supply_Depot 1368; Terran_Engineering_Bay 5144; Terran_Science_Facility 14824; Terran_Machine_Shop 13270; Terran_Armory 0; Terran_Starport 13246; Terran_Opening Bio; Terran_Academy 7620; Terran_Bunker 4252; Terran_Factory 12002; 
Terran_Control_Tower 10352; Terran_Comsat_Station 8180; Terran_Barracks 1418; Terran_Expansion 0; Terran_Refinery 4036; Terran_Barracks2 5948; Terran_Missile_Turret 8992; Terran_Supply_Depot 1994; Terran_Engineering_Bay 8004; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 6552; Terran_Opening FastDropship; Terran_Academy 6766; Terran_Bunker 3590; Terran_Factory 5286; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1388; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 13130; Terran_Comsat_Station 8454; Terran_Barracks 2080; Terran_Expansion 5812; Terran_Refinery 6106; Terran_Barracks2 3228; Terran_Missile_Turret 10524; Terran_Supply_Depot 1350; Terran_Engineering_Bay 7036; Terran_Science_Facility 13146; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 11098; Terran_Opening Bio; Terran_Academy 6658; Terran_Bunker 30578; Terran_Factory 9696; 
Terran_Control_Tower 9824; Terran_Comsat_Station 5518; Terran_Barracks 2086; Terran_Expansion 12862; Terran_Refinery 3920; Terran_Barracks2 3582; Terran_Missile_Turret 9108; Terran_Supply_Depot 1328; Terran_Engineering_Bay 8024; Terran_Science_Facility 9868; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 8528; Terran_Opening Bio; Terran_Academy 4162; Terran_Bunker 0; Terran_Factory 6540; 
Terran_Control_Tower 10642; Terran_Comsat_Station 10078; Terran_Barracks 1390; Terran_Expansion 6348; Terran_Refinery 4526; Terran_Barracks2 3038; Terran_Missile_Turret 10510; Terran_Supply_Depot 1894; Terran_Engineering_Bay 8360; Terran_Science_Facility 9816; Terran_Machine_Shop 21978; Terran_Armory 24042; Terran_Starport 7006; Terran_Opening Bio; Terran_Academy 7348; Terran_Bunker 12952; Terran_Factory 5718; 
Terran_Control_Tower 12916; Terran_Comsat_Station 8950; Terran_Barracks 2144; Terran_Expansion 4680; Terran_Refinery 5664; Terran_Barracks2 6516; Terran_Missile_Turret 9940; Terran_Supply_Depot 1442; Terran_Engineering_Bay 8136; Terran_Science_Facility 12938; Terran_Machine_Shop 11108; Terran_Armory 0; Terran_Starport 11090; Terran_Opening Bio; Terran_Academy 5956; Terran_Bunker 3524; Terran_Factory 9776; 
Terran_Control_Tower 13500; Terran_Comsat_Station 8554; Terran_Barracks 2170; Terran_Expansion 4134; Terran_Refinery 5228; Terran_Barracks2 6638; Terran_Missile_Turret 9726; Terran_Supply_Depot 1370; Terran_Engineering_Bay 7804; Terran_Science_Facility 13518; Terran_Machine_Shop 12234; Terran_Armory 0; Terran_Starport 11362; Terran_Opening Bio; Terran_Academy 5548; Terran_Bunker 11050; Terran_Factory 9548; 
Terran_Control_Tower 10000; Terran_Comsat_Station 6500; Terran_Barracks 2275; Terran_Expansion 20050; Terran_Refinery 3795; Terran_Barracks2 2935; Terran_Missile_Turret 11030; Terran_Supply_Depot 1305; Terran_Engineering_Bay 9780; Terran_Science_Facility 13455; Terran_Machine_Shop 9515; Terran_Armory 0; Terran_Starport 8810; Terran_Opening Bio; Terran_Academy 5225; Terran_Bunker 10590; Terran_Factory 7325; 
Terran_Control_Tower 14225; Terran_Comsat_Station 8800; Terran_Barracks 2225; Terran_Expansion 9700; Terran_Refinery 2785; Terran_Barracks2 13085; Terran_Missile_Turret 0; Terran_Supply_Depot 1385; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 6660; Terran_Armory 6350; Terran_Starport 5825; Terran_Opening FastDropship; Terran_Academy 5535; Terran_Bunker 13395; Terran_Factory 4440; 
Terran_Control_Tower 12138; Terran_Comsat_Station 7988; Terran_Barracks 2006; Terran_Expansion 14414; Terran_Refinery 3250; Terran_Barracks2 2570; Terran_Missile_Turret 0; Terran_Supply_Depot 1374; Terran_Engineering_Bay 11722; Terran_Science_Facility 10988; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 9830; Terran_Opening Bio; Terran_Academy 6220; Terran_Bunker 0; Terran_Factory 8482; 
Terran_Control_Tower 15960; Terran_Comsat_Station 8425; Terran_Barracks 2265; Terran_Expansion 24000; Terran_Refinery 3285; Terran_Barracks2 2705; Terran_Missile_Turret 9830; Terran_Supply_Depot 1470; Terran_Engineering_Bay 8535; Terran_Science_Facility 15990; Terran_Machine_Shop 12260; Terran_Armory 0; Terran_Starport 14360; Terran_Opening Bio; Terran_Academy 6230; Terran_Bunker 5250; Terran_Factory 8865; 
Terran_Control_Tower 13705; Terran_Comsat_Station 7950; Terran_Barracks 2360; Terran_Expansion 13795; Terran_Refinery 4000; Terran_Barracks2 2810; Terran_Missile_Turret 7650; Terran_Supply_Depot 1270; Terran_Engineering_Bay 6600; Terran_Science_Facility 15415; Terran_Machine_Shop 12285; Terran_Armory 0; Terran_Starport 12485; Terran_Opening Bio; Terran_Academy 5605; Terran_Bunker 6720; Terran_Factory 10610; 
Terran_Control_Tower 9446; Terran_Comsat_Station 6758; Terran_Barracks 2262; Terran_Expansion 9736; Terran_Refinery 4300; Terran_Barracks2 2798; Terran_Missile_Turret 8924; Terran_Supply_Depot 1450; Terran_Engineering_Bay 7752; Terran_Science_Facility 9508; Terran_Machine_Shop 13896; Terran_Armory 0; Terran_Starport 8010; Terran_Opening Bio; Terran_Academy 5384; Terran_Bunker 8124; Terran_Factory 6576; 
Terran_Control_Tower 11490; Terran_Comsat_Station 9354; Terran_Barracks 2060; Terran_Expansion 4018; Terran_Refinery 4954; Terran_Barracks2 6706; Terran_Missile_Turret 9274; Terran_Supply_Depot 1292; Terran_Engineering_Bay 6208; Terran_Science_Facility 11342; Terran_Machine_Shop 19576; Terran_Armory 0; Terran_Starport 10206; Terran_Opening Bio; Terran_Academy 5402; Terran_Bunker 5920; Terran_Factory 8192; 
Terran_Control_Tower 12008; Terran_Comsat_Station 6900; Terran_Barracks 2114; Terran_Expansion 3990; Terran_Refinery 4658; Terran_Barracks2 5030; Terran_Missile_Turret 0; Terran_Supply_Depot 1356; Terran_Engineering_Bay 7306; Terran_Science_Facility 11600; Terran_Machine_Shop 10392; Terran_Armory 0; Terran_Starport 10376; Terran_Opening Bio; Terran_Academy 4392; Terran_Bunker 13664; Terran_Factory 8856; 
Terran_Control_Tower 12556; Terran_Comsat_Station 6328; Terran_Barracks 2010; Terran_Expansion 7212; Terran_Refinery 3936; Terran_Barracks2 3908; Terran_Missile_Turret 10236; Terran_Supply_Depot 1404; Terran_Engineering_Bay 7488; Terran_Science_Facility 12572; Terran_Machine_Shop 10388; Terran_Armory 0; Terran_Starport 11388; Terran_Opening Bio; Terran_Academy 4028; Terran_Bunker 14602; Terran_Factory 8918; 
Terran_Control_Tower 13834; Terran_Comsat_Station 6250; Terran_Barracks 2118; Terran_Expansion 3860; Terran_Refinery 4330; Terran_Barracks2 3422; Terran_Missile_Turret 8580; Terran_Supply_Depot 1404; Terran_Engineering_Bay 6694; Terran_Science_Facility 13808; Terran_Machine_Shop 11626; Terran_Armory 0; Terran_Starport 11610; Terran_Opening Bio; Terran_Academy 4912; Terran_Bunker 10428; Terran_Factory 10038; 
Terran_Control_Tower 11454; Terran_Comsat_Station 7782; Terran_Barracks 2274; Terran_Expansion 3468; Terran_Refinery 4882; Terran_Barracks2 7304; Terran_Missile_Turret 9910; Terran_Supply_Depot 1348; Terran_Engineering_Bay 8116; Terran_Science_Facility 11612; Terran_Machine_Shop 9792; Terran_Armory 27982; Terran_Starport 10330; Terran_Opening Bio; Terran_Academy 5424; Terran_Bunker 4438; Terran_Factory 8322; 
Terran_Control_Tower 13226; Terran_Comsat_Station 7742; Terran_Barracks 2066; Terran_Expansion 4038; Terran_Refinery 4934; Terran_Barracks2 6168; Terran_Missile_Turret 9766; Terran_Supply_Depot 1324; Terran_Engineering_Bay 7540; Terran_Science_Facility 13242; Terran_Machine_Shop 10724; Terran_Armory 27394; Terran_Starport 10782; Terran_Opening Bio; Terran_Academy 5358; Terran_Bunker 11902; Terran_Factory 9328; 
Terran_Control_Tower 12038; Terran_Comsat_Station 7890; Terran_Barracks 2074; Terran_Expansion 4044; Terran_Refinery 5320; Terran_Barracks2 6104; Terran_Missile_Turret 11682; Terran_Supply_Depot 1338; Terran_Engineering_Bay 7744; Terran_Science_Facility 12078; Terran_Machine_Shop 10840; Terran_Armory 0; Terran_Starport 10884; Terran_Opening Bio; Terran_Academy 5796; Terran_Bunker 5170; Terran_Factory 9354; 
Terran_Control_Tower 7904; Terran_Comsat_Station 11272; Terran_Barracks 2050; Terran_Expansion 12246; Terran_Refinery 2202; Terran_Barracks2 3346; Terran_Missile_Turret 15858; Terran_Supply_Depot 1362; Terran_Engineering_Bay 14682; Terran_Science_Facility 19242; Terran_Machine_Shop 10672; Terran_Armory 0; Terran_Starport 4936; Terran_Opening Bio; Terran_Academy 9620; Terran_Bunker 17000; Terran_Factory 3432; 
Terran_Control_Tower 13212; Terran_Comsat_Station 9454; Terran_Barracks 1932; Terran_Expansion 4322; Terran_Refinery 5080; Terran_Barracks2 5968; Terran_Missile_Turret 7886; Terran_Supply_Depot 1336; Terran_Engineering_Bay 6378; Terran_Science_Facility 13240; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 11966; Terran_Opening Bio; Terran_Academy 5520; Terran_Bunker 7046; Terran_Factory 10642; 
Terran_Control_Tower 13360; Terran_Comsat_Station 7570; Terran_Barracks 2092; Terran_Expansion 4476; Terran_Refinery 5358; Terran_Barracks2 6218; Terran_Missile_Turret 8440; Terran_Supply_Depot 1478; Terran_Engineering_Bay 7210; Terran_Science_Facility 13344; Terran_Machine_Shop 17148; Terran_Armory 0; Terran_Starport 11976; Terran_Opening Bio; Terran_Academy 5788; Terran_Bunker 5144; Terran_Factory 10694; 
Terran_Control_Tower 0; Terran_Comsat_Station 9088; Terran_Barracks 2058; Terran_Expansion 3564; Terran_Refinery 5032; Terran_Barracks2 4346; Terran_Missile_Turret 0; Terran_Supply_Depot 1314; Terran_Engineering_Bay 7246; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 5240; Terran_Bunker 0; Terran_Factory 9000; 
Terran_Control_Tower 0; Terran_Comsat_Station 9088; Terran_Barracks 2058; Terran_Expansion 3564; Terran_Refinery 5032; Terran_Barracks2 4346; Terran_Missile_Turret 0; Terran_Supply_Depot 1314; Terran_Engineering_Bay 7246; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 5240; Terran_Bunker 0; Terran_Factory 9000; 
