Protoss_Pylon2 3100; Protoss_Pylon 1260; Protoss_Opening FastObs; Protoss_Assimilator 3330; Protoss_Gateway 1955; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 22740; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 15315; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 23120; Protoss_Gateway2 2555; Protoss_Forge 9305; Protoss_Templar_Archives 27370; Protoss_Photon_Cannon 15035; Protoss_Cybernetics_Core 6185; 
Protoss_Pylon2 3090; Protoss_Pylon 1245; Protoss_Opening FastExpand; Protoss_Assimilator 12790; Protoss_Gateway 1905; Protoss_Robotics_Support_Bay 39605; Protoss_Expansion 7145; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 24550; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 16485; Protoss_Gateway2 13630; Protoss_Forge 7495; Protoss_Templar_Archives 17635; Protoss_Photon_Cannon 8570; Protoss_Cybernetics_Core 15450; 
Protoss_Pylon2 3755; Protoss_Pylon 1245; Protoss_Opening FastExpand; Protoss_Assimilator 4645; Protoss_Gateway 4075; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 3320; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 9285; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 6950; Protoss_Gateway2 7400; Protoss_Forge 2285; Protoss_Templar_Archives 10145; Protoss_Photon_Cannon 4390; Protoss_Cybernetics_Core 5845; 
Protoss_Pylon2 3105; Protoss_Pylon 1150; Protoss_Opening FastLegs; Protoss_Assimilator 4365; Protoss_Gateway 1910; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 10760; Protoss_Arbiter_Tribunal 17895; Protoss_Robotics_Facility 15075; Protoss_Fleet_Beacon 0; Protoss_Stargate 9680; Protoss_Citadel_of_Adun 7220; Protoss_Gateway2 2575; Protoss_Forge 5110; Protoss_Templar_Archives 10200; Protoss_Photon_Cannon 11175; Protoss_Cybernetics_Core 6105; 
Protoss_Pylon2 4590; Protoss_Pylon 1310; Protoss_Opening FastExpand; Protoss_Assimilator 4685; Protoss_Gateway 3635; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 4340; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 14970; Protoss_Fleet_Beacon 0; Protoss_Stargate 6360; Protoss_Citadel_of_Adun 7265; Protoss_Gateway2 8260; Protoss_Forge 2130; Protoss_Templar_Archives 8935; Protoss_Photon_Cannon 2930; Protoss_Cybernetics_Core 5355; 
Protoss_Pylon2 4245; Protoss_Pylon 1250; Protoss_Opening FastExpand; Protoss_Assimilator 5145; Protoss_Gateway 4520; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 3510; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 15540; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 7065; Protoss_Gateway2 7270; Protoss_Forge 1980; Protoss_Templar_Archives 8600; Protoss_Photon_Cannon 3865; Protoss_Cybernetics_Core 5650; 
Protoss_Pylon2 3045; Protoss_Pylon 1280; Protoss_Opening FastDT; Protoss_Assimilator 2590; Protoss_Gateway 2070; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 10430; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 14110; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 5145; Protoss_Gateway2 5810; Protoss_Forge 13595; Protoss_Templar_Archives 6560; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 4140; 
Protoss_Pylon2 3015; Protoss_Pylon 1210; Protoss_Opening FastExpand; Protoss_Assimilator 0; Protoss_Gateway 1880; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 6905; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 2500; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 3475; Protoss_Pylon 1230; Protoss_Opening Carrier; Protoss_Assimilator 2480; Protoss_Gateway 1930; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 4070; Protoss_Citadel_of_Adun 4955; Protoss_Gateway2 5160; Protoss_Forge 7215; Protoss_Templar_Archives 6020; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 3040; 
Protoss_Pylon2 3605; Protoss_Pylon 1260; Protoss_Opening FastExpand; Protoss_Assimilator 4980; Protoss_Gateway 4700; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 4140; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 7030; Protoss_Citadel_of_Adun 9615; Protoss_Gateway2 7595; Protoss_Forge 2200; Protoss_Templar_Archives 12145; Protoss_Photon_Cannon 3235; Protoss_Cybernetics_Core 5805; 
Protoss_Pylon2 3100; Protoss_Pylon 1215; Protoss_Opening Carrier; Protoss_Assimilator 4580; Protoss_Gateway 1965; Protoss_Robotics_Support_Bay 32800; Protoss_Expansion 11040; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 16900; Protoss_Fleet_Beacon 0; Protoss_Stargate 6540; Protoss_Citadel_of_Adun 8140; Protoss_Gateway2 2490; Protoss_Forge 10345; Protoss_Templar_Archives 9380; Protoss_Photon_Cannon 12740; Protoss_Cybernetics_Core 5260; 
Protoss_Pylon2 3100; Protoss_Pylon 1215; Protoss_Opening Carrier; Protoss_Assimilator 4580; Protoss_Gateway 1965; Protoss_Robotics_Support_Bay 32800; Protoss_Expansion 11040; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 16900; Protoss_Fleet_Beacon 0; Protoss_Stargate 6540; Protoss_Citadel_of_Adun 8140; Protoss_Gateway2 2490; Protoss_Forge 10345; Protoss_Templar_Archives 9380; Protoss_Photon_Cannon 12740; Protoss_Cybernetics_Core 5260; 
Protoss_Pylon2 3220; Protoss_Pylon 1400; Protoss_Opening Carrier; Protoss_Assimilator 5845; Protoss_Gateway 1995; Protoss_Robotics_Support_Bay 12045; Protoss_Expansion 10820; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 9335; Protoss_Fleet_Beacon 23255; Protoss_Stargate 7740; Protoss_Citadel_of_Adun 15915; Protoss_Gateway2 20875; Protoss_Forge 5195; Protoss_Templar_Archives 17370; Protoss_Photon_Cannon 6150; Protoss_Cybernetics_Core 6560; 
Protoss_Pylon2 2980; Protoss_Pylon 1275; Protoss_Opening ReaverDrop; Protoss_Assimilator 2575; Protoss_Gateway 1975; Protoss_Robotics_Support_Bay 6860; Protoss_Expansion 16670; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 5315; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 10645; Protoss_Gateway2 6370; Protoss_Forge 14255; Protoss_Templar_Archives 15820; Protoss_Photon_Cannon 18600; Protoss_Cybernetics_Core 4245; 
Protoss_Pylon2 4110; Protoss_Pylon 1335; Protoss_Opening FastExpand; Protoss_Assimilator 5770; Protoss_Gateway 5355; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 3265; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 12470; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 8130; Protoss_Gateway2 8255; Protoss_Forge 3785; Protoss_Templar_Archives 9625; Protoss_Photon_Cannon 4760; Protoss_Cybernetics_Core 7105; 
Protoss_Pylon2 3220; Protoss_Pylon 1390; Protoss_Opening FastExpand; Protoss_Assimilator 7555; Protoss_Gateway 1940; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 7060; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 19405; Protoss_Fleet_Beacon 0; Protoss_Stargate 33840; Protoss_Citadel_of_Adun 11275; Protoss_Gateway2 12430; Protoss_Forge 7755; Protoss_Templar_Archives 13230; Protoss_Photon_Cannon 8555; Protoss_Cybernetics_Core 9585; 
Protoss_Pylon2 2830; Protoss_Pylon 1405; Protoss_Opening FastExpand; Protoss_Assimilator 5565; Protoss_Gateway 5095; Protoss_Robotics_Support_Bay 26680; Protoss_Expansion 4650; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 10055; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 7435; Protoss_Gateway2 7685; Protoss_Forge 2625; Protoss_Templar_Archives 9625; Protoss_Photon_Cannon 3580; Protoss_Cybernetics_Core 6235; 
Protoss_Pylon2 3855; Protoss_Pylon 1280; Protoss_Opening FastExpand; Protoss_Assimilator 4630; Protoss_Gateway 4095; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 3395; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 9770; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 6550; Protoss_Gateway2 7205; Protoss_Forge 2225; Protoss_Templar_Archives 8585; Protoss_Photon_Cannon 4395; Protoss_Cybernetics_Core 5210; 
Protoss_Pylon2 4726; Protoss_Pylon 1222; Protoss_Opening FastExpand; Protoss_Assimilator 4466; Protoss_Gateway 4136; Protoss_Robotics_Support_Bay 23630; Protoss_Expansion 3240; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 11460; Protoss_Fleet_Beacon 0; Protoss_Stargate 6576; Protoss_Citadel_of_Adun 6784; Protoss_Gateway2 9708; Protoss_Forge 2632; Protoss_Templar_Archives 8324; Protoss_Photon_Cannon 3530; Protoss_Cybernetics_Core 5428; 
Protoss_Pylon2 3526; Protoss_Pylon 1208; Protoss_Opening Unknown; Protoss_Assimilator 3928; Protoss_Gateway 1878; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 5024; 
Protoss_Pylon2 2616; Protoss_Pylon 1142; Protoss_Opening FastExpand; Protoss_Assimilator 4344; Protoss_Gateway 1738; Protoss_Robotics_Support_Bay 24158; Protoss_Expansion 4118; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 15900; Protoss_Fleet_Beacon 0; Protoss_Stargate 6432; Protoss_Citadel_of_Adun 6920; Protoss_Gateway2 13384; Protoss_Forge 7264; Protoss_Templar_Archives 7912; Protoss_Photon_Cannon 8112; Protoss_Cybernetics_Core 5376; 
Protoss_Pylon2 3642; Protoss_Pylon 1284; Protoss_Opening FastExpand; Protoss_Assimilator 5104; Protoss_Gateway 4904; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 4582; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 15540; Protoss_Fleet_Beacon 0; Protoss_Stargate 7036; Protoss_Citadel_of_Adun 7258; Protoss_Gateway2 8908; Protoss_Forge 2450; Protoss_Templar_Archives 8494; Protoss_Photon_Cannon 3174; Protoss_Cybernetics_Core 5982; 
Protoss_Pylon2 2328; Protoss_Pylon 1136; Protoss_Opening FastExpand; Protoss_Assimilator 3948; Protoss_Gateway 1686; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 3750; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 14184; Protoss_Fleet_Beacon 0; Protoss_Stargate 5976; Protoss_Citadel_of_Adun 6706; Protoss_Gateway2 10058; Protoss_Forge 7558; Protoss_Templar_Archives 7852; Protoss_Photon_Cannon 8332; Protoss_Cybernetics_Core 4904; 
Protoss_Pylon2 4856; Protoss_Pylon 1288; Protoss_Opening FastExpand; Protoss_Assimilator 3578; Protoss_Gateway 3262; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 2728; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 11992; Protoss_Fleet_Beacon 0; Protoss_Stargate 18674; Protoss_Citadel_of_Adun 5508; Protoss_Gateway2 6542; Protoss_Forge 4400; Protoss_Templar_Archives 6722; Protoss_Photon_Cannon 5346; Protoss_Cybernetics_Core 4348; 
Protoss_Pylon2 5694; Protoss_Pylon 1196; Protoss_Opening FastExpand; Protoss_Assimilator 5326; Protoss_Gateway 4930; Protoss_Robotics_Support_Bay 9542; Protoss_Expansion 2574; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 8004; Protoss_Fleet_Beacon 0; Protoss_Stargate 7006; Protoss_Citadel_of_Adun 7530; Protoss_Gateway2 14286; Protoss_Forge 2920; Protoss_Templar_Archives 16302; Protoss_Photon_Cannon 3750; Protoss_Cybernetics_Core 5966; 
Protoss_Pylon2 3245; Protoss_Pylon 1015; Protoss_Opening FastExpand; Protoss_Assimilator 6625; Protoss_Gateway 2060; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 8905; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 12570; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 10975; Protoss_Gateway2 2715; Protoss_Forge 8555; Protoss_Templar_Archives 13030; Protoss_Photon_Cannon 9765; Protoss_Cybernetics_Core 7850; 
Protoss_Pylon2 3320; Protoss_Pylon 1050; Protoss_Opening Unknown; Protoss_Assimilator 8300; Protoss_Gateway 1970; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 2370; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 3155; Protoss_Pylon 1255; Protoss_Opening Carrier; Protoss_Assimilator 2560; Protoss_Gateway 2070; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 8965; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 11555; Protoss_Fleet_Beacon 0; Protoss_Stargate 5555; Protoss_Citadel_of_Adun 6195; Protoss_Gateway2 11840; Protoss_Forge 7265; Protoss_Templar_Archives 7255; Protoss_Photon_Cannon 8440; Protoss_Cybernetics_Core 4435; 
Protoss_Pylon2 3010; Protoss_Pylon 1310; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 1865; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 2395; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 3245; Protoss_Pylon 1015; Protoss_Opening FastExpand; Protoss_Assimilator 6625; Protoss_Gateway 2060; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 8905; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 12570; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 10975; Protoss_Gateway2 2715; Protoss_Forge 8555; Protoss_Templar_Archives 13030; Protoss_Photon_Cannon 9765; Protoss_Cybernetics_Core 7850; 
Protoss_Pylon2 3320; Protoss_Pylon 1050; Protoss_Opening Unknown; Protoss_Assimilator 8300; Protoss_Gateway 1970; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 2370; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 3155; Protoss_Pylon 1255; Protoss_Opening Carrier; Protoss_Assimilator 2560; Protoss_Gateway 2070; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 8965; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 11555; Protoss_Fleet_Beacon 0; Protoss_Stargate 5555; Protoss_Citadel_of_Adun 6195; Protoss_Gateway2 11840; Protoss_Forge 7265; Protoss_Templar_Archives 7255; Protoss_Photon_Cannon 8440; Protoss_Cybernetics_Core 4435; 
Protoss_Pylon2 3010; Protoss_Pylon 1310; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 1865; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 2395; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 4765; Protoss_Pylon 1230; Protoss_Opening FastExpand; Protoss_Assimilator 4555; Protoss_Gateway 4165; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 3215; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 11095; Protoss_Fleet_Beacon 0; Protoss_Stargate 20020; Protoss_Citadel_of_Adun 6660; Protoss_Gateway2 7365; Protoss_Forge 1890; Protoss_Templar_Archives 8345; Protoss_Photon_Cannon 3270; Protoss_Cybernetics_Core 5505; 
Protoss_Pylon2 5950; Protoss_Pylon 1275; Protoss_Opening FastExpand; Protoss_Assimilator 4110; Protoss_Gateway 3630; Protoss_Robotics_Support_Bay 23980; Protoss_Expansion 2985; Protoss_Arbiter_Tribunal 18370; Protoss_Robotics_Facility 10515; Protoss_Fleet_Beacon 0; Protoss_Stargate 17205; Protoss_Citadel_of_Adun 6420; Protoss_Gateway2 6890; Protoss_Forge 3815; Protoss_Templar_Archives 7545; Protoss_Photon_Cannon 4595; Protoss_Cybernetics_Core 5175; 
Protoss_Pylon2 3675; Protoss_Pylon 1305; Protoss_Opening FastExpand; Protoss_Assimilator 5670; Protoss_Gateway 5950; Protoss_Robotics_Support_Bay 21225; Protoss_Expansion 4985; Protoss_Arbiter_Tribunal 24120; Protoss_Robotics_Facility 14565; Protoss_Fleet_Beacon 0; Protoss_Stargate 11795; Protoss_Citadel_of_Adun 12300; Protoss_Gateway2 7035; Protoss_Forge 2285; Protoss_Templar_Archives 15460; Protoss_Photon_Cannon 3005; Protoss_Cybernetics_Core 10570; 
Protoss_Pylon2 4870; Protoss_Pylon 1215; Protoss_Opening FastExpand; Protoss_Assimilator 6830; Protoss_Gateway 5120; Protoss_Robotics_Support_Bay 25540; Protoss_Expansion 4190; Protoss_Arbiter_Tribunal 39155; Protoss_Robotics_Facility 13765; Protoss_Fleet_Beacon 22955; Protoss_Stargate 21660; Protoss_Citadel_of_Adun 9050; Protoss_Gateway2 7715; Protoss_Forge 2160; Protoss_Templar_Archives 11200; Protoss_Photon_Cannon 3225; Protoss_Cybernetics_Core 7985; 
Protoss_Pylon2 4040; Protoss_Pylon 1260; Protoss_Opening FastExpand; Protoss_Assimilator 5030; Protoss_Gateway 4510; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 3480; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 13860; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 7525; Protoss_Gateway2 9415; Protoss_Forge 2145; Protoss_Templar_Archives 8975; Protoss_Photon_Cannon 3755; Protoss_Cybernetics_Core 6345; 
Protoss_Pylon2 3490; Protoss_Pylon 1180; Protoss_Opening FastExpand; Protoss_Assimilator 6390; Protoss_Gateway 4455; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 5305; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 12945; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 8195; Protoss_Gateway2 9495; Protoss_Forge 2010; Protoss_Templar_Archives 9200; Protoss_Photon_Cannon 2875; Protoss_Cybernetics_Core 7180; 
Protoss_Pylon2 3075; Protoss_Pylon 1235; Protoss_Opening FastExpand; Protoss_Assimilator 8140; Protoss_Gateway 1905; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 8025; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 16415; Protoss_Fleet_Beacon 0; Protoss_Stargate 10710; Protoss_Citadel_of_Adun 11275; Protoss_Gateway2 2490; Protoss_Forge 6025; Protoss_Templar_Archives 15805; Protoss_Photon_Cannon 6785; Protoss_Cybernetics_Core 9250; 
Protoss_Pylon2 4395; Protoss_Pylon 1270; Protoss_Opening FastExpand; Protoss_Assimilator 4665; Protoss_Gateway 4100; Protoss_Robotics_Support_Bay 9610; Protoss_Expansion 3495; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 8240; Protoss_Fleet_Beacon 0; Protoss_Stargate 6605; Protoss_Citadel_of_Adun 9450; Protoss_Gateway2 10390; Protoss_Forge 2205; Protoss_Templar_Archives 11255; Protoss_Photon_Cannon 3810; Protoss_Cybernetics_Core 5345; 
Protoss_Pylon2 4465; Protoss_Pylon 1195; Protoss_Opening FastExpand; Protoss_Assimilator 6240; Protoss_Gateway 4130; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 3325; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 13345; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 7800; Protoss_Gateway2 5195; Protoss_Forge 2000; Protoss_Templar_Archives 9420; Protoss_Photon_Cannon 3730; Protoss_Cybernetics_Core 6635; 
Protoss_Pylon2 3705; Protoss_Pylon 1205; Protoss_Opening FastExpand; Protoss_Assimilator 5140; Protoss_Gateway 4880; Protoss_Robotics_Support_Bay 19465; Protoss_Expansion 4605; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 9755; Protoss_Fleet_Beacon 0; Protoss_Stargate 29740; Protoss_Citadel_of_Adun 7435; Protoss_Gateway2 7830; Protoss_Forge 1950; Protoss_Templar_Archives 8660; Protoss_Photon_Cannon 3335; Protoss_Cybernetics_Core 6385; 
Protoss_Pylon2 0; Protoss_Pylon 1215; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 2140; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 2950; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 3175; Protoss_Pylon 1310; Protoss_Opening FastExpand; Protoss_Assimilator 5910; Protoss_Gateway 3765; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 2820; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 8460; Protoss_Gateway2 4930; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 7275; 
Protoss_Pylon2 4475; Protoss_Pylon 1265; Protoss_Opening FastExpand; Protoss_Assimilator 4740; Protoss_Gateway 3945; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 3040; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 9055; Protoss_Fleet_Beacon 0; Protoss_Stargate 6390; Protoss_Citadel_of_Adun 6940; Protoss_Gateway2 8575; Protoss_Forge 2245; Protoss_Templar_Archives 8345; Protoss_Photon_Cannon 4185; Protoss_Cybernetics_Core 5335; 
Protoss_Pylon2 4000; Protoss_Pylon 1280; Protoss_Opening FastExpand; Protoss_Assimilator 4670; Protoss_Gateway 4575; Protoss_Robotics_Support_Bay 11780; Protoss_Expansion 3785; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 8710; Protoss_Fleet_Beacon 0; Protoss_Stargate 7185; Protoss_Citadel_of_Adun 7830; Protoss_Gateway2 9295; Protoss_Forge 2260; Protoss_Templar_Archives 9245; Protoss_Photon_Cannon 3195; Protoss_Cybernetics_Core 5570; 
Protoss_Pylon2 5075; Protoss_Pylon 1215; Protoss_Opening FastExpand; Protoss_Assimilator 4700; Protoss_Gateway 4400; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 3175; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 11685; Protoss_Fleet_Beacon 42080; Protoss_Stargate 40670; Protoss_Citadel_of_Adun 7995; Protoss_Gateway2 8060; Protoss_Forge 2290; Protoss_Templar_Archives 9220; Protoss_Photon_Cannon 3510; Protoss_Cybernetics_Core 6930; 
Protoss_Pylon2 4385; Protoss_Pylon 1275; Protoss_Opening FastExpand; Protoss_Assimilator 4455; Protoss_Gateway 3905; Protoss_Robotics_Support_Bay 18560; Protoss_Expansion 3370; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 12365; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 7010; Protoss_Gateway2 7065; Protoss_Forge 2170; Protoss_Templar_Archives 9070; Protoss_Photon_Cannon 4160; Protoss_Cybernetics_Core 5950; 
Protoss_Pylon2 2805; Protoss_Pylon 1265; Protoss_Opening FastExpand; Protoss_Assimilator 5240; Protoss_Gateway 5090; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 4395; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 10205; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 7545; Protoss_Gateway2 7290; Protoss_Forge 2320; Protoss_Templar_Archives 8870; Protoss_Photon_Cannon 3290; Protoss_Cybernetics_Core 6440; 
Protoss_Pylon2 2385; Protoss_Pylon 1285; Protoss_Opening FastExpand; Protoss_Assimilator 5170; Protoss_Gateway 4960; Protoss_Robotics_Support_Bay 21570; Protoss_Expansion 4560; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 13980; Protoss_Fleet_Beacon 0; Protoss_Stargate 7300; Protoss_Citadel_of_Adun 7615; Protoss_Gateway2 9685; Protoss_Forge 2435; Protoss_Templar_Archives 8695; Protoss_Photon_Cannon 3165; Protoss_Cybernetics_Core 6080; 
Protoss_Pylon2 3995; Protoss_Pylon 1250; Protoss_Opening FastExpand; Protoss_Assimilator 5205; Protoss_Gateway 5090; Protoss_Robotics_Support_Bay 8910; Protoss_Expansion 2970; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 7520; Protoss_Fleet_Beacon 0; Protoss_Stargate 7135; Protoss_Citadel_of_Adun 18350; Protoss_Gateway2 8200; Protoss_Forge 3450; Protoss_Templar_Archives 23250; Protoss_Photon_Cannon 4170; Protoss_Cybernetics_Core 6095; 
Protoss_Pylon2 3670; Protoss_Pylon 1280; Protoss_Opening FastExpand; Protoss_Assimilator 5075; Protoss_Gateway 5160; Protoss_Robotics_Support_Bay 23925; Protoss_Expansion 4595; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 12680; Protoss_Fleet_Beacon 0; Protoss_Stargate 7480; Protoss_Citadel_of_Adun 7660; Protoss_Gateway2 8205; Protoss_Forge 2320; Protoss_Templar_Archives 8765; Protoss_Photon_Cannon 3115; Protoss_Cybernetics_Core 6305; 
