Protoss_Pylon2 129; Protoss_Pylon 52; Protoss_Opening FastObs; Protoss_Assimilator 138; Protoss_Gateway 81; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 947; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 638; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 963; Protoss_Gateway2 106; Protoss_Forge 387; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 626; Protoss_Cybernetics_Core 257; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 125; Zerg_Extractor 154; Zerg_Creep_Colony 337; Zerg_Evolution_Chamber 453; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 352; Zerg_Spore_Colony 0; Zerg_Expansion 108; Zerg_Hydralisk_Den 788; Zerg_Greater_Spire 0; Zerg_Expansion2 249; Zerg_Lair 213; Zerg_Ultralisk_Cavern 0; Zerg_Spire 280; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 127; Zerg_Extractor 155; Zerg_Creep_Colony 287; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 349; Zerg_Spore_Colony 0; Zerg_Expansion 105; Zerg_Hydralisk_Den 475; Zerg_Greater_Spire 0; Zerg_Expansion2 257; Zerg_Lair 212; Zerg_Ultralisk_Cavern 0; Zerg_Spire 277; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 124; Zerg_Extractor 157; Zerg_Creep_Colony 280; Zerg_Evolution_Chamber 850; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 297; Zerg_Spore_Colony 0; Zerg_Expansion 106; Zerg_Hydralisk_Den 492; Zerg_Greater_Spire 0; Zerg_Expansion2 244; Zerg_Lair 216; Zerg_Ultralisk_Cavern 0; Zerg_Spire 283; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 126; Zerg_Extractor 148; Zerg_Creep_Colony 250; Zerg_Evolution_Chamber 759; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 267; Zerg_Spore_Colony 0; Zerg_Expansion 107; Zerg_Hydralisk_Den 608; Zerg_Greater_Spire 0; Zerg_Expansion2 237; Zerg_Lair 209; Zerg_Ultralisk_Cavern 0; Zerg_Spire 276; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 66; Zerg_Extractor 76; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 90; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 67; Zerg_Extractor 77; Zerg_Creep_Colony 311; Zerg_Evolution_Chamber 608; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 334; Zerg_Spore_Colony 0; Zerg_Expansion 173; Zerg_Hydralisk_Den 420; Zerg_Greater_Spire 0; Zerg_Expansion2 596; Zerg_Lair 234; Zerg_Ultralisk_Cavern 0; Zerg_Spire 298; Zerg_Building_Overlord 91; Zerg_Defiler_Mound 0; 
Zerg_Hive 538; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 67; Zerg_Extractor 81; Zerg_Creep_Colony 308; Zerg_Evolution_Chamber 635; Zerg_Queens_Nest 486; Zerg_Sunken_Colony 364; Zerg_Spore_Colony 0; Zerg_Expansion 151; Zerg_Hydralisk_Den 372; Zerg_Greater_Spire 0; Zerg_Expansion2 547; Zerg_Lair 206; Zerg_Ultralisk_Cavern 1010; Zerg_Spire 271; Zerg_Building_Overlord 91; Zerg_Defiler_Mound 616; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 46; Zerg_Extractor 126; Zerg_Creep_Colony 456; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 473; Zerg_Spore_Colony 0; Zerg_Expansion 267; Zerg_Hydralisk_Den 600; Zerg_Greater_Spire 0; Zerg_Expansion2 757; Zerg_Lair 435; Zerg_Ultralisk_Cavern 0; Zerg_Spire 499; Zerg_Building_Overlord 142; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 630; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 124; Zerg_Extractor 143; Zerg_Creep_Colony 227; Zerg_Evolution_Chamber 959; Zerg_Queens_Nest 587; Zerg_Sunken_Colony 244; Zerg_Spore_Colony 0; Zerg_Expansion 104; Zerg_Hydralisk_Den 423; Zerg_Greater_Spire 708; Zerg_Expansion2 217; Zerg_Lair 203; Zerg_Ultralisk_Cavern 0; Zerg_Spire 274; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 711; 
Zerg_Hive 523; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 129; Zerg_Extractor 160; Zerg_Creep_Colony 247; Zerg_Evolution_Chamber 543; Zerg_Queens_Nest 470; Zerg_Sunken_Colony 262; Zerg_Spore_Colony 767; Zerg_Expansion 116; Zerg_Hydralisk_Den 368; Zerg_Greater_Spire 611; Zerg_Expansion2 221; Zerg_Lair 214; Zerg_Ultralisk_Cavern 862; Zerg_Spire 279; Zerg_Building_Overlord 59; Zerg_Defiler_Mound 616; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 105; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 125; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 0; 
Zerg_Hive 907; Zerg_Opening HydraMass; Zerg_Spawning_Pool 162; Zerg_Extractor 208; Zerg_Creep_Colony 201; Zerg_Evolution_Chamber 527; Zerg_Queens_Nest 864; Zerg_Sunken_Colony 216; Zerg_Spore_Colony 0; Zerg_Expansion 105; Zerg_Hydralisk_Den 323; Zerg_Greater_Spire 0; Zerg_Expansion2 138; Zerg_Lair 265; Zerg_Ultralisk_Cavern 0; Zerg_Spire 328; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 994; 
Zerg_Hive 667; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 66; Zerg_Extractor 75; Zerg_Creep_Colony 323; Zerg_Evolution_Chamber 673; Zerg_Queens_Nest 626; Zerg_Sunken_Colony 369; Zerg_Spore_Colony 0; Zerg_Expansion 134; Zerg_Hydralisk_Den 376; Zerg_Greater_Spire 746; Zerg_Expansion2 444; Zerg_Lair 216; Zerg_Ultralisk_Cavern 0; Zerg_Spire 288; Zerg_Building_Overlord 89; Zerg_Defiler_Mound 745; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 126; Zerg_Extractor 0; Zerg_Creep_Colony 191; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 107; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 478; Zerg_Opening HydraMass; Zerg_Spawning_Pool 123; Zerg_Extractor 192; Zerg_Creep_Colony 332; Zerg_Evolution_Chamber 700; Zerg_Queens_Nest 434; Zerg_Sunken_Colony 349; Zerg_Spore_Colony 771; Zerg_Expansion 105; Zerg_Hydralisk_Den 316; Zerg_Greater_Spire 0; Zerg_Expansion2 170; Zerg_Lair 270; Zerg_Ultralisk_Cavern 883; Zerg_Spire 647; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 576; 
Zerg_Hive 555; Zerg_Opening HydraMass; Zerg_Spawning_Pool 76; Zerg_Extractor 203; Zerg_Creep_Colony 249; Zerg_Evolution_Chamber 571; Zerg_Queens_Nest 491; Zerg_Sunken_Colony 267; Zerg_Spore_Colony 0; Zerg_Expansion 139; Zerg_Hydralisk_Den 362; Zerg_Greater_Spire 0; Zerg_Expansion2 188; Zerg_Lair 330; Zerg_Ultralisk_Cavern 963; Zerg_Spire 582; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 632; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 124; Zerg_Extractor 177; Zerg_Creep_Colony 240; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 273; Zerg_Spore_Colony 0; Zerg_Expansion 104; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 254; Zerg_Lair 234; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 0; 
Zerg_Hive 585; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 66; Zerg_Extractor 90; Zerg_Creep_Colony 350; Zerg_Evolution_Chamber 582; Zerg_Queens_Nest 541; Zerg_Sunken_Colony 367; Zerg_Spore_Colony 0; Zerg_Expansion 193; Zerg_Hydralisk_Den 454; Zerg_Greater_Spire 0; Zerg_Expansion2 522; Zerg_Lair 283; Zerg_Ultralisk_Cavern 0; Zerg_Spire 353; Zerg_Building_Overlord 84; Zerg_Defiler_Mound 668; 
Zerg_Hive 503; Zerg_Opening HydraMass; Zerg_Spawning_Pool 126; Zerg_Extractor 215; Zerg_Creep_Colony 251; Zerg_Evolution_Chamber 372; Zerg_Queens_Nest 461; Zerg_Sunken_Colony 279; Zerg_Spore_Colony 0; Zerg_Expansion 107; Zerg_Hydralisk_Den 288; Zerg_Greater_Spire 0; Zerg_Expansion2 178; Zerg_Lair 270; Zerg_Ultralisk_Cavern 759; Zerg_Spire 502; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 583; 
Zerg_Hive 0; Zerg_Opening Standard; Zerg_Spawning_Pool 74; Zerg_Extractor 169; Zerg_Creep_Colony 218; Zerg_Evolution_Chamber 381; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 235; Zerg_Spore_Colony 423; Zerg_Expansion 138; Zerg_Hydralisk_Den 277; Zerg_Greater_Spire 0; Zerg_Expansion2 646; Zerg_Lair 229; Zerg_Ultralisk_Cavern 0; Zerg_Spire 294; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 743; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 78; Zerg_Extractor 214; Zerg_Creep_Colony 267; Zerg_Evolution_Chamber 610; Zerg_Queens_Nest 690; Zerg_Sunken_Colony 284; Zerg_Spore_Colony 0; Zerg_Expansion 124; Zerg_Hydralisk_Den 456; Zerg_Greater_Spire 820; Zerg_Expansion2 176; Zerg_Lair 280; Zerg_Ultralisk_Cavern 921; Zerg_Spire 347; Zerg_Building_Overlord 59; Zerg_Defiler_Mound 823; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 75; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 131; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 169; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 77; Zerg_Extractor 164; Zerg_Creep_Colony 307; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 673; Zerg_Sunken_Colony 323; Zerg_Spore_Colony 0; Zerg_Expansion 126; Zerg_Hydralisk_Den 380; Zerg_Greater_Spire 0; Zerg_Expansion2 276; Zerg_Lair 222; Zerg_Ultralisk_Cavern 0; Zerg_Spire 286; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 76; Zerg_Extractor 218; Zerg_Creep_Colony 196; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 214; Zerg_Spore_Colony 0; Zerg_Expansion 140; Zerg_Hydralisk_Den 378; Zerg_Greater_Spire 0; Zerg_Expansion2 186; Zerg_Lair 306; Zerg_Ultralisk_Cavern 0; Zerg_Spire 521; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 733; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 120; Zerg_Extractor 191; Zerg_Creep_Colony 207; Zerg_Evolution_Chamber 500; Zerg_Queens_Nest 618; Zerg_Sunken_Colony 234; Zerg_Spore_Colony 0; Zerg_Expansion 103; Zerg_Hydralisk_Den 317; Zerg_Greater_Spire 0; Zerg_Expansion2 158; Zerg_Lair 245; Zerg_Ultralisk_Cavern 1066; Zerg_Spire 314; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 854; 
Zerg_Hive 887; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 67; Zerg_Extractor 77; Zerg_Creep_Colony 272; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 844; Zerg_Sunken_Colony 292; Zerg_Spore_Colony 0; Zerg_Expansion 169; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 1005; Zerg_Expansion2 245; Zerg_Lair 297; Zerg_Ultralisk_Cavern 0; Zerg_Spire 372; Zerg_Building_Overlord 88; Zerg_Defiler_Mound 975; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 66; Zerg_Extractor 78; Zerg_Creep_Colony 297; Zerg_Evolution_Chamber 366; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 313; Zerg_Spore_Colony 395; Zerg_Expansion 174; Zerg_Hydralisk_Den 579; Zerg_Greater_Spire 0; Zerg_Expansion2 254; Zerg_Lair 271; Zerg_Ultralisk_Cavern 0; Zerg_Spire 335; Zerg_Building_Overlord 90; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 118; Zerg_Extractor 0; Zerg_Creep_Colony 341; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 355; Zerg_Spore_Colony 0; Zerg_Expansion 100; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 166; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 76; Zerg_Extractor 93; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 179; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 65; Zerg_Extractor 82; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 141; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 93; Zerg_Defiler_Mound 0; 
Zerg_Hive 609; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 120; Zerg_Extractor 186; Zerg_Creep_Colony 208; Zerg_Evolution_Chamber 523; Zerg_Queens_Nest 565; Zerg_Sunken_Colony 231; Zerg_Spore_Colony 0; Zerg_Expansion 103; Zerg_Hydralisk_Den 417; Zerg_Greater_Spire 0; Zerg_Expansion2 165; Zerg_Lair 242; Zerg_Ultralisk_Cavern 0; Zerg_Spire 312; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 611; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 124; Zerg_Extractor 194; Zerg_Creep_Colony 355; Zerg_Evolution_Chamber 438; Zerg_Queens_Nest 565; Zerg_Sunken_Colony 372; Zerg_Spore_Colony 0; Zerg_Expansion 104; Zerg_Hydralisk_Den 400; Zerg_Greater_Spire 0; Zerg_Expansion2 173; Zerg_Lair 250; Zerg_Ultralisk_Cavern 761; Zerg_Spire 314; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 693; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 120; Zerg_Extractor 184; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 103; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 161; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 124; Zerg_Extractor 195; Zerg_Creep_Colony 242; Zerg_Evolution_Chamber 444; Zerg_Queens_Nest 607; Zerg_Sunken_Colony 258; Zerg_Spore_Colony 0; Zerg_Expansion 104; Zerg_Hydralisk_Den 323; Zerg_Greater_Spire 0; Zerg_Expansion2 162; Zerg_Lair 252; Zerg_Ultralisk_Cavern 0; Zerg_Spire 318; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 605; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 123; Zerg_Extractor 201; Zerg_Creep_Colony 227; Zerg_Evolution_Chamber 450; Zerg_Queens_Nest 559; Zerg_Sunken_Colony 251; Zerg_Spore_Colony 0; Zerg_Expansion 110; Zerg_Hydralisk_Den 426; Zerg_Greater_Spire 0; Zerg_Expansion2 161; Zerg_Lair 262; Zerg_Ultralisk_Cavern 945; Zerg_Spire 331; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 792; 
Zerg_Hive 561; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 118; Zerg_Extractor 175; Zerg_Creep_Colony 217; Zerg_Evolution_Chamber 272; Zerg_Queens_Nest 492; Zerg_Sunken_Colony 232; Zerg_Spore_Colony 0; Zerg_Expansion 100; Zerg_Hydralisk_Den 392; Zerg_Greater_Spire 0; Zerg_Expansion2 170; Zerg_Lair 234; Zerg_Ultralisk_Cavern 842; Zerg_Spire 298; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 651; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 75; Zerg_Extractor 139; Zerg_Creep_Colony 300; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 123; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 199; Zerg_Ultralisk_Cavern 0; Zerg_Spire 262; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 76; Zerg_Extractor 146; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 123; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 198; Zerg_Ultralisk_Cavern 0; Zerg_Spire 266; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 573; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 127; Zerg_Extractor 122; Zerg_Creep_Colony 308; Zerg_Evolution_Chamber 502; Zerg_Queens_Nest 530; Zerg_Sunken_Colony 343; Zerg_Spore_Colony 0; Zerg_Expansion 111; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 436; Zerg_Lair 215; Zerg_Ultralisk_Cavern 678; Zerg_Spire 288; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 560; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 67; Zerg_Extractor 73; Zerg_Creep_Colony 624; Zerg_Evolution_Chamber 698; Zerg_Queens_Nest 516; Zerg_Sunken_Colony 672; Zerg_Spore_Colony 0; Zerg_Expansion 192; Zerg_Hydralisk_Den 451; Zerg_Greater_Spire 684; Zerg_Expansion2 234; Zerg_Lair 296; Zerg_Ultralisk_Cavern 816; Zerg_Spire 366; Zerg_Building_Overlord 90; Zerg_Defiler_Mound 671; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 122; Zerg_Extractor 302; Zerg_Creep_Colony 447; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 464; Zerg_Spore_Colony 0; Zerg_Expansion 105; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 359; Zerg_Ultralisk_Cavern 0; Zerg_Spire 423; Zerg_Building_Overlord 55; Zerg_Defiler_Mound 0; 
Zerg_Hive 529; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 121; Zerg_Extractor 170; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 542; Zerg_Queens_Nest 487; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 104; Zerg_Hydralisk_Den 323; Zerg_Greater_Spire 0; Zerg_Expansion2 165; Zerg_Lair 247; Zerg_Ultralisk_Cavern 0; Zerg_Spire 323; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 561; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 129; Zerg_Extractor 205; Zerg_Creep_Colony 256; Zerg_Evolution_Chamber 417; Zerg_Queens_Nest 492; Zerg_Sunken_Colony 275; Zerg_Spore_Colony 0; Zerg_Expansion 100; Zerg_Hydralisk_Den 342; Zerg_Greater_Spire 0; Zerg_Expansion2 174; Zerg_Lair 269; Zerg_Ultralisk_Cavern 914; Zerg_Spire 333; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 641; 
Zerg_Hive 573; Zerg_Opening HydraMass; Zerg_Spawning_Pool 121; Zerg_Extractor 190; Zerg_Creep_Colony 224; Zerg_Evolution_Chamber 664; Zerg_Queens_Nest 521; Zerg_Sunken_Colony 240; Zerg_Spore_Colony 0; Zerg_Expansion 102; Zerg_Hydralisk_Den 290; Zerg_Greater_Spire 0; Zerg_Expansion2 167; Zerg_Lair 257; Zerg_Ultralisk_Cavern 716; Zerg_Spire 327; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 715; 
Zerg_Hive 608; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 121; Zerg_Extractor 186; Zerg_Creep_Colony 313; Zerg_Evolution_Chamber 482; Zerg_Queens_Nest 538; Zerg_Sunken_Colony 334; Zerg_Spore_Colony 0; Zerg_Expansion 106; Zerg_Hydralisk_Den 428; Zerg_Greater_Spire 0; Zerg_Expansion2 165; Zerg_Lair 242; Zerg_Ultralisk_Cavern 0; Zerg_Spire 309; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 694; 
Zerg_Hive 656; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 126; Zerg_Extractor 190; Zerg_Creep_Colony 415; Zerg_Evolution_Chamber 317; Zerg_Queens_Nest 597; Zerg_Sunken_Colony 431; Zerg_Spore_Colony 0; Zerg_Expansion 104; Zerg_Hydralisk_Den 493; Zerg_Greater_Spire 0; Zerg_Expansion2 166; Zerg_Lair 268; Zerg_Ultralisk_Cavern 0; Zerg_Spire 345; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
