Terran_Control_Tower 14946; Terran_Comsat_Station 15992; Terran_Barracks 2012; Terran_Expansion 9034; Terran_Refinery 2806; Terran_Barracks2 12262; Terran_Missile_Turret 10486; Terran_Supply_Depot 1398; Terran_Engineering_Bay 7218; Terran_Science_Facility 0; Terran_Machine_Shop 5492; Terran_Armory 0; Terran_Starport 13160; Terran_Opening TwoFactory; Terran_Academy 14170; Terran_Bunker 6212; Terran_Factory 4052; 
Terran_Control_Tower 15998; Terran_Comsat_Station 9820; Terran_Barracks 2576; Terran_Expansion 7114; Terran_Refinery 2532; Terran_Barracks2 0; Terran_Missile_Turret 8958; Terran_Supply_Depot 1392; Terran_Engineering_Bay 7766; Terran_Science_Facility 16022; Terran_Machine_Shop 5382; Terran_Armory 8490; Terran_Starport 13230; Terran_Opening Standard; Terran_Academy 8466; Terran_Bunker 0; Terran_Factory 4004; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 27866; Terran_Comsat_Station 11064; Terran_Barracks 2210; Terran_Expansion 6906; Terran_Refinery 2334; Terran_Barracks2 10820; Terran_Missile_Turret 7614; Terran_Supply_Depot 1434; Terran_Engineering_Bay 6608; Terran_Science_Facility 25702; Terran_Machine_Shop 4820; Terran_Armory 17016; Terran_Starport 19490; Terran_Opening SiegeExpand; Terran_Academy 9580; Terran_Bunker 0; Terran_Factory 3554; 
Terran_Control_Tower 17594; Terran_Comsat_Station 8854; Terran_Barracks 2336; Terran_Expansion 6514; Terran_Refinery 2500; Terran_Barracks2 0; Terran_Missile_Turret 11760; Terran_Supply_Depot 1394; Terran_Engineering_Bay 10550; Terran_Science_Facility 13884; Terran_Machine_Shop 4940; Terran_Armory 7720; Terran_Starport 12694; Terran_Opening SiegeExpand; Terran_Academy 7562; Terran_Bunker 0; Terran_Factory 3690; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 7636; Terran_Barracks 2346; Terran_Expansion 6874; Terran_Refinery 2458; Terran_Barracks2 0; Terran_Missile_Turret 9458; Terran_Supply_Depot 1386; Terran_Engineering_Bay 8336; Terran_Science_Facility 14230; Terran_Machine_Shop 6548; Terran_Armory 8090; Terran_Starport 12724; Terran_Opening VultureHarass; Terran_Academy 5668; Terran_Bunker 0; Terran_Factory 3718; 
Terran_Control_Tower 0; Terran_Comsat_Station 9328; Terran_Barracks 2472; Terran_Expansion 6876; Terran_Refinery 2530; Terran_Barracks2 24958; Terran_Missile_Turret 15242; Terran_Supply_Depot 1452; Terran_Engineering_Bay 13570; Terran_Science_Facility 13312; Terran_Machine_Shop 5040; Terran_Armory 8024; Terran_Starport 11980; Terran_Opening Standard; Terran_Academy 7972; Terran_Bunker 0; Terran_Factory 3758; 
Terran_Control_Tower 15256; Terran_Comsat_Station 10352; Terran_Barracks 2412; Terran_Expansion 7130; Terran_Refinery 2868; Terran_Barracks2 0; Terran_Missile_Turret 13130; Terran_Supply_Depot 1436; Terran_Engineering_Bay 11312; Terran_Science_Facility 13814; Terran_Machine_Shop 8480; Terran_Armory 8986; Terran_Starport 11636; Terran_Opening SiegeExpand; Terran_Academy 8954; Terran_Bunker 3770; Terran_Factory 7088; 
Terran_Control_Tower 0; Terran_Comsat_Station 7852; Terran_Barracks 2736; Terran_Expansion 10520; Terran_Refinery 2082; Terran_Barracks2 4364; Terran_Missile_Turret 11798; Terran_Supply_Depot 1364; Terran_Engineering_Bay 10444; Terran_Science_Facility 0; Terran_Machine_Shop 11156; Terran_Armory 19956; Terran_Starport 23404; Terran_Opening Bio; Terran_Academy 5246; Terran_Bunker 8078; Terran_Factory 9690; 
Terran_Control_Tower 18828; Terran_Comsat_Station 13356; Terran_Barracks 2886; Terran_Expansion 7760; Terran_Refinery 2174; Terran_Barracks2 6292; Terran_Missile_Turret 9240; Terran_Supply_Depot 1444; Terran_Engineering_Bay 8204; Terran_Science_Facility 18882; Terran_Machine_Shop 5488; Terran_Armory 12690; Terran_Starport 17444; Terran_Opening SiegeExpand; Terran_Academy 11644; Terran_Bunker 0; Terran_Factory 4226; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 15284; Terran_Comsat_Station 13278; Terran_Barracks 2382; Terran_Expansion 9064; Terran_Refinery 2478; Terran_Barracks2 0; Terran_Missile_Turret 10072; Terran_Supply_Depot 1426; Terran_Engineering_Bay 8284; Terran_Science_Facility 17976; Terran_Machine_Shop 5068; Terran_Armory 13984; Terran_Starport 11476; Terran_Opening Standard; Terran_Academy 11794; Terran_Bunker 0; Terran_Factory 3734; 
Terran_Control_Tower 0; Terran_Comsat_Station 14925; Terran_Barracks 2160; Terran_Expansion 8100; Terran_Refinery 2445; Terran_Barracks2 9775; Terran_Missile_Turret 10885; Terran_Supply_Depot 1490; Terran_Engineering_Bay 9815; Terran_Science_Facility 0; Terran_Machine_Shop 5865; Terran_Armory 21315; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 13655; Terran_Bunker 0; Terran_Factory 4505; 
Terran_Control_Tower 20275; Terran_Comsat_Station 9580; Terran_Barracks 2345; Terran_Expansion 7105; Terran_Refinery 2445; Terran_Barracks2 13695; Terran_Missile_Turret 10495; Terran_Supply_Depot 1370; Terran_Engineering_Bay 9330; Terran_Science_Facility 20295; Terran_Machine_Shop 5005; Terran_Armory 14040; Terran_Starport 18910; Terran_Opening Standard; Terran_Academy 8295; Terran_Bunker 5805; Terran_Factory 3740; 
Terran_Control_Tower 25360; Terran_Comsat_Station 18305; Terran_Barracks 2165; Terran_Expansion 11115; Terran_Refinery 2440; Terran_Barracks2 13535; Terran_Missile_Turret 15255; Terran_Supply_Depot 1450; Terran_Engineering_Bay 14260; Terran_Science_Facility 25345; Terran_Machine_Shop 5160; Terran_Armory 16845; Terran_Starport 20040; Terran_Opening Standard; Terran_Academy 16960; Terran_Bunker 0; Terran_Factory 3890; 
Terran_Control_Tower 19460; Terran_Comsat_Station 10892; Terran_Barracks 2490; Terran_Expansion 7612; Terran_Refinery 2120; Terran_Barracks2 26846; Terran_Missile_Turret 12276; Terran_Supply_Depot 1380; Terran_Engineering_Bay 11026; Terran_Science_Facility 14034; Terran_Machine_Shop 6268; Terran_Armory 9372; Terran_Starport 12492; Terran_Opening VultureHarass; Terran_Academy 9394; Terran_Bunker 0; Terran_Factory 4180; 
Terran_Control_Tower 14042; Terran_Comsat_Station 8202; Terran_Barracks 2870; Terran_Expansion 7180; Terran_Refinery 4092; Terran_Barracks2 5062; Terran_Missile_Turret 10432; Terran_Supply_Depot 1428; Terran_Engineering_Bay 9314; Terran_Science_Facility 13988; Terran_Machine_Shop 8932; Terran_Armory 9120; Terran_Starport 12794; Terran_Opening Bio; Terran_Academy 6484; Terran_Bunker 0; Terran_Factory 7552; 
Terran_Control_Tower 0; Terran_Comsat_Station 7506; Terran_Barracks 2358; Terran_Expansion 11498; Terran_Refinery 3886; Terran_Barracks2 4914; Terran_Missile_Turret 13196; Terran_Supply_Depot 1352; Terran_Engineering_Bay 10544; Terran_Science_Facility 0; Terran_Machine_Shop 13106; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 5198; Terran_Bunker 0; Terran_Factory 11742; 
Terran_Control_Tower 13400; Terran_Comsat_Station 11918; Terran_Barracks 2508; Terran_Expansion 6662; Terran_Refinery 2244; Terran_Barracks2 0; Terran_Missile_Turret 8358; Terran_Supply_Depot 1442; Terran_Engineering_Bay 7400; Terran_Science_Facility 13360; Terran_Machine_Shop 5624; Terran_Armory 10006; Terran_Starport 11948; Terran_Opening VultureHarass; Terran_Academy 10062; Terran_Bunker 0; Terran_Factory 3902; 
Terran_Control_Tower 0; Terran_Comsat_Station 9844; Terran_Barracks 2326; Terran_Expansion 7072; Terran_Refinery 4640; Terran_Barracks2 0; Terran_Missile_Turret 8634; Terran_Supply_Depot 1360; Terran_Engineering_Bay 7454; Terran_Science_Facility 0; Terran_Machine_Shop 7338; Terran_Armory 8458; Terran_Starport 14996; Terran_Opening SiegeExpand; Terran_Academy 8288; Terran_Bunker 0; Terran_Factory 6016; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 10738; Terran_Barracks 2322; Terran_Expansion 6136; Terran_Refinery 2488; Terran_Barracks2 0; Terran_Missile_Turret 8458; Terran_Supply_Depot 1358; Terran_Engineering_Bay 7440; Terran_Science_Facility 13912; Terran_Machine_Shop 4992; Terran_Armory 9334; Terran_Starport 12578; Terran_Opening SiegeExpand; Terran_Academy 7112; Terran_Bunker 0; Terran_Factory 3728; 
Terran_Control_Tower 0; Terran_Comsat_Station 15972; Terran_Barracks 2426; Terran_Expansion 6558; Terran_Refinery 2506; Terran_Barracks2 0; Terran_Missile_Turret 8286; Terran_Supply_Depot 1428; Terran_Engineering_Bay 7186; Terran_Science_Facility 0; Terran_Machine_Shop 5224; Terran_Armory 14430; Terran_Starport 16942; Terran_Opening SiegeExpand; Terran_Academy 14458; Terran_Bunker 0; Terran_Factory 3874; 
Terran_Control_Tower 14880; Terran_Comsat_Station 8396; Terran_Barracks 2358; Terran_Expansion 6372; Terran_Refinery 2538; Terran_Barracks2 0; Terran_Missile_Turret 12136; Terran_Supply_Depot 1388; Terran_Engineering_Bay 10620; Terran_Science_Facility 14570; Terran_Machine_Shop 5074; Terran_Armory 7402; Terran_Starport 13140; Terran_Opening VultureHarass; Terran_Academy 6984; Terran_Bunker 0; Terran_Factory 3812; 
Terran_Control_Tower 16550; Terran_Comsat_Station 8996; Terran_Barracks 2484; Terran_Expansion 6510; Terran_Refinery 2032; Terran_Barracks2 0; Terran_Missile_Turret 13602; Terran_Supply_Depot 1346; Terran_Engineering_Bay 12580; Terran_Science_Facility 13690; Terran_Machine_Shop 6200; Terran_Armory 7732; Terran_Starport 12134; Terran_Opening VultureHarass; Terran_Academy 7688; Terran_Bunker 0; Terran_Factory 4446; 
Terran_Control_Tower 0; Terran_Comsat_Station 13112; Terran_Barracks 2574; Terran_Expansion 6998; Terran_Refinery 2028; Terran_Barracks2 0; Terran_Missile_Turret 11674; Terran_Supply_Depot 1388; Terran_Engineering_Bay 8816; Terran_Science_Facility 16370; Terran_Machine_Shop 6546; Terran_Armory 12028; Terran_Starport 15108; Terran_Opening VultureHarass; Terran_Academy 11594; Terran_Bunker 3944; Terran_Factory 4632; 
Terran_Control_Tower 23386; Terran_Comsat_Station 10716; Terran_Barracks 2146; Terran_Expansion 6652; Terran_Refinery 2424; Terran_Barracks2 7496; Terran_Missile_Turret 8622; Terran_Supply_Depot 1474; Terran_Engineering_Bay 7612; Terran_Science_Facility 14616; Terran_Machine_Shop 4944; Terran_Armory 9346; Terran_Starport 12784; Terran_Opening SiegeExpand; Terran_Academy 9380; Terran_Bunker 0; Terran_Factory 3654; 
Terran_Control_Tower 0; Terran_Comsat_Station 10576; Terran_Barracks 2662; Terran_Expansion 7426; Terran_Refinery 2120; Terran_Barracks2 0; Terran_Missile_Turret 14014; Terran_Supply_Depot 1386; Terran_Engineering_Bay 12678; Terran_Science_Facility 13886; Terran_Machine_Shop 5414; Terran_Armory 9136; Terran_Starport 12364; Terran_Opening SiegeExpand; Terran_Academy 9200; Terran_Bunker 0; Terran_Factory 4088; 
Terran_Control_Tower 0; Terran_Comsat_Station 9272; Terran_Barracks 2774; Terran_Expansion 6286; Terran_Refinery 2040; Terran_Barracks2 0; Terran_Missile_Turret 11640; Terran_Supply_Depot 1378; Terran_Engineering_Bay 10588; Terran_Science_Facility 14552; Terran_Machine_Shop 5386; Terran_Armory 7738; Terran_Starport 13376; Terran_Opening VultureHarass; Terran_Academy 7786; Terran_Bunker 0; Terran_Factory 4122; 
Terran_Control_Tower 0; Terran_Comsat_Station 8290; Terran_Barracks 2754; Terran_Expansion 6334; Terran_Refinery 1988; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1442; Terran_Engineering_Bay 0; Terran_Science_Facility 13326; Terran_Machine_Shop 6002; Terran_Armory 8824; Terran_Starport 12144; Terran_Opening VultureHarass; Terran_Academy 6930; Terran_Bunker 0; Terran_Factory 4100; 
Terran_Control_Tower 0; Terran_Comsat_Station 10922; Terran_Barracks 2370; Terran_Expansion 7684; Terran_Refinery 2540; Terran_Barracks2 0; Terran_Missile_Turret 11514; Terran_Supply_Depot 1418; Terran_Engineering_Bay 10382; Terran_Science_Facility 14738; Terran_Machine_Shop 5642; Terran_Armory 9242; Terran_Starport 13378; Terran_Opening Standard; Terran_Academy 9190; Terran_Bunker 0; Terran_Factory 3776; 
Terran_Control_Tower 16342; Terran_Comsat_Station 11802; Terran_Barracks 2260; Terran_Expansion 7268; Terran_Refinery 2488; Terran_Barracks2 4958; Terran_Missile_Turret 9206; Terran_Supply_Depot 1550; Terran_Engineering_Bay 8184; Terran_Science_Facility 14186; Terran_Machine_Shop 5002; Terran_Armory 10036; Terran_Starport 12980; Terran_Opening SiegeExpand; Terran_Academy 10080; Terran_Bunker 0; Terran_Factory 3700; 
Terran_Control_Tower 0; Terran_Comsat_Station 9084; Terran_Barracks 2292; Terran_Expansion 6462; Terran_Refinery 2504; Terran_Barracks2 0; Terran_Missile_Turret 10136; Terran_Supply_Depot 1338; Terran_Engineering_Bay 8914; Terran_Science_Facility 14870; Terran_Machine_Shop 5052; Terran_Armory 7990; Terran_Starport 13616; Terran_Opening SiegeExpand; Terran_Academy 7828; Terran_Bunker 0; Terran_Factory 3764; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2840; Terran_Expansion 13052; Terran_Refinery 2066; Terran_Barracks2 0; Terran_Missile_Turret 13130; Terran_Supply_Depot 1422; Terran_Engineering_Bay 11684; Terran_Science_Facility 0; Terran_Machine_Shop 5946; Terran_Armory 15270; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4442; 
Terran_Control_Tower 0; Terran_Comsat_Station 10632; Terran_Barracks 2328; Terran_Expansion 7244; Terran_Refinery 2454; Terran_Barracks2 10950; Terran_Missile_Turret 0; Terran_Supply_Depot 1384; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5062; Terran_Armory 12136; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 8100; Terran_Bunker 0; Terran_Factory 3790; 
Terran_Control_Tower 0; Terran_Comsat_Station 13636; Terran_Barracks 2118; Terran_Expansion 6714; Terran_Refinery 2394; Terran_Barracks2 5824; Terran_Missile_Turret 7982; Terran_Supply_Depot 1402; Terran_Engineering_Bay 6940; Terran_Science_Facility 0; Terran_Machine_Shop 4886; Terran_Armory 19348; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 12058; Terran_Bunker 0; Terran_Factory 3630; 
Terran_Control_Tower 0; Terran_Comsat_Station 16404; Terran_Barracks 2096; Terran_Expansion 10546; Terran_Refinery 2812; Terran_Barracks2 12828; Terran_Missile_Turret 11550; Terran_Supply_Depot 1386; Terran_Engineering_Bay 10520; Terran_Science_Facility 0; Terran_Machine_Shop 5358; Terran_Armory 15102; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 14924; Terran_Bunker 0; Terran_Factory 4100; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2088; Terran_Expansion 6770; Terran_Refinery 2312; Terran_Barracks2 4646; Terran_Missile_Turret 8030; Terran_Supply_Depot 1388; Terran_Engineering_Bay 6940; Terran_Science_Facility 0; Terran_Machine_Shop 4766; Terran_Armory 0; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3516; 
Terran_Control_Tower 0; Terran_Comsat_Station 16822; Terran_Barracks 2088; Terran_Expansion 9616; Terran_Refinery 2438; Terran_Barracks2 8472; Terran_Missile_Turret 10134; Terran_Supply_Depot 1386; Terran_Engineering_Bay 8150; Terran_Science_Facility 21626; Terran_Machine_Shop 4954; Terran_Armory 15990; Terran_Starport 20456; Terran_Opening Standard; Terran_Academy 15188; Terran_Bunker 0; Terran_Factory 3656; 
Terran_Control_Tower 15580; Terran_Comsat_Station 10132; Terran_Barracks 2272; Terran_Expansion 6334; Terran_Refinery 2402; Terran_Barracks2 4640; Terran_Missile_Turret 8202; Terran_Supply_Depot 1564; Terran_Engineering_Bay 6992; Terran_Science_Facility 11752; Terran_Machine_Shop 4880; Terran_Armory 8718; Terran_Starport 10584; Terran_Opening SiegeExpand; Terran_Academy 8670; Terran_Bunker 0; Terran_Factory 3594; 
Terran_Control_Tower 0; Terran_Comsat_Station 8836; Terran_Barracks 2342; Terran_Expansion 6406; Terran_Refinery 2414; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1344; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5240; Terran_Armory 7490; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 7462; Terran_Bunker 0; Terran_Factory 3698; 
Terran_Control_Tower 0; Terran_Comsat_Station 9220; Terran_Barracks 2374; Terran_Expansion 6312; Terran_Refinery 2520; Terran_Barracks2 0; Terran_Missile_Turret 14990; Terran_Supply_Depot 1420; Terran_Engineering_Bay 13824; Terran_Science_Facility 13550; Terran_Machine_Shop 5168; Terran_Armory 7764; Terran_Starport 12212; Terran_Opening SiegeExpand; Terran_Academy 7792; Terran_Bunker 0; Terran_Factory 3864; 
Terran_Control_Tower 0; Terran_Comsat_Station 15724; Terran_Barracks 2364; Terran_Expansion 10162; Terran_Refinery 2438; Terran_Barracks2 0; Terran_Missile_Turret 10480; Terran_Supply_Depot 1356; Terran_Engineering_Bay 9440; Terran_Science_Facility 0; Terran_Machine_Shop 5496; Terran_Armory 14458; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 14240; Terran_Bunker 0; Terran_Factory 3692; 
Terran_Control_Tower 0; Terran_Comsat_Station 9338; Terran_Barracks 2566; Terran_Expansion 6300; Terran_Refinery 2124; Terran_Barracks2 0; Terran_Missile_Turret 15912; Terran_Supply_Depot 1372; Terran_Engineering_Bay 12640; Terran_Science_Facility 14130; Terran_Machine_Shop 5996; Terran_Armory 8166; Terran_Starport 12834; Terran_Opening VultureHarass; Terran_Academy 7998; Terran_Bunker 0; Terran_Factory 4134; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2328; Terran_Expansion 0; Terran_Refinery 2450; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1358; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3798; 
Terran_Control_Tower 0; Terran_Comsat_Station 11044; Terran_Barracks 2112; Terran_Expansion 6618; Terran_Refinery 2400; Terran_Barracks2 8586; Terran_Missile_Turret 8042; Terran_Supply_Depot 1414; Terran_Engineering_Bay 6968; Terran_Science_Facility 0; Terran_Machine_Shop 5054; Terran_Armory 16312; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 9568; Terran_Bunker 0; Terran_Factory 3624; 
Terran_Control_Tower 31276; Terran_Comsat_Station 15360; Terran_Barracks 2206; Terran_Expansion 7604; Terran_Refinery 2600; Terran_Barracks2 8558; Terran_Missile_Turret 10022; Terran_Supply_Depot 1248; Terran_Engineering_Bay 9046; Terran_Science_Facility 31306; Terran_Machine_Shop 5064; Terran_Armory 13376; Terran_Starport 29802; Terran_Opening SiegeExpand; Terran_Academy 13294; Terran_Bunker 0; Terran_Factory 3802; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2162; Terran_Expansion 6602; Terran_Refinery 2512; Terran_Barracks2 8994; Terran_Missile_Turret 8364; Terran_Supply_Depot 1490; Terran_Engineering_Bay 6832; Terran_Science_Facility 0; Terran_Machine_Shop 5030; Terran_Armory 0; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3748; 
Terran_Control_Tower 0; Terran_Comsat_Station 14800; Terran_Barracks 2198; Terran_Expansion 7406; Terran_Refinery 2466; Terran_Barracks2 6326; Terran_Missile_Turret 8866; Terran_Supply_Depot 1398; Terran_Engineering_Bay 7782; Terran_Science_Facility 20152; Terran_Machine_Shop 4996; Terran_Armory 13486; Terran_Starport 17338; Terran_Opening SiegeExpand; Terran_Academy 13320; Terran_Bunker 0; Terran_Factory 3772; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2386; Terran_Expansion 8064; Terran_Refinery 2464; Terran_Barracks2 0; Terran_Missile_Turret 8466; Terran_Supply_Depot 1414; Terran_Engineering_Bay 7412; Terran_Science_Facility 0; Terran_Machine_Shop 5114; Terran_Armory 0; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 0; Terran_Bunker 5346; Terran_Factory 3794; 
Terran_Control_Tower 0; Terran_Comsat_Station 9502; Terran_Barracks 2338; Terran_Expansion 7562; Terran_Refinery 2444; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1372; Terran_Engineering_Bay 8902; Terran_Science_Facility 0; Terran_Machine_Shop 4942; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 8230; Terran_Bunker 4892; Terran_Factory 3670; 
Terran_Control_Tower 13054; Terran_Comsat_Station 9520; Terran_Barracks 2350; Terran_Expansion 6848; Terran_Refinery 2466; Terran_Barracks2 14954; Terran_Missile_Turret 12508; Terran_Supply_Depot 1384; Terran_Engineering_Bay 8264; Terran_Science_Facility 13042; Terran_Machine_Shop 5706; Terran_Armory 8312; Terran_Starport 10524; Terran_Opening VultureHarass; Terran_Academy 8182; Terran_Bunker 0; Terran_Factory 3640; 
Terran_Control_Tower 10616; Terran_Comsat_Station 15434; Terran_Barracks 2148; Terran_Expansion 6956; Terran_Refinery 2482; Terran_Barracks2 5204; Terran_Missile_Turret 9710; Terran_Supply_Depot 1442; Terran_Engineering_Bay 8704; Terran_Science_Facility 11442; Terran_Machine_Shop 4942; Terran_Armory 15274; Terran_Starport 9420; Terran_Opening SiegeExpand; Terran_Academy 13944; Terran_Bunker 0; Terran_Factory 3700; 
Terran_Control_Tower 0; Terran_Comsat_Station 10945; Terran_Barracks 2400; Terran_Expansion 6700; Terran_Refinery 2570; Terran_Barracks2 0; Terran_Missile_Turret 9065; Terran_Supply_Depot 1435; Terran_Engineering_Bay 8000; Terran_Science_Facility 14310; Terran_Machine_Shop 5690; Terran_Armory 9325; Terran_Starport 13100; Terran_Opening VultureHarass; Terran_Academy 9280; Terran_Bunker 0; Terran_Factory 3890; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2318; Terran_Expansion 7878; Terran_Refinery 2448; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1356; Terran_Engineering_Bay 6530; Terran_Science_Facility 0; Terran_Machine_Shop 4916; Terran_Armory 0; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3656; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2436; Terran_Expansion 9110; Terran_Refinery 2502; Terran_Barracks2 11058; Terran_Missile_Turret 10936; Terran_Supply_Depot 1420; Terran_Engineering_Bay 9236; Terran_Science_Facility 0; Terran_Machine_Shop 5186; Terran_Armory 0; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3748; 
Terran_Control_Tower 0; Terran_Comsat_Station 13544; Terran_Barracks 2384; Terran_Expansion 7878; Terran_Refinery 2526; Terran_Barracks2 10194; Terran_Missile_Turret 7500; Terran_Supply_Depot 1372; Terran_Engineering_Bay 6394; Terran_Science_Facility 18552; Terran_Machine_Shop 5202; Terran_Armory 11164; Terran_Starport 16406; Terran_Opening SiegeExpand; Terran_Academy 12162; Terran_Bunker 0; Terran_Factory 3940; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2562; Terran_Expansion 11314; Terran_Refinery 2138; Terran_Barracks2 0; Terran_Missile_Turret 13508; Terran_Supply_Depot 1398; Terran_Engineering_Bay 11992; Terran_Science_Facility 0; Terran_Machine_Shop 8524; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 13070; Terran_Bunker 3836; Terran_Factory 5776; 
Terran_Control_Tower 0; Terran_Comsat_Station 11820; Terran_Barracks 2430; Terran_Expansion 7420; Terran_Refinery 2592; Terran_Barracks2 0; Terran_Missile_Turret 9654; Terran_Supply_Depot 1462; Terran_Engineering_Bay 8432; Terran_Science_Facility 14006; Terran_Machine_Shop 5208; Terran_Armory 10204; Terran_Starport 12658; Terran_Opening Standard; Terran_Academy 10238; Terran_Bunker 0; Terran_Factory 3938; 
Terran_Control_Tower 0; Terran_Comsat_Station 11152; Terran_Barracks 2380; Terran_Expansion 7094; Terran_Refinery 2564; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1428; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 7000; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 8962; Terran_Bunker 3982; Terran_Factory 4660; 
Terran_Control_Tower 0; Terran_Comsat_Station 9988; Terran_Barracks 2578; Terran_Expansion 7250; Terran_Refinery 1984; Terran_Barracks2 0; Terran_Missile_Turret 12492; Terran_Supply_Depot 1406; Terran_Engineering_Bay 11442; Terran_Science_Facility 14708; Terran_Machine_Shop 5682; Terran_Armory 8302; Terran_Starport 13492; Terran_Opening SiegeExpand; Terran_Academy 8476; Terran_Bunker 0; Terran_Factory 4406; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2378; Terran_Expansion 0; Terran_Refinery 2534; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1376; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5970; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 8130; Terran_Factory 3846; 
